avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
5.153333333333333,1.8022222222222222,34,75,4,2,335,450,0.07555555555555556,0.16666666666666666,0.008888888888888889,0.0044444444444444444,0.7444444444444445,2000,s1s3
5.206666666666667,1.8333333333333333,23,37,0,0,390,450,0.051111111111111114,0.08222222222222222,0,0,0.8666666666666667,4000,s1s3
5.546666666666667,2.1066666666666665,29,43,0,0,378,450,0.06444444444444444,0.09555555555555556,0,0,0.84,6000,s1s3
5.822222222222222,2.4266666666666667,28,45,0,0,377,450,0.06222222222222222,0.1,0,0,0.8377777777777777,8000,s1s3
5.8133333333333335,2.3088888888888888,28,40,0,0,382,450,0.06222222222222222,0.08888888888888889,0,0,0.8488888888888889,10000,s1s3
6.064444444444445,2.64,25,40,0,0,385,450,0.05555555555555555,0.08888888888888889,0,0,0.8555555555555555,12000,s1s3
6.1177777777777775,2.7088888888888887,23,35,0,0,392,450,0.051111111111111114,0.07777777777777778,0,0,0.8711111111111111,14000,s1s3
6.2444444444444445,2.7333333333333334,27,35,0,0,388,450,0.06,0.07777777777777778,0,0,0.8622222222222222,16000,s1s3
6.157777777777778,2.6755555555555555,25,34,0,0,391,450,0.05555555555555555,0.07555555555555556,0,0,0.8688888888888889,18000,s1s3
6.277777777777778,2.902222222222222,21,32,0,0,397,450,0.04666666666666667,0.07111111111111111,0,0,0.8822222222222222,20000,s1s3
