avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
7.118518518518519,2.651851851851852,1,14,7,5,108,135,0.007407407407407408,0.1037037037037037,0.05185185185185185,0.037037037037037035,0.8,2000,s1s3
5.733333333333333,2.414814814814815,1,13,0,0,121,135,0.007407407407407408,0.0962962962962963,0,0,0.8962962962962963,4000,s1s3
6.518518518518518,3.2962962962962963,1,12,0,0,122,135,0.007407407407407408,0.08888888888888889,0,0,0.9037037037037037,6000,s1s3
6.348148148148148,3.259259259259259,0,12,0,0,123,135,0,0.08888888888888889,0,0,0.9111111111111111,8000,s1s3
6.45925925925926,3.414814814814815,0,12,0,0,123,135,0,0.08888888888888889,0,0,0.9111111111111111,10000,s1s3
6.4222222222222225,3.3777777777777778,0,12,0,0,123,135,0,0.08888888888888889,0,0,0.9111111111111111,12000,s1s3
6.266666666666667,3.2962962962962963,0,12,0,0,123,135,0,0.08888888888888889,0,0,0.9111111111111111,14000,s1s3
5.992592592592593,3.022222222222222,0,12,0,0,123,135,0,0.08888888888888889,0,0,0.9111111111111111,16000,s1s3
6.118518518518519,3.2444444444444445,0,12,0,0,123,135,0,0.08888888888888889,0,0,0.9111111111111111,18000,s1s3
6.325925925925926,3.466666666666667,0,12,0,0,123,135,0,0.08888888888888889,0,0,0.9111111111111111,20000,s1s3
