avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
10.484444444444444,2.8377777777777777,19,120,86,25,200,450,0.042222222222222223,0.26666666666666666,0.19111111111111112,0.05555555555555555,0.4444444444444444,2000,s1s3
10.786666666666667,1.6355555555555557,33,134,97,40,146,450,0.07333333333333333,0.29777777777777775,0.21555555555555556,0.08888888888888889,0.3244444444444444,4000,s1s3
11.213333333333333,1.548888888888889,47,137,103,32,131,450,0.10444444444444445,0.30444444444444446,0.2288888888888889,0.07111111111111111,0.2911111111111111,6000,s1s3
13.233333333333333,2.6044444444444443,44,136,134,65,71,450,0.09777777777777778,0.3022222222222222,0.29777777777777775,0.14444444444444443,0.15777777777777777,8000,s1s3
13.886666666666667,1.6377777777777778,63,132,143,60,52,450,0.14,0.29333333333333333,0.31777777777777777,0.13333333333333333,0.11555555555555555,10000,s1s3
15.757777777777777,1.9266666666666667,35,128,169,81,37,450,0.07777777777777778,0.28444444444444444,0.37555555555555553,0.18,0.08222222222222222,12000,s1s3
16.837777777777777,2.0555555555555554,30,132,190,72,26,450,0.06666666666666667,0.29333333333333333,0.4222222222222222,0.16,0.057777777777777775,14000,s1s3
18.217777777777776,2.7844444444444445,36,127,208,63,16,450,0.08,0.2822222222222222,0.4622222222222222,0.14,0.035555555555555556,16000,s1s3
18.628888888888888,1.6066666666666667,44,116,220,58,12,450,0.09777777777777778,0.2577777777777778,0.4888888888888889,0.1288888888888889,0.02666666666666667,18000,s1s3
19.195555555555554,2.046666666666667,43,117,228,50,12,450,0.09555555555555556,0.26,0.5066666666666667,0.1111111111111111,0.02666666666666667,20000,s1s3
