avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_NO_STOP,stage2_stop_reason_count_STOP_AT_OTHER,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_INVALID_EDGE,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_NO_STOP,stage2_stop_reason_rate_STOP_AT_OTHER,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_INVALID_EDGE,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
27.406666666666666,0.9711111111111111,437,1.4,1.0,0.9644444444444444,434,1.0,1.0,434,434,434,434,0.7465437788018433,324,434,0.6172839506172839,200,324,0.4444444444444444,0.43333333333333335,195,0.0,0,0.035555555555555556,16,1.0,2.2219679633867275,2.0,437,0.44,198,0.9644444444444444,434,0.7422222222222222,334,1.0,450,86,4,251,5,104,0.19111111111111112,0.008888888888888889,0.5577777777777778,0.011111111111111112,0.2311111111111111,0.0,0,0.24222222222222223,109,0.7222222222222222,325,0.4444444444444444,200,2000,0.0,0.4444444444444444,200,200,0,0,s1s3,450,0.9711111111111111,437
27.406666666666666,0.9066666666666666,408,1.2535714285714286,1.0,0.8977777777777778,404,1.0,1.0,404,404,404,404,0.6881188118811881,278,404,0.5251798561151079,146,278,0.3244444444444444,0.5,225,0.015555555555555555,7,0.10222222222222223,46,0.9975550122249389,2.0122249388753057,1.0,408,0.5066666666666667,228,0.8977777777777778,404,0.7022222222222222,316,1.0,450,97,6,219,2,126,0.21555555555555556,0.013333333333333334,0.4866666666666667,0.0044444444444444444,0.28,0.0,0,0.28444444444444444,128,0.6222222222222222,280,0.3244444444444444,146,4000,0.0,0.3244444444444444,146,146,0,0,s1s3,450,0.9088888888888889,409
27.406666666666666,0.8666666666666667,390,1.1730769230769231,1.0,0.86,387,0.9922480620155039,0.9922480620155039,384,384,387,387,0.6692708333333334,257,384,0.5097276264591439,131,257,0.2911111111111111,0.43333333333333335,195,0.013333333333333334,6,0.14,63,1.0,2.2564102564102564,1.0,390,0.44222222222222224,199,0.86,387,0.6933333333333334,312,1.0,450,103,8,211,4,124,0.2288888888888889,0.017777777777777778,0.4688888888888889,0.008888888888888889,0.27555555555555555,0.0,0,0.28444444444444444,128,0.5777777777777777,260,0.2911111111111111,131,6000,0.0,0.2911111111111111,131,131,0,0,s1s3,450,0.8666666666666667,390
27.406666666666666,0.8533333333333334,384,1.3928571428571428,1.0,0.8377777777777777,377,0.9946949602122016,0.9946949602122016,375,375,377,377,0.6533333333333333,245,375,0.2897959183673469,71,245,0.15777777777777774,0.62,279,0.013333333333333334,6,0.1622222222222222,73,0.9922480620155039,1.5064599483204135,1.0,384,0.6377777777777778,287,0.8377777777777777,377,0.7,315,1.0,450,134,3,181,2,130,0.29777777777777775,0.006666666666666667,0.4022222222222222,0.0044444444444444444,0.28888888888888886,0.0,0,0.29333333333333333,132,0.56,252,0.15777777777777777,71,8000,2.7755575615628914e-17,0.15777777777777777,71,71,0,0,s1s3,450,0.86,387
27.406666666666666,0.78,351,1.3083700440528634,1.0,0.78,351,0.98005698005698,0.98005698005698,344,344,351,351,0.6453488372093024,222,344,0.23423423423423423,52,222,0.11555555555555556,0.4866666666666667,219,0.022222222222222223,10,0.22,99,0.9971590909090909,1.9176136363636365,1.0,351,0.49777777777777776,224,0.78,351,0.7222222222222222,325,1.0,450,143,1,182,4,120,0.31777777777777777,0.0022222222222222222,0.40444444444444444,0.008888888888888889,0.26666666666666666,0.0,0,0.27555555555555555,124,0.5044444444444445,227,0.11555555555555555,52,10000,-1.3877787807814457e-17,0.11555555555555555,52,52,0,0,s1s3,450,0.7822222222222223,352
27.406666666666666,0.7555555555555555,340,1.3636363636363635,1.0,0.7511111111111111,338,0.9881656804733728,0.9881656804733728,334,334,338,338,0.6137724550898204,205,334,0.18048780487804877,37,205,0.08222222222222222,0.4911111111111111,221,0.02666666666666667,12,0.24888888888888888,112,0.9970674486803519,1.7448680351906158,1.0,340,0.5044444444444445,227,0.7511111111111111,338,0.7066666666666667,318,1.0,450,169,1,149,4,127,0.37555555555555553,0.0022222222222222222,0.33111111111111113,0.008888888888888889,0.2822222222222222,0.0,0,0.2911111111111111,131,0.46444444444444444,209,0.08222222222222222,37,12000,0.0,0.08222222222222222,37,37,0,0,s1s3,450,0.7577777777777778,341
27.406666666666666,0.7422222222222222,334,1.3532338308457712,1.0,0.7355555555555555,331,0.9909365558912386,0.9909365558912386,328,328,331,331,0.600609756097561,197,328,0.1319796954314721,26,197,0.057777777777777775,0.46,207,0.03777777777777778,17,0.2644444444444444,119,1.0,1.7634730538922156,1.0,334,0.4711111111111111,212,0.7355555555555555,331,0.7022222222222222,316,1.0,450,190,1,126,3,130,0.4222222222222222,0.0022222222222222222,0.28,0.006666666666666667,0.28888888888888886,0.0,0,0.29555555555555557,133,0.44666666666666666,201,0.057777777777777775,26,14000,0.0,0.057777777777777775,26,26,0,0,s1s3,450,0.7422222222222222,334
27.406666666666666,0.72,324,1.4923076923076923,1.0,0.7022222222222222,316,1.0,1.0,316,316,316,316,0.5981012658227848,189,316,0.08465608465608465,16,189,0.035555555555555556,0.4866666666666667,219,0.03333333333333333,15,0.29777777777777775,134,1.0,1.6203703703703705,1.0,324,0.5,225,0.7022222222222222,316,0.7111111111111111,320,1.0,450,208,1,113,4,124,0.4622222222222222,0.0022222222222222222,0.2511111111111111,0.008888888888888889,0.27555555555555555,0.0,0,0.28444444444444444,128,0.43333333333333335,195,0.035555555555555556,16,16000,0.0,0.035555555555555556,16,16,0,0,s1s3,450,0.72,324
27.406666666666666,0.6688888888888889,301,1.2183908045977012,1.0,0.6511111111111111,293,0.9965870307167235,0.9965870307167235,292,292,293,293,0.5856164383561644,171,292,0.07017543859649122,12,171,0.026666666666666665,0.38666666666666666,174,0.03333333333333333,15,0.3488888888888889,157,0.9966887417218543,2.4602649006622515,1.0,301,0.39555555555555555,178,0.6511111111111111,293,0.7088888888888889,319,1.0,450,220,4,106,8,112,0.4888888888888889,0.008888888888888889,0.23555555555555555,0.017777777777777778,0.24888888888888888,0.0,0,0.26666666666666666,120,0.38666666666666666,174,0.02666666666666667,12,18000,3.469446951953614e-18,0.02666666666666667,12,12,0,0,s1s3,450,0.6711111111111111,302
27.406666666666666,0.6777777777777778,305,1.3575418994413408,1.0,0.6533333333333333,294,1.0,1.0,294,294,294,294,0.5918367346938775,174,294,0.06896551724137931,12,174,0.026666666666666665,0.43777777777777777,197,0.03111111111111111,14,0.3466666666666667,156,1.0,2.2,1.0,305,0.45111111111111113,203,0.6533333333333333,294,0.7155555555555555,322,1.0,450,228,2,99,6,115,0.5066666666666667,0.0044444444444444444,0.22,0.013333333333333334,0.25555555555555554,0.0,0,0.2688888888888889,121,0.3977777777777778,179,0.02666666666666667,12,20000,3.469446951953614e-18,0.02666666666666667,12,12,0,0,s1s3,450,0.6777777777777778,305
