avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_NO_STOP,stage2_stop_reason_count_STOP_AT_OTHER,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_NO_STOP,stage2_stop_reason_rate_STOP_AT_OTHER,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
28.57037037037037,0.9851851851851852,133,2.4628099173553717,2.0,0.9925925925925926,134,0.9925373134328358,0.9925373134328358,133,133,134,134,0.9097744360902256,121,133,0.8925619834710744,108,121,0.7999999999999999,0.3925925925925926,53,0.0,0,0.007407407407407408,1,1.0,2.0601503759398496,2.0,133,0.3925925925925926,53,0.9925925925925926,134,0.9037037037037037,122,1.0,135,7,1,115,12,0.05185185185185185,0.007407407407407408,0.8518518518518519,0.08888888888888889,0.0,0,0.08888888888888889,12,0.8962962962962963,121,0.8,108,2000,1.1102230246251565e-16,0.8,108,108,0,0,s1s3,135,0.9851851851851852,133
28.57037037037037,0.9851851851851852,133,2.4173228346456694,2.0,0.9925925925925926,134,0.9925373134328358,0.9925373134328358,133,133,134,134,0.9548872180451128,127,133,0.952755905511811,121,127,0.8962962962962963,0.45925925925925926,62,0.0,0,0.007407407407407408,1,1.0,1.736842105263158,2.0,133,0.45925925925925926,62,0.9925925925925926,134,0.9481481481481482,128,1.0,135,0,1,128,6,0,0.007407407407407408,0.9481481481481482,0.044444444444444446,0.0,0,0.044444444444444446,6,0.9407407407407408,127,0.8962962962962963,121,4000,0.0,0.8962962962962963,121,121,0,0,s1s3,135,0.9851851851851852,133
28.57037037037037,0.9925925925925926,134,3.2540983606557377,3.0,1.0,135,0.9925925925925926,0.9925925925925926,134,134,135,135,0.9104477611940298,122,134,1.0,122,122,0.9037037037037037,0.4444444444444444,60,0.0,0,0.0,0,1.0,1.791044776119403,2.0,134,0.4444444444444444,60,1.0,135,0.9111111111111111,123,1.0,135,0,0,123,12,0,0,0.9111111111111111,0.08888888888888889,0.0,0,0.08888888888888889,12,0.9037037037037037,122,0.9037037037037037,122,6000,0.0,0.9037037037037037,122,122,0,0,s1s3,135,0.9925925925925926,134
28.57037037037037,1.0,135,3.208,3.0,1.0,135,1.0,1.0,135,135,135,135,0.9259259259259259,125,135,0.984,123,125,0.9111111111111111,0.4740740740740741,64,0.0,0,0.0,0,1.0,1.6962962962962962,2.0,135,0.4740740740740741,64,1.0,135,0.9259259259259259,125,1.0,135,0,0,125,10,0,0,0.9259259259259259,0.07407407407407407,0.0,0,0.07407407407407407,10,0.9259259259259259,125,0.9111111111111111,123,8000,0.0,0.9111111111111111,123,123,0,0,s1s3,135,1.0,135
28.57037037037037,1.0,135,3.370967741935484,3.0,1.0,135,1.0,1.0,135,135,135,135,0.9185185185185185,124,135,0.9919354838709677,123,124,0.9111111111111111,0.45185185185185184,61,0.0,0,0.0,0,1.0,1.7185185185185186,2.0,135,0.45185185185185184,61,1.0,135,0.9185185185185185,124,1.0,135,0,0,124,11,0,0,0.9185185185185185,0.08148148148148149,0.0,0,0.08148148148148149,11,0.9185185185185185,124,0.9111111111111111,123,10000,0.0,0.9111111111111111,123,123,0,0,s1s3,135,1.0,135
28.57037037037037,1.0,135,3.288,3.0,1.0,135,1.0,1.0,135,135,135,135,0.9259259259259259,125,135,0.984,123,125,0.9111111111111111,0.43703703703703706,59,0.0,0,0.0,0,1.0,1.7037037037037037,2.0,135,0.43703703703703706,59,1.0,135,0.9259259259259259,125,1.0,135,0,0,125,10,0,0,0.9259259259259259,0.07407407407407407,0.0,0,0.07407407407407407,10,0.9259259259259259,125,0.9111111111111111,123,12000,0.0,0.9111111111111111,123,123,0,0,s1s3,135,1.0,135
28.57037037037037,1.0,135,3.193548387096774,3.0,1.0,135,1.0,1.0,135,135,135,135,0.9185185185185185,124,135,0.9919354838709677,123,124,0.9111111111111111,0.45925925925925926,62,0.0,0,0.0,0,1.0,1.651851851851852,2.0,135,0.45925925925925926,62,1.0,135,0.9185185185185185,124,1.0,135,0,0,124,11,0,0,0.9185185185185185,0.08148148148148149,0.0,0,0.08148148148148149,11,0.9185185185185185,124,0.9111111111111111,123,14000,0.0,0.9111111111111111,123,123,0,0,s1s3,135,1.0,135
28.57037037037037,1.0,135,2.944,3.0,1.0,135,1.0,1.0,135,135,135,135,0.9259259259259259,125,135,0.984,123,125,0.9111111111111111,0.4666666666666667,63,0.0,0,0.0,0,1.0,1.6666666666666667,2.0,135,0.4666666666666667,63,1.0,135,0.9259259259259259,125,1.0,135,0,0,125,10,0,0,0.9259259259259259,0.07407407407407407,0.0,0,0.07407407407407407,10,0.9259259259259259,125,0.9111111111111111,123,16000,0.0,0.9111111111111111,123,123,0,0,s1s3,135,1.0,135
28.57037037037037,1.0,135,3.136,3.0,1.0,135,1.0,1.0,135,135,135,135,0.9259259259259259,125,135,0.984,123,125,0.9111111111111111,0.5111111111111111,69,0.0,0,0.0,0,1.0,1.5777777777777777,1.0,135,0.5111111111111111,69,1.0,135,0.9259259259259259,125,1.0,135,0,0,125,10,0,0,0.9259259259259259,0.07407407407407407,0.0,0,0.07407407407407407,10,0.9259259259259259,125,0.9111111111111111,123,18000,0.0,0.9111111111111111,123,123,0,0,s1s3,135,1.0,135
28.57037037037037,1.0,135,3.317073170731707,3.0,1.0,135,1.0,1.0,135,135,135,135,0.9111111111111111,123,135,1.0,123,123,0.9111111111111111,0.5111111111111111,69,0.0,0,0.0,0,1.0,1.5851851851851853,1.0,135,0.5111111111111111,69,1.0,135,0.9111111111111111,123,1.0,135,0,0,123,12,0,0,0.9111111111111111,0.08888888888888889,0.0,0,0.08888888888888889,12,0.9111111111111111,123,0.9111111111111111,123,20000,0.0,0.9111111111111111,123,123,0,0,s1s3,135,1.0,135
