pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.029911799356341362,4.76837158203125e-07,0.8640376329421997,4.235829237586586e-06,0.007436070125550032,0.9999995231628418,0.8095263242721558,0.00013344560284167528,0.00015986777725629508,12,2000,67
1,0.0036623035557568073,1.1920928955078125e-07,5.566490017372416e-06,0.00917772389948368,0.994606077671051,0.9999998807907104,0.6220642924308777,0.9313609600067139,3.512377872993966e-07,9,2000,60
2,0.027091339230537415,4.291534423828125e-06,0.8760900497436523,3.2027898111408604e-09,0.0029847854748368263,0.9999957084655762,0.9851637482643127,0.0003434194077271968,0.0005702403141185641,6,2000,88
3,0.8770763278007507,1.1920928955078125e-07,0.9276953339576721,1.6143203538376838e-06,6.530064183607465e-06,0.9999998807907104,0.09303665906190872,0.0011222240282222629,0.00020837856573052704,11,2000,68
4,0.2001989781856537,0.0,0.9985643029212952,3.1068761785491006e-08,0.24818022549152374,1.0,0.6697621941566467,0.0006123577477410436,0.00019691452325787395,21,2000,75
5,0.025334564968943596,1.1920928955078125e-07,2.222555472997101e-08,1.851616798376199e-05,9.799607505556196e-05,0.9999998807907104,0.41758042573928833,0.0024515248369425535,1.598041671968531e-05,1,2000,67
6,0.67721027135849,1.6689300537109375e-06,0.9999947547912598,0.001580940093845129,0.2864953279495239,0.9999983310699463,0.510248601436615,4.187821289747262e-08,0.007826033048331738,23,2000,74
7,0.8214247226715088,0.0,1.4588190655473454e-09,8.485611942887772e-06,4.163554694969207e-05,1.0,0.4155057370662689,0.03557270020246506,0.0006176102324388921,19,2000,87
8,0.024514272809028625,4.649162292480469e-06,0.9999351501464844,0.000897441350389272,0.9125152230262756,0.9999953508377075,0.4400823712348938,8.081980809038214e-07,5.2967393457947765e-06,5,2000,64
9,0.028978759422898293,3.504753112792969e-05,1.0992862176095741e-09,5.688189503416652e-06,8.834525942802429e-05,0.9999649524688721,0.03289617598056793,0.14202657341957092,2.1118678432685556e-06,26,2000,71
10,0.9950562715530396,2.384185791015625e-07,2.56605233062146e-07,0.00010216881491942331,0.0003402798611205071,0.9999997615814209,0.005238082259893417,0.9907087087631226,6.073779331927653e-06,25,2000,70
11,0.019902419298887253,0.0,0.006661418825387955,3.561089397408068e-05,0.11648883670568466,1.0,0.5785767436027527,0.0034684834536165,1.612665073480457e-05,17,2000,69
12,0.9986627101898193,8.344650268554688e-06,0.920261025428772,6.532428642458399e-07,1.5593348507536575e-05,0.9999916553497314,0.1166815385222435,2.8647647923207842e-05,1.3378049743550946e-06,20,2000,71
13,0.06150214746594429,1.1920928955078125e-07,1.1112452966699493e-06,6.768844468751922e-05,0.9314190745353699,0.9999998807907104,0.08695465326309204,0.06553947925567627,2.9286911740200594e-05,0,2000,69
14,0.0316733792424202,0.0006705522537231445,0.35921406745910645,5.914701432629954e-06,0.00014511797053273767,0.9993294477462769,0.03637038543820381,0.5522821545600891,8.094716577033978e-06,26,2000,65
15,0.05438515916466713,2.6226043701171875e-06,0.5284756422042847,0.0031054955907166004,0.8530678749084473,0.9999973773956299,0.5493078231811523,0.0015664807287976146,0.00013825358473695815,2,2000,66
16,0.03143735229969025,6.449222564697266e-05,0.9999369382858276,4.680262009060243e-06,0.00011845666449517012,0.999935507774353,0.03445781394839287,1.069898871719488e-07,2.1000537344662007e-06,26,2000,74
17,0.9528747200965881,3.5762786865234375e-07,0.999984860420227,8.798120632036444e-08,0.0037611962761729956,0.9999996423721313,0.8629955053329468,5.329819146027148e-07,6.966506771277636e-05,23,2000,89
18,0.259172648191452,4.5299530029296875e-06,0.9401655197143555,2.218892234395753e-07,8.73551398399286e-05,0.9999954700469971,0.739162027835846,0.003312361426651478,0.00019391844398342073,7,2000,84
19,0.9873016476631165,4.76837158203125e-07,7.352893476308964e-07,1.3931788167553805e-08,6.098612175264861e-07,0.9999995231628418,0.8128139972686768,0.0003182021318934858,0.0008042683475650847,20,2000,80
20,0.021410217508673668,0.0,0.17916704714298248,2.9780731214401612e-09,3.954934982175473e-06,1.0,0.8148378133773804,0.0009673248860053718,5.142000190971885e-06,14,2000,79
21,0.053263697773218155,4.649162292480469e-06,0.6869642734527588,5.812438303109957e-06,0.00023723216145299375,0.9999953508377075,0.02671026811003685,0.0001205335502163507,3.8189597262316965e-07,26,2000,61
22,0.9108640551567078,0.0,0.0016082822112366557,7.367327634710819e-05,4.0154756675292447e-07,1.0,0.4144248962402344,0.007129644509404898,0.03225061669945717,18,2000,85
23,0.4778193235397339,0.0,4.99269208376063e-06,0.0006978834280744195,0.5189951658248901,1.0,0.1869315207004547,0.9861065149307251,0.00013454009604174644,22,2000,70
24,0.005475755315274,1.1920928955078125e-07,0.7752299308776855,0.00012759497622027993,0.9785094857215881,0.9999998807907104,0.736652672290802,0.00016918113396968693,5.545236945181387e-07,4,2000,68
25,0.9971453547477722,3.5762786865234375e-07,0.99732506275177,6.21303275494256e-09,2.05181336809801e-07,0.9999996423721313,0.3473423719406128,1.4966524304327322e-06,3.972102149418788e-06,20,2000,83
26,0.9818602800369263,2.4557113647460938e-05,1.0345189593863324e-06,2.15358386412845e-06,6.695344927720726e-05,0.9999754428863525,0.9490298628807068,0.0030651625711470842,6.846806627436308e-06,28,2000,71
27,0.8827602863311768,1.0728836059570312e-06,0.9942752718925476,2.3494426386605483e-06,0.00012722067185677588,0.999998927116394,0.24681678414344788,0.00012103876360924914,1.2500434422690887e-05,27,2000,78
28,0.9498725533485413,7.152557373046875e-07,0.996987521648407,5.7853805079943754e-11,2.2026553914145097e-09,0.9999992847442627,0.9809156060218811,0.000232705773669295,0.00018941193411592394,16,2000,82
29,0.9922378659248352,5.960464477539062e-07,0.9690749049186707,6.16796751273796e-06,0.0026544355787336826,0.9999994039535522,0.8025111556053162,2.928796618562046e-07,3.099886953350506e-06,29,2000,78
30,0.467528373003006,0.0,1.3008657333557494e-05,1.8113276212261553e-07,1.642314231276032e-07,1.0,0.8933942317962646,0.023842930793762207,0.0010423726635053754,2,2000,83
31,0.049378588795661926,2.5033950805664062e-06,8.42847948661074e-05,4.244158080535243e-10,1.0307991260560811e-06,0.9999974966049194,0.9030280709266663,0.028693927451968193,3.3811931643867865e-05,10,2000,78
32,0.7627568244934082,4.76837158203125e-07,0.9982650876045227,3.5806231608148664e-05,2.428106381557882e-05,0.9999995231628418,0.6217910647392273,1.6625147054583067e-06,0.009322550147771835,19,2000,85
33,0.01141686923801899,0.0,5.4660937109929364e-08,1.0912141306107515e-06,0.0020949174650013447,1.0,0.335834264755249,0.004475846886634827,0.00036655226722359657,14,2000,69
34,0.21153371036052704,0.0,7.152339520644091e-08,0.029141919687390327,0.7776191830635071,1.0,0.706457257270813,0.0018046562327072024,3.0494720704155043e-05,18,2000,68
35,0.8684825897216797,9.775161743164062e-06,0.9938576817512512,7.651628219917939e-10,0.03228996321558952,0.9999902248382568,0.8443377017974854,0.0004263584560249001,0.0038478453643620014,0,2000,75
36,0.26289480924606323,7.62939453125e-06,0.9932451844215393,1.107712978409836e-05,0.0010050043929368258,0.9999923706054688,0.18125417828559875,6.710266916343244e-06,2.4021026092668762e-06,24,2000,66
37,0.842679500579834,0.0,0.004106077831238508,2.502869023146559e-09,5.108136580389555e-09,1.0,0.841991126537323,0.0011056445073336363,3.49014371749945e-05,13,2000,83
38,0.026897817850112915,8.225440979003906e-06,0.9984629154205322,2.3874795473943777e-09,3.97944404539885e-07,0.999991774559021,0.3180355727672577,7.79616220825119e-06,2.8553948141052388e-05,10,2000,71
39,0.8439857959747314,1.1920928955078125e-07,0.0027616131119430065,9.353981056392513e-08,0.001976511674001813,0.9999998807907104,0.45678824186325073,0.0003000544384121895,0.0023423503153026104,9,2000,84
40,0.03304199501872063,2.384185791015625e-07,0.7078399062156677,0.08642731606960297,0.9591531753540039,0.9999997615814209,0.5092633962631226,0.0021701829973608255,9.012063856062014e-06,19,2000,72
41,0.8550416827201843,2.384185791015625e-07,0.8902527093887329,5.988809789414518e-06,0.02124149724841118,0.9999997615814209,0.08719881623983383,0.10059164464473724,6.666781700914726e-05,11,2000,61
42,0.11241104453802109,3.612041473388672e-05,0.9987090826034546,7.627939169196907e-08,4.2441656660230365e-06,0.9999638795852661,0.9837978482246399,1.4010987570145517e-06,0.00016444659559056163,3,2000,82
43,0.737683117389679,0.0,0.14988015592098236,1.0239475045636937e-08,3.4016903782685404e-07,1.0,0.9547702074050903,0.020914779976010323,2.8281752747716382e-05,4,2000,86
44,0.923419177532196,2.384185791015625e-07,4.0041868487605825e-05,2.806573036195914e-07,0.0007425493095070124,0.9999997615814209,0.6135963201522827,0.0033783703111112118,9.430870704818517e-05,16,2000,70
45,0.21058334410190582,1.4185905456542969e-05,0.8773149847984314,7.811705948768122e-09,2.5574264483907427e-08,0.9999858140945435,0.9914178848266602,0.0005020745447836816,0.0019369634101167321,12,2000,77
