chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.0016544719766549772,1.0,0.00243757339194417,12,10000,5,5,12,67
0.1111111111111111,1,0.05723715101679265,1.0,0.03551178425550461,9,10000,9,9,16,60
0.16666666666666666,2,0.0008451242717779129,0.0,0.00041190042975358665,6,10000,6,6,15,88
0.1,3,0.026819161123998292,1.0,0.0011608448112383485,11,10000,10,10,17,68
0.14285714285714285,4,0.002453958389932213,1.0,0.0033955140970647335,21,10000,7,7,10,75
0.14285714285714285,5,0.0024405773160942326,1.0,0.0030061525758355856,1,10000,7,7,17,67
0.25,6,0.06049533296860007,1.0,0.024005690589547157,23,10000,4,4,8,74
0.1,7,0.08777267493743113,1.0,5.056748341303319e-05,19,10000,10,10,12,87
0.2,8,0.0006399515508082958,1.0,0.036348845809698105,5,10000,5,5,13,64
0.14285714285714285,9,0.0009614197599872272,1.0,0.28199660778045654,26,10000,7,7,8,71
0.125,10,0.29285969350581054,0.9999090601557186,0.04182322323322296,25,10000,8,6,10,70
0.16666666666666666,11,0.0008080209748676587,1.0,0.04303717613220215,17,10000,6,6,10,69
0.1111111111111111,12,0.0635292286111929,1.0,7.956885383464396e-05,20,10000,9,9,11,71
0.1,13,0.010971671556513463,1.0,0.06333699822425842,0,10000,10,10,23,69
0.14285714285714285,14,0.0005507258605307748,1.0,0.1471157819032669,26,10000,7,7,8,65
0.07692307692307693,15,0.005227856063548159,1.0,0.019045783206820488,2,10000,13,13,21,66
0.14285714285714285,16,0.001005200789983248,1.0,0.16430316865444183,26,10000,7,7,8,74
0.25,17,0.04150952697175169,1.0,0.004473467823117971,23,10000,4,4,8,89
0.125,18,0.0017449518114595484,1.0,0.0035471541341394186,7,10000,8,8,15,84
0.1111111111111111,19,0.06606307182776205,1.0,3.1240691896528006e-05,20,10000,9,9,11,80
0.1,20,0.02299702966433995,1.0,0.0002166937047149986,14,10000,10,10,12,79
0.14285714285714285,21,0.0018720005199910458,0.98745400236642,0.14092227816581726,26,10000,7,5,8,61
0.07692307692307693,22,0.6584831887012521,1.0,9.342283010482788e-05,18,10000,13,13,14,85
0.08333333333333333,23,0.10282425831529707,0.9997231577660325,0.026075372472405434,22,10000,12,10,13,70
0.1111111111111111,24,0.01383208426102014,1.0,0.0009400761919096112,4,10000,9,9,17,68
0.1111111111111111,25,0.016097824528590838,1.0,0.00020990050688851625,20,10000,9,9,11,83
0.1,26,1.0,1.0,4.066073597641662e-05,28,10000,10,10,10,71
0.1,27,0.06290238681530837,1.0,0.04274410754442215,27,10000,10,10,11,78
0.1111111111111111,28,0.10867411149702613,1.0,0.00012678958592005074,16,10000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.0015011331997811794,29,10000,7,7,7,78
0.07692307692307693,30,0.011971014187878066,1.0,0.0008027745643630624,2,10000,13,13,21,83
0.14285714285714285,31,0.005415092734503164,1.0,0.0002842620888259262,10,10000,7,7,14,78
0.1,32,0.24881052190360414,1.0,2.1702495359932072e-05,19,10000,10,10,12,85
0.1,33,0.006539732939983802,0.9991526211341756,0.008140371181070805,14,10000,10,9,12,69
0.07692307692307693,34,0.08970323126523327,1.0,0.005094083491712809,18,10000,13,13,14,68
0.1,35,0.013646126503997194,1.0,0.0040868897922337055,0,10000,10,10,23,75
