pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,8.786810940364376e-05,1.7404556274414062e-05,9.251918527297676e-06,8.859743494404881e-11,0.026336561888456345,0.9999825954437256,0.9975854158401489,5.20046842211741e-06,1.1246837630096707e-06,12,12000,67
1,0.00037758314283564687,4.76837158203125e-07,0.0003005131729878485,6.9265455593381375e-09,0.9994460940361023,0.9999995231628418,0.9669068455696106,0.9721359610557556,3.6227436606139918e-09,9,12000,60
2,1.1337845535308588e-05,3.5762786865234375e-06,0.07580460608005524,4.962543154185539e-10,0.0003840420104097575,0.9999964237213135,0.9991043210029602,0.0007722857408225536,5.264943865768146e-06,6,12000,88
3,0.3405665457248688,5.960464477539062e-07,0.004048737697303295,3.400066617142983e-10,5.6088297242240515e-06,0.9999994039535522,0.9972946047782898,0.01093229092657566,1.8564647916718968e-06,11,12000,68
4,0.013407164253294468,1.1920928955078125e-06,0.00014331571583170444,1.6584957365783914e-11,0.4642089009284973,0.9999988079071045,0.9973294734954834,0.16650977730751038,5.1307433750480413e-05,21,12000,75
5,0.0002773373853415251,1.4543533325195312e-05,5.537318870096897e-08,5.953315063145226e-10,6.614722951781005e-05,0.9999854564666748,0.9946894645690918,1.5798699678271078e-05,4.720278923286969e-07,1,12000,67
6,0.7056581377983093,2.86102294921875e-06,0.9962084293365479,2.3506567359277142e-08,0.20612084865570068,0.9999971389770508,0.9817948937416077,1.9174737531102437e-07,3.241499143769033e-05,23,12000,74
7,0.11165826767683029,0.0,1.1032360802687435e-08,1.2209079580660642e-10,0.038792554289102554,1.0,0.9999101161956787,5.0876769819296896e-05,2.8025731808156706e-05,19,12000,87
8,0.00011253108095843345,1.1920928955078125e-07,0.015349662862718105,1.2173158481232349e-08,0.6751168966293335,0.9999998807907104,0.9420228600502014,0.0002451495092827827,1.099484947530982e-07,5,12000,64
9,0.000411393993999809,4.0531158447265625e-06,8.129573529913614e-07,1.426868863063646e-07,0.36575931310653687,0.9999959468841553,0.6607517600059509,0.0005469867610372603,4.4884851035931206e-07,26,12000,71
10,0.35240209102630615,1.1920928955078125e-07,3.592433301946585e-07,1.9028336684101532e-09,0.0016580577939748764,0.9999998807907104,0.9279924035072327,0.9967455863952637,9.581511903888895e-07,25,12000,70
11,4.91094688186422e-05,1.6689300537109375e-06,2.0801589926122688e-06,3.261847325575218e-07,0.8312207460403442,0.9999983310699463,0.9060688018798828,0.0002847297000698745,7.746933192720462e-07,17,12000,69
12,0.9948239922523499,1.9073486328125e-06,7.011792746425272e-08,5.852800882832909e-11,0.0004916678881272674,0.9999980926513672,0.9998685121536255,4.845998773816973e-06,2.7484375664244e-07,20,12000,71
13,0.3936486840248108,4.76837158203125e-06,0.00012092386896256357,3.419176719532402e-09,0.3493756651878357,0.999995231628418,0.8139499425888062,0.09867782890796661,1.551293507873197e-06,0,12000,69
14,0.00038191513158380985,1.4424324035644531e-05,0.03862881660461426,1.6924095902481895e-08,0.12817654013633728,0.9999855756759644,0.8220191597938538,0.3111993670463562,4.2156116819569434e-07,26,12000,65
15,0.0010543088428676128,1.430511474609375e-06,1.2560647064674413e-06,2.1390847426694393e-10,0.0007735600811429322,0.9999985694885254,0.9776360392570496,0.0002511335478629917,2.374588802922517e-06,2,12000,66
16,0.0004075848264619708,3.2186508178710938e-06,0.549636721611023,8.306191290330389e-08,0.29296737909317017,0.9999967813491821,0.7574348449707031,6.451970693888143e-05,9.575744570611278e-07,26,12000,74
17,0.8522003293037415,2.384185791015625e-07,0.1028403788805008,2.1264838778733974e-09,0.06247071176767349,0.9999997615814209,0.9967073202133179,0.0016729438211768866,1.0577193734206958e-06,23,12000,89
18,0.002112072426825762,8.344650268554688e-07,0.08071570098400116,1.5821301213581052e-10,0.005663647316396236,0.9999991655349731,0.9935803413391113,0.0030821477994322777,1.1972092579526361e-05,7,12000,84
19,0.932566225528717,1.430511474609375e-06,0.16009140014648438,1.3822445965594454e-10,4.623741915565915e-06,0.9999985694885254,0.9998822212219238,0.0005568634951487184,0.0001402383204549551,20,12000,80
20,0.0006290845922194421,1.1920928955078125e-07,0.014269860461354256,6.498383775532801e-11,2.3119084289646707e-05,0.9999998807907104,0.9996299743652344,0.00010211790504399687,9.713694737456535e-08,14,12000,79
21,0.00041401272756047547,5.960464477539062e-07,0.0018982300534844398,1.6590824714057817e-08,0.07791367173194885,0.9999994039535522,0.8195419907569885,0.00016584288096055388,2.1649734449624702e-08,26,12000,61
22,0.052297428250312805,0.0,1.2776762559951749e-05,6.619915211558691e-07,3.741151388680919e-09,1.0,0.9998825788497925,0.0005531557835638523,6.303018744802102e-05,18,12000,85
23,0.9865067601203918,2.1457672119140625e-06,9.403573812960531e-07,1.50718726388277e-09,0.0010434751166030765,0.9999978542327881,0.9650403261184692,0.9958152174949646,6.463682211688138e-08,22,12000,70
24,0.0004446457896847278,1.1920928955078125e-07,0.00022288478794507682,8.355336388043977e-12,0.3937108516693115,0.9999998807907104,0.9991046786308289,0.0005656794528476894,1.906163902276603e-06,4,12000,68
25,0.9841693639755249,2.384185791015625e-07,2.717003008001484e-05,3.953851829274768e-11,1.6425454305135645e-05,0.9999997615814209,0.9994499087333679,0.00036481773713603616,3.5311602459842106e-06,20,12000,83
26,0.9986854791641235,5.0067901611328125e-06,3.540896432241425e-05,1.2099136970089575e-10,0.00030722611700184643,0.9999949932098389,0.9999833106994629,2.560125540185254e-05,8.087523895028426e-08,28,12000,71
27,0.9154723286628723,7.152557373046875e-07,0.7348566055297852,1.7147260000793807e-10,0.0003391569189261645,0.9999992847442627,0.9821495413780212,0.0005028647719882429,6.17158661952999e-07,27,12000,78
28,0.3302415609359741,1.1920928955078125e-07,0.008804458193480968,9.208669417282156e-12,0.013050675392150879,0.9999998807907104,0.99908447265625,0.0003322427801322192,2.5308320346084656e-06,16,12000,82
29,0.9692911505699158,6.556510925292969e-06,3.859351636492647e-05,1.6796053436962666e-09,0.029752345755696297,0.9999934434890747,0.998948872089386,6.134222530818079e-06,5.4513794367494484e-08,29,12000,78
30,0.0009766138391569257,1.1920928955078125e-07,3.891680222523064e-08,4.219448124231917e-10,2.2294366353037276e-09,0.9999998807907104,0.9988454580307007,0.0005302936187945306,1.2450161193555687e-05,2,12000,83
31,0.00018257784540764987,2.0265579223632812e-06,2.924547048976933e-09,3.5094910918326283e-12,0.0022973513696342707,0.9999979734420776,0.9996216297149658,3.2821480999700725e-05,4.201770593681431e-07,10,12000,78
32,0.031183915212750435,4.76837158203125e-07,0.9679318070411682,1.44094851606269e-08,0.0005065223085694015,0.9999995231628418,0.9999606609344482,3.90715331377578e-06,2.901378320530057e-05,19,12000,85
33,0.0009336426737718284,4.0531158447265625e-06,1.474007876822725e-05,6.694277077112787e-11,0.0034009406808763742,0.9999959468841553,0.9912211894989014,0.002628662157803774,0.00015263340901583433,14,12000,69
