chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.00019668030831571047,1.0,0.20175738632678986,12,6000,5,5,12,67
0.1111111111111111,1,0.43636681807827477,1.0,0.4329141080379486,9,6000,9,9,16,60
0.16666666666666666,2,0.005059648167262767,1.0,0.0004140331584494561,6,6000,6,6,15,88
0.1,3,0.10423336619393594,1.0,0.12622977793216705,11,6000,10,10,17,68
0.14285714285714285,4,0.0027720091235807604,1.0,0.1565263420343399,21,6000,7,7,10,75
0.14285714285714285,5,0.0007626601655681348,1.0,0.4378567039966583,1,6000,7,7,17,67
0.25,6,0.4117702501869469,1.0,0.5637745261192322,23,6000,4,4,8,74
0.1,7,0.12942695362869075,1.0,0.0027655502781271935,19,6000,10,10,12,87
0.2,8,0.006122661053757796,1.0,0.5867395401000977,5,6000,5,5,13,64
0.14285714285714285,9,0.004813169153456746,1.0,0.6171930432319641,26,6000,7,7,8,71
0.125,10,0.442772508659437,0.9998921818677409,0.699815034866333,25,6000,8,6,10,70
0.16666666666666666,11,0.020465837117886444,1.0,0.5120147466659546,17,6000,6,6,10,69
0.1111111111111111,12,0.27779525729944354,1.0,0.004971392918378115,20,6000,9,9,11,71
0.1,13,0.013340067529091124,1.0,0.9698749780654907,0,6000,10,10,23,69
0.14285714285714285,14,0.0034096076121138807,1.0,0.5850779414176941,26,6000,7,7,8,65
0.07692307692307693,15,0.010833327647121123,1.0,0.8211143612861633,2,6000,13,13,21,66
0.14285714285714285,16,0.005007810663674664,1.0,0.5241565108299255,26,6000,7,7,8,74
0.25,17,0.050838197987585675,1.0,0.18970337510108948,23,6000,4,4,8,89
0.125,18,0.004860145320849574,1.0,0.2021491378545761,7,6000,8,8,15,84
0.1111111111111111,19,0.042535085906783704,1.0,0.0004280499997548759,20,6000,9,9,11,80
0.1,20,0.03733347503716281,1.0,0.004647176247090101,14,6000,10,10,12,79
0.14285714285714285,21,0.004613139478179591,0.9846309555983737,0.6061845421791077,26,6000,7,5,8,61
0.07692307692307693,22,0.7705484131009621,1.0,0.000589636736549437,18,6000,13,13,14,85
0.08333333333333333,23,0.161447730982784,0.9999751568379872,0.668734610080719,22,6000,12,10,13,70
0.1111111111111111,24,0.1408644597108411,1.0,0.015820562839508057,4,6000,9,9,17,68
0.1111111111111111,25,0.044305369406995,1.0,0.0028962474316358566,20,6000,9,9,11,83
0.1,26,1.0,1.0,0.0008546450990252197,28,6000,10,10,10,71
0.1,27,0.2455380161500702,1.0,0.243826225399971,27,6000,10,10,11,78
0.1111111111111111,28,0.06539310110775243,1.0,0.0016887251986190677,16,6000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.017731042578816414,29,6000,7,7,7,78
0.07692307692307693,30,0.016316264926376375,1.0,0.004002484958618879,2,6000,13,13,21,83
0.14285714285714285,31,0.00337631220831966,1.0,0.006056239828467369,10,6000,7,7,14,78
0.1,32,0.33957393949003734,1.0,0.0005113677470944822,19,6000,10,10,12,85
0.1,33,0.09886187281488261,0.9999679243908468,0.4287945330142975,14,6000,10,9,12,69
0.07692307692307693,34,0.6219584341190035,1.0,0.11318225413560867,18,6000,13,13,14,68
0.1,35,0.03837826173624626,1.0,0.16677561402320862,0,6000,10,10,23,75
0.1111111111111111,36,0.09712400250594473,1.0,0.5366914868354797,24,6000,9,9,10,66
0.16666666666666666,37,0.027794945466606148,1.0,0.017510609701275826,13,6000,6,6,11,83
0.14285714285714285,38,0.0006796823928599913,1.0,0.06539206951856613,10,6000,7,7,14,71
0.1111111111111111,39,0.23343090031459335,1.0,0.3219495713710785,9,6000,9,9,16,84
0.1,40,0.31883422963456376,1.0,0.12323962152004242,19,6000,10,10,12,72
0.1,41,0.08470439973013198,1.0,0.17819461226463318,11,6000,10,10,17,61
0.1,42,0.019341058076235193,1.0,0.0002862387918867171,3,6000,10,10,18,82
