chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.0001757892846076519,0.0,0.0011062899138778448,12,20000,5,5,12,67
0.1111111111111111,1,0.2917341428296238,1.0,0.1095346212387085,9,20000,9,9,16,60
0.16666666666666666,2,0.000169822650651642,0.0,0.0005296111339703202,6,20000,6,6,15,88
0.1,3,0.0013424597108263661,1.0,0.006315841339528561,11,20000,10,10,17,68
0.14285714285714285,4,0.00016519800863998586,1.0,0.015427184291183949,21,20000,7,7,10,75
0.14285714285714285,5,0.0004534477596221295,1.0,0.008920666761696339,1,20000,7,7,17,67
0.25,6,0.02572289601151915,1.0,0.019543694332242012,23,20000,4,4,8,74
0.1,7,0.003352818667632056,0.0,0.00025923619978129864,19,20000,10,10,12,87
0.2,8,0.0016054304794019209,1.0,0.006126481108367443,5,20000,5,5,13,64
0.14285714285714285,9,0.0009543279933228864,1.0,0.27452975511550903,26,20000,7,7,8,71
0.125,10,0.5348785953674254,0.9999248959457753,0.0684380903840065,25,20000,8,6,10,70
0.16666666666666666,11,0.001559842408714232,1.0,0.16287729144096375,17,20000,6,6,10,69
0.1111111111111111,12,0.018126627999186042,1.0,0.0002583010937087238,20,20000,9,9,11,71
0.1,13,0.0029011302402928893,1.0,0.3612227737903595,0,20000,10,10,23,69
0.14285714285714285,14,0.000686164319705558,1.0,0.1843137890100479,26,20000,7,7,8,65
0.07692307692307693,15,0.0005883361350560808,1.0,0.1524319052696228,2,20000,13,13,21,66
0.14285714285714285,16,0.0010070042455768008,1.0,0.25188666582107544,26,20000,7,7,8,74
0.25,17,0.006001235205621789,1.0,0.002884557703509927,23,20000,4,4,8,89
0.125,18,0.0002745502940621796,1.0,0.014560754410922527,7,20000,8,8,15,84
0.1111111111111111,19,0.004477849917395531,0.0,8.1290774687659e-05,20,20000,9,9,11,80
0.1,20,0.0011129056459273704,1.0,0.0015881903236731887,14,20000,10,10,12,79
0.14285714285714285,21,0.0008495699793869476,0.9840120750110408,0.1272917240858078,26,20000,7,5,8,61
0.07692307692307693,22,0.0574836459295603,0.0,1.4191120499162935e-05,18,20000,13,13,14,85
0.08333333333333333,23,0.0008089182671117026,0.9992313001613655,0.3864189386367798,22,20000,12,10,13,70
0.1111111111111111,24,0.009537307343217463,1.0,0.0006024801987223327,4,20000,9,9,17,68
0.1111111111111111,25,0.010731415984238817,1.0,0.0009493045508861542,20,20000,9,9,11,83
0.1,26,1.0,1.0,3.4510214845795417e-06,28,20000,10,10,10,71
0.1,27,0.05332980346209313,1.0,0.017353661358356476,27,20000,10,10,11,78
0.1111111111111111,28,0.012588592869623409,0.0,6.212523294379935e-05,16,20000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.0023537890519946814,29,20000,7,7,7,78
0.07692307692307693,30,0.0006863293333082208,0.0,0.0010843785712495446,2,20000,13,13,21,83
