chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.00597319847661883,1.0,0.16666637361049652,12,2000,5,5,12,67
0.1111111111111111,1,0.37612608095831634,1.0,0.29275500774383545,9,2000,9,9,16,60
0.16666666666666666,2,0.015802674172440245,1.0,0.009459218941628933,6,2000,6,6,15,88
0.1,3,0.5386392913303842,1.0,0.8460975885391235,11,2000,10,10,17,68
0.14285714285714285,4,0.03274377033334905,1.0,0.31603872776031494,21,2000,7,7,10,75
0.14285714285714285,5,0.032511310447361975,1.0,0.5379356741905212,1,2000,7,7,17,67
0.25,6,0.9544964466935757,1.0,0.46266359090805054,23,2000,4,4,8,74
0.1,7,0.975898792023012,1.0,0.5620015859603882,19,2000,10,10,12,87
0.2,8,0.06532821388399804,1.0,0.4727863073348999,5,2000,5,5,13,64
0.14285714285714285,9,0.012382835322841903,1.0,0.9411022067070007,26,2000,7,7,8,71
0.125,10,0.9899764392869145,0.9998728056158053,0.9907327890396118,25,2000,8,6,10,70
0.16666666666666666,11,0.058193160410153974,1.0,0.37849563360214233,17,2000,6,6,10,69
0.1111111111111111,12,0.976801173039533,1.0,0.8718956112861633,20,2000,9,9,11,71
0.1,13,0.1538706313710361,1.0,0.8880536556243896,0,2000,10,10,23,69
0.14285714285714285,14,0.01031472322150788,1.0,0.9457072019577026,26,2000,7,7,8,65
0.07692307692307693,15,0.18258555162500686,1.0,0.41211944818496704,2,2000,13,13,21,66
0.14285714285714285,16,0.011024609970112577,1.0,0.9447223544120789,26,2000,7,7,8,74
0.25,17,0.6203081302562878,1.0,0.12717987596988678,23,2000,4,4,8,89
0.125,18,0.11882553180772021,1.0,0.1976112425327301,7,2000,8,8,15,84
0.1111111111111111,19,0.366351896861746,1.0,0.16540944576263428,20,2000,9,9,11,80
0.1,20,0.17145335248909807,1.0,0.1574665606021881,14,2000,10,10,12,79
0.14285714285714285,21,0.013851954514480324,0.9881742463365394,0.9558675289154053,26,2000,7,5,8,61
0.07692307692307693,22,0.9980656576192353,1.0,0.5785927176475525,18,2000,13,13,14,85
0.08333333333333333,23,0.8834154493909775,0.999846619401841,0.7966418862342834,22,2000,12,10,13,70
0.1111111111111111,24,0.1775192182524659,1.0,0.21584612131118774,4,2000,9,9,17,68
0.1111111111111111,25,0.7245673944125103,1.0,0.6342521905899048,20,2000,9,9,11,83
0.1,26,1.0,1.0,0.04063977301120758,28,2000,10,10,10,71
0.1,27,0.6396551027696802,1.0,0.745176374912262,27,2000,10,10,11,78
0.1111111111111111,28,0.8782023892293147,1.0,0.012365170754492283,16,2000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.18991507589817047,29,2000,7,7,7,78
0.07692307692307693,30,0.32961669163480095,1.0,0.09802557528018951,2,2000,13,13,21,83
0.14285714285714285,31,0.007120001191397918,1.0,0.09455512464046478,10,2000,7,7,14,78
0.1,32,0.9803889768911801,1.0,0.36715731024742126,19,2000,10,10,12,85
