pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.00015907776833046228,6.508827209472656e-05,0.0006020321743562818,6.781318562243399e-11,0.00012593853170983493,0.9999349117279053,0.9968885779380798,5.4060677939560264e-05,1.7084912542486563e-06,12,10000,67
1,0.001860462361946702,2.6226043701171875e-06,0.001997532555833459,4.616786508648829e-09,0.9973040819168091,0.9999973773956299,0.9612526893615723,0.9665247201919556,6.888546977279475e-08,9,10000,60
2,1.119715398090193e-05,1.239776611328125e-05,0.4995138645172119,1.1374019948107161e-08,0.0003551786358002573,0.9999876022338867,0.9990419745445251,0.0004325804184190929,8.518081813235767e-06,6,10000,88
3,0.9524804949760437,1.704692840576172e-05,0.05983610823750496,6.003617047944942e-10,9.411729706698679e-07,0.9999829530715942,0.9979966282844543,0.0009082886972464621,5.390244950831402e-06,11,10000,68
4,0.07742802798748016,3.2186508178710938e-06,0.10928851366043091,4.739280148879921e-11,0.014123853296041489,0.9999967813491821,0.9958523511886597,0.6693006157875061,8.534710650565103e-05,21,10000,75
5,0.001705596107058227,5.638599395751953e-05,1.6366737298767475e-08,7.092614273673803e-10,1.7648038920015097e-05,0.9999436140060425,0.9963011741638184,3.640764407464303e-05,1.0825032177308458e-06,1,10000,67
6,0.48180779814720154,4.220008850097656e-05,0.9944003224372864,9.44791533896705e-09,0.028892746195197105,0.999957799911499,0.9751639366149902,5.109741607611795e-08,0.0001612873893463984,23,10000,74
7,0.08660566061735153,5.960464477539062e-07,1.4587083541073298e-08,5.427589488959939e-10,4.8885685828281567e-05,0.9999994039535522,0.9999375343322754,2.0443776520551182e-05,1.533270551590249e-05,19,10000,87
8,0.0022155519109219313,6.794929504394531e-06,0.1238156110048294,1.2119351744388496e-08,0.5352886319160461,0.9999932050704956,0.958842396736145,0.00028304586885496974,9.378994718645117e-07,5,10000,64
9,0.00021874380763620138,1.71661376953125e-05,3.272950266364205e-07,5.7218471738451626e-08,0.2625896632671356,0.9999828338623047,0.7134411334991455,0.0008582706796005368,3.0289622827694984e-06,26,10000,71
10,0.7304723858833313,7.152557373046875e-07,7.728179980404093e-07,6.008449293659623e-10,0.00578564777970314,0.9999992847442627,0.9544677734375,0.9974796175956726,3.760848585443455e-06,25,10000,70
11,3.5059292713413015e-05,2.5272369384765625e-05,1.143608869824675e-06,4.0177130955498797e-08,0.9180423021316528,0.9999747276306152,0.9526194930076599,5.8938214351655915e-05,7.349486850216636e-07,17,10000,69
