pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,2.518264955142513e-05,5.364418029785156e-06,0.9801316857337952,4.0160195169391955e-09,0.00030903087463229895,0.9999946355819702,0.9484445452690125,5.845110536029097e-06,1.1602182894421276e-06,12,8000,67
1,0.0013107124250382185,2.384185791015625e-06,2.649812086019665e-05,3.88765465686447e-06,0.9982339143753052,0.999997615814209,0.7487118244171143,0.9945059418678284,1.930163051611089e-08,9,8000,60
2,0.0004170360625721514,1.5497207641601562e-05,0.5576479434967041,7.281663982894315e-08,0.03557322919368744,0.9999845027923584,0.9996744394302368,0.00010661624401109293,2.1445564925670624e-05,6,8000,88
3,0.9669011235237122,4.410743713378906e-06,0.09857165813446045,3.797171466146665e-09,5.38208223588299e-06,0.9999955892562866,0.9901062846183777,0.0008102222345769405,1.4595860193367116e-05,11,8000,68
4,0.1792753040790558,9.417533874511719e-06,0.806617021560669,1.8006715563068099e-10,0.2078433483839035,0.9999905824661255,0.9858037233352661,0.08815429359674454,0.00014871744497213513,21,8000,75
5,0.0018868045881390572,6.67572021484375e-06,9.610391060732582e-08,7.002454172067019e-09,2.8246742658666335e-05,0.9999933242797852,0.9687075018882751,0.00032610795460641384,3.837991698674159e-06,1,8000,67
6,0.8937004804611206,1.621246337890625e-05,0.9996744394302368,3.1191295875032665e-06,0.08530005067586899,0.9999837875366211,0.6654191613197327,2.665863974016247e-08,0.0003474941768217832,23,8000,74
7,0.5163853168487549,3.814697265625e-06,1.8544751512195035e-08,6.3501963687429e-09,0.003133062506094575,0.9999961853027344,0.9996649026870728,5.812163180962671e-06,4.798375812242739e-05,19,8000,87
8,0.007001224905252457,7.987022399902344e-06,0.9988825917243958,3.933763309760252e-06,0.9619433879852295,0.9999920129776001,0.8707346320152283,1.0552836329225102e-06,6.471011033681862e-07,5,8000,64
9,0.0007683881558477879,1.0848045349121094e-05,1.137211143031891e-06,5.142116606293712e-06,0.6387616991996765,0.9999891519546509,0.6801146864891052,0.03069281578063965,7.227848982438445e-06,26,8000,71
10,0.7849010825157166,4.76837158203125e-07,1.0802227734529879e-05,4.7043420181580586e-07,0.003622368909418583,0.9999995231628418,0.5798865556716919,0.9976208806037903,1.9249148408562178e-06,25,8000,70
11,1.962342139449902e-05,9.775161743164062e-06,0.00017118979303631932,0.00017399831267539412,0.9969252943992615,0.9999902248382568,0.5763890147209167,3.2669122447259724e-05,2.0234745079505956e-07,17,8000,69
12,0.9434198141098022,5.245208740234375e-06,0.0007790227537043393,8.016159402934875e-10,0.003182827029377222,0.9999947547912598,0.995937705039978,8.155007526511326e-05,1.5796440493431874e-06,20,8000,71
13,0.4637179970741272,3.230571746826172e-05,3.322315387777053e-05,3.606257337196439e-08,0.495390385389328,0.9999676942825317,0.41067150235176086,0.08929756283760071,3.0441610761045013e-06,0,8000,69
14,0.001046028919517994,9.620189666748047e-05,0.29520827531814575,2.1350097085814923e-06,0.3946269154548645,0.9999037981033325,0.7566817402839661,0.5922078490257263,4.747394086734857e-06,26,8000,65
15,0.04833446443080902,4.6372413635253906e-05,0.014252020046114922,6.478167051682249e-07,0.3015304505825043,0.9999536275863647,0.747768223285675,8.344225352630019e-05,2.7958822101936676e-05,2,8000,66
16,0.0008451935136690736,0.0001188516616821289,0.9983162879943848,2.703121026570443e-06,0.5920978784561157,0.9998811483383179,0.8033674359321594,6.754950732101861e-07,1.1401163646951318e-05,26,8000,74
17,0.9714518785476685,9.894371032714844e-06,0.9998886585235596,1.4869980802245664e-08,0.0055119749158620834,0.9999901056289673,0.9578213691711426,2.951335602574545e-07,2.015371592278825e-06,23,8000,89
18,0.11418260633945465,1.9669532775878906e-05,0.9314514398574829,3.945370252722569e-09,0.02940862812101841,0.9999803304672241,0.9806172847747803,5.7172943343175575e-05,1.684518974798266e-05,7,8000,84
19,0.4508206844329834,8.463859558105469e-06,0.9869074821472168,1.0454297427742176e-09,9.097131624002941e-06,0.9999915361404419,0.9996004700660706,0.0001527791318949312,0.00016110202705021948,20,8000,80
20,0.1221940889954567,1.430511474609375e-06,0.9793268442153931,7.495130072143752e-10,0.0211870688945055,0.9999985694885254,0.997890055179596,1.3516660146706272e-05,2.840261731762439e-05,14,8000,79
21,0.001550457556731999,5.841255187988281e-06,0.0013330926885828376,1.9563553621537721e-07,0.22769695520401,0.999994158744812,0.829045295715332,1.2723733561870176e-05,1.5144613030315668e-07,26,8000,61
22,0.0976671576499939,9.5367431640625e-07,0.008591250516474247,1.1010160960722715e-06,1.4352892208080448e-09,0.9999990463256836,0.999566376209259,0.000459883245639503,0.00010306123294867575,18,8000,85
23,0.994781494140625,1.7881393432617188e-06,7.972398452693596e-05,1.553386681507618e-07,0.003915566951036453,0.9999982118606567,0.815818190574646,0.99669349193573,2.1021974134782795e-06,22,8000,70
24,0.00016673350182827562,1.1920928955078125e-06,0.6154909729957581,8.707711773858762e-10,0.9942001104354858,0.9999988079071045,0.9957243204116821,4.3509153329068795e-05,3.4371083756923326e-07,4,8000,68
25,0.6864474415779114,3.814697265625e-06,0.979278028011322,2.7731922314089275e-10,7.267862656590296e-06,0.9999961853027344,0.9961773157119751,5.155559392733267e-06,6.569831384695135e-06,20,8000,83
26,0.9564909338951111,1.3589859008789062e-05,0.0001347096258541569,2.6484865411902092e-09,0.012655043043196201,0.9999864101409912,0.9998051524162292,0.0010193928610533476,9.592712558514904e-06,28,8000,71
27,0.7917904257774353,1.3947486877441406e-05,0.8175784945487976,6.5909140367637065e-09,0.0003242599486839026,0.9999860525131226,0.7968500852584839,0.00035940532688982785,2.412845560684218e-06,27,8000,78
28,0.3344639539718628,3.0994415283203125e-06,0.5869373083114624,1.29904059731345e-10,1.5303443433367647e-05,0.9999969005584717,0.9959380626678467,4.553108010441065e-05,5.671972189702501e-07,16,8000,82
29,0.9636887907981873,2.4557113647460938e-05,0.1025189682841301,9.611883911020414e-08,0.03583033010363579,0.9999754428863525,0.9836893677711487,1.2627947398868855e-06,3.719272854141309e-07,29,8000,78
30,0.02754855901002884,7.152557373046875e-07,0.021258488297462463,1.3583809632677912e-09,1.0267935124375072e-07,0.9999992847442627,0.9965620636940002,0.003998572938144207,8.88384020072408e-05,2,8000,83
31,0.01009497418999672,1.3589859008789062e-05,1.3644626761788459e-08,4.609576609304611e-11,0.02083570510149002,0.9999864101409912,0.9991044402122498,2.5949080736609176e-05,7.722603186266497e-06,10,8000,78
32,0.26208359003067017,2.0265579223632812e-06,0.9991470575332642,1.6058497465110122e-07,0.00011254264973104,0.9999979734420776,0.9997825026512146,4.424059696361837e-08,0.00016966181283351034,19,8000,85
33,0.03962283581495285,1.4543533325195312e-05,1.8043035652226536e-06,4.428876110296187e-08,0.7219083905220032,0.9999854564666748,0.858116865158081,0.005712499842047691,0.0005706929368898273,14,8000,69
34,0.9378989934921265,8.344650268554688e-07,0.0001159983075922355,1.5173037581917015e-06,0.006330604664981365,0.9999991655349731,0.9494466781616211,0.00032093044137582183,1.7195709006045945e-05,18,8000,68
35,0.9032394289970398,3.6597251892089844e-05,0.9977551102638245,2.6469772554382764e-11,0.011762700043618679,0.9999634027481079,0.9873068332672119,4.169969179201871e-05,0.00017882173415273428,0,8000,75
36,0.38551226258277893,3.337860107421875e-05,0.8142152428627014,1.8479713617125526e-05,0.30987629294395447,0.9999666213989258,0.7631454467773438,0.0001185302171506919,1.0429259873490082e-06,24,8000,66
37,0.4980004131793976,6.9141387939453125e-06,0.062024716287851334,1.798945437059274e-10,1.0073306839331053e-05,0.999993085861206,0.9902496933937073,0.00011581493163248524,8.308587894134689e-06,13,8000,83
38,0.00800592266023159,1.5616416931152344e-05,0.9959515333175659,7.296926951561034e-11,0.014386882074177265,0.9999843835830688,0.99607253074646,1.4393589253813843e-06,4.7671299398643896e-05,10,8000,71
39,0.4845554828643799,4.172325134277344e-06,0.5627046823501587,7.490474351889986e-10,0.48780953884124756,0.9999958276748657,0.8834431171417236,0.00025091253337450325,0.0005269614048302174,9,8000,84
40,0.021824516355991364,1.1920928955078125e-07,0.00043699878733605146,0.001654494204558432,0.9741331338882446,0.9999998807907104,0.8825101256370544,0.00026088120648637414,3.832066795439459e-06,19,8000,72
41,0.9738011360168457,1.5497207641601562e-06,0.8216166496276855,9.528809741254918e-09,0.017909657210111618,0.9999984502792358,0.9921104311943054,0.1689465045928955,7.374203505605692e-07,11,8000,61
42,0.03240859508514404,2.396106719970703e-05,0.9999819993972778,8.243688398579252e-09,1.507470983597159e-07,0.9999760389328003,0.9996904134750366,1.6288890236637599e-09,8.468425107821531e-07,3,8000,82
43,0.01086349692195654,0.0004750490188598633,0.00016665391740389168,1.0695524821358049e-07,5.922415979853213e-08,0.9995249509811401,0.9996246099472046,0.00012628041440621018,7.16752253993036e-07,4,8000,86
44,0.40465110540390015,8.344650268554688e-07,1.6215662981267087e-05,1.108585112596927e-09,0.15347272157669067,0.9999991655349731,0.8558290004730225,0.0011351567227393389,6.134960585768567e-06,16,8000,70
