pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.00015723021351732314,1.7762184143066406e-05,0.00477471761405468,3.720192556788682e-11,0.0063857464119791985,0.9999822378158569,0.9989240765571594,3.498416845104657e-05,1.229791223522625e-06,12,16000,67
1,0.10696636885404587,0.0,1.6071593563538045e-05,3.415091764935596e-09,0.8805031180381775,1.0,0.9816299676895142,0.9964612126350403,6.93531561068994e-08,9,16000,60
2,9.767110168468207e-05,2.384185791015625e-07,0.05366811901330948,6.910221839184771e-10,0.000301718624541536,0.9999997615814209,0.9984872341156006,0.00025249854661524296,2.562814643169986e-06,6,16000,88
3,0.6695395112037659,2.2649765014648438e-06,0.0001911051367642358,1.7332000279424165e-09,2.186747678933898e-06,0.9999977350234985,0.9976981282234192,0.000130870146676898,6.41803637790872e-07,11,16000,68
4,0.016387997195124626,2.384185791015625e-07,7.317125437111827e-06,6.496114063336833e-11,0.15711422264575958,0.9999997615814209,0.9980408549308777,0.0004050346033181995,1.5012944459158462e-05,21,16000,75
5,0.0003251525340601802,1.2278556823730469e-05,8.133759443751387e-09,1.7615039427099077e-09,6.380324180099706e-07,0.9999877214431763,0.9979602098464966,0.0002580955042503774,5.2487692414615594e-08,1,16000,67
6,0.7639375329017639,7.152557373046875e-07,0.9782640933990479,5.650954548741538e-08,0.22404269874095917,0.9999992847442627,0.9955618381500244,1.0754937562751365e-07,1.2807222447008826e-05,23,16000,74
7,0.07359296828508377,0.0,7.435861704152558e-08,4.0950834390152124e-10,0.08234114944934845,1.0,0.999929666519165,0.000560286920517683,1.544289625599049e-05,19,16000,87
8,0.0004596326034516096,0.0,7.810764509486035e-05,4.217167948183942e-09,0.07671339064836502,1.0,0.985918402671814,8.901044202502817e-05,1.4431712713758316e-07,5,16000,64
9,0.001779263955540955,2.86102294921875e-06,3.849903507102681e-08,2.8922332262482087e-07,0.4768848419189453,0.9999971389770508,0.8199098110198975,0.002899389946833253,4.92993535772257e-07,26,16000,71
10,0.3451332449913025,0.0,1.4969872381698224e-06,9.957805247040596e-09,0.0033455430530011654,1.0,0.9573152661323547,0.9987438321113586,1.9284865970803367e-07,25,16000,70
11,3.0455212254310027e-05,1.1920928955078125e-06,0.0002911282645072788,2.7325597784511046e-07,0.9929614663124084,0.9999988079071045,0.9750508069992065,0.00037928286474198103,9.041726656278115e-08,17,16000,69
12,0.9943554401397705,2.5033950805664062e-06,1.217503182715518e-07,2.9730765072066845e-10,0.0016816348070278764,0.9999974966049194,0.9998482465744019,2.086312997562345e-05,1.9063296008425823e-07,20,16000,71
13,0.6523114442825317,2.384185791015625e-06,2.08557935366116e-06,8.709400312056914e-09,0.26093214750289917,0.999997615814209,0.9532150626182556,0.03189319744706154,7.643569688298157e-07,0,16000,69
14,0.0017800313653424382,1.8477439880371094e-05,0.000624314823653549,6.800329632739022e-09,0.16094276309013367,0.9999815225601196,0.9535122513771057,0.25484001636505127,7.258814775923383e-07,26,16000,65
15,0.0014768653782084584,1.430511474609375e-06,1.8169837858295068e-05,9.126516209434499e-10,0.0009398246766068041,0.9999985694885254,0.9908447861671448,0.0001008584295050241,1.5773564143728436e-07,2,16000,66
16,0.0017742941854521632,3.0994415283203125e-06,0.011067944578826427,1.0690480678476888e-07,0.43085965514183044,0.9999969005584717,0.8872950673103333,1.4716135410708375e-05,1.6336631460944773e-06,26,16000,74
17,0.9204044938087463,0.0,0.707306981086731,2.7125626189672403e-09,0.06686161458492279,1.0,0.9993786811828613,0.0005033708875998855,7.052325372569612e-07,23,16000,89
18,0.010166346095502377,0.0,0.0002822150127030909,5.179344175765266e-10,0.00027860660338774323,1.0,0.9968346953392029,9.630278327676933e-06,1.580708840265288e-06,7,16000,84
19,0.9859941005706787,1.1920928955078125e-07,0.0022601494565606117,6.667161267515098e-11,6.904300244059414e-05,0.9999998807907104,0.9999161958694458,1.792162402125541e-05,0.00010125432163476944,20,16000,80
