chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.0004891240908813689,0.0,0.0017465621931478381,12,12000,5,5,12,67
0.1111111111111111,1,0.030693306758168327,1.0,0.029864750802516937,9,12000,9,9,16,60
0.16666666666666666,2,0.00018831393516083726,0.0,0.00040585914393886924,6,12000,6,6,15,88
0.1,3,0.006500845954539563,1.0,0.0014011701568961143,11,12000,10,10,17,68
0.14285714285714285,4,0.0008336066883072304,1.0,0.0017398365307599306,21,12000,7,7,10,75
0.14285714285714285,5,0.0019067070488593965,1.0,0.003812003182247281,1,12000,7,7,17,67
0.25,6,0.02225849216665436,1.0,0.01766141504049301,23,12000,4,4,8,74
0.1,7,0.02308208113051742,1.0,7.885973900556564e-05,19,12000,10,10,12,87
0.2,8,0.00028484599880605684,1.0,0.052980657666921616,5,12000,5,5,13,64
0.14285714285714285,9,0.00037395260436461704,1.0,0.3360815644264221,26,12000,7,7,8,71
0.125,10,0.16291416491793487,0.9998037855381948,0.06651447713375092,25,12000,8,6,10,70
0.16666666666666666,11,0.0007959711980409591,1.0,0.08270390331745148,17,12000,6,6,10,69
0.1111111111111111,12,0.016486158258396645,1.0,6.748245505150408e-05,20,12000,9,9,11,71
0.1,13,0.0016867861445452907,1.0,0.17465214431285858,0,12000,10,10,23,69
0.14285714285714285,14,0.0002050828330249068,1.0,0.17614895105361938,26,12000,7,7,8,65
0.07692307692307693,15,0.002185060724394845,1.0,0.0195716954767704,2,12000,13,13,21,66
0.14285714285714285,16,0.0004063879675054892,1.0,0.24018298089504242,26,12000,7,7,8,74
0.25,17,0.007118161232162713,1.0,0.002762461779639125,23,12000,4,4,8,89
0.125,18,0.00024549210249864275,1.0,0.005496427416801453,7,12000,8,8,15,84
0.1111111111111111,19,0.01206783639901917,0.0,2.9699360311497003e-05,20,12000,9,9,11,80
0.1,20,0.0073566001591286396,0.0,0.00012139197497162968,14,12000,10,10,12,79
0.14285714285714285,21,0.0003814772345441294,0.9789313295549429,0.1790405511856079,26,12000,7,5,8,61
0.07692307692307693,22,0.29406495998839066,1.0,7.099637878127396e-05,18,12000,13,13,14,85
0.08333333333333333,23,0.006867854914919358,0.9991194203130005,0.03258465975522995,22,12000,12,10,13,70
0.1111111111111111,24,0.005664611793808026,1.0,0.0005318484618328512,4,12000,9,9,17,68
0.1111111111111111,25,0.005483747204879832,1.0,0.0002526562020648271,20,12000,9,9,11,83
0.1,26,1.0,1.0,2.7464423055789666e-06,28,12000,10,10,10,71
0.1,27,0.032583693678889136,1.0,0.01770486682653427,27,12000,10,10,11,78
0.1111111111111111,28,0.05898334572859582,1.0,0.00020736578153446317,16,12000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.0006486813654191792,29,12000,7,7,7,78
0.07692307692307693,30,0.0049996900535993274,1.0,0.0009808982722461224,2,12000,13,13,21,83
0.14285714285714285,31,0.0006938653542101991,0.0,0.0003101671754848212,10,12000,7,7,14,78
0.1,32,0.08452833204390976,1.0,2.2818067009211518e-05,19,12000,10,10,12,85
