avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_STOP_AT_OTHER,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_INVALID_EDGE,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_STOP_AT_OTHER,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_INVALID_EDGE,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
29.11111111111111,1.0,135,4.753623188405797,5.0,1.0,135,1.0,1.0,135,135,135,135,0.5111111111111111,69,135,0.7101449275362319,49,69,0.36296296296296293,0.4444444444444444,60,0.0,0,0.0,0,1.0,2.0,2.0,135,0.4444444444444444,60,1.0,135,0.5111111111111111,69,1.0,135,0,69,1,65,0,0.5111111111111111,0.007407407407407408,0.48148148148148145,0.0,0,0.4888888888888889,66,0.5111111111111111,69,0.362962962962963,49,5000,5.551115123125783e-17,0.362962962962963,49,49,0,0,s1s3,135,1.0,135
29.11111111111111,0.9259259259259259,125,3.9859154929577465,4.0,0.9111111111111111,123,1.0,1.0,123,123,123,123,0.5691056910569106,70,123,0.7714285714285715,54,70,0.4,0.5185185185185185,70,0.0,0,0.08888888888888889,12,1.0,1.736,1.0,125,0.5333333333333333,72,0.9111111111111111,123,0.5851851851851851,79,1.0,135,2,79,5,49,0.014814814814814815,0.5851851851851851,0.037037037037037035,0.362962962962963,0.0,0,0.4,54,0.5259259259259259,71,0.4,54,10000,0.0,0.4,54,54,0,0,s1s3,135,0.9259259259259259,125
29.11111111111111,0.9185185185185185,124,4.305555555555555,4.0,0.8814814814814815,119,0.9915966386554622,0.9915966386554622,118,118,119,119,0.5847457627118644,69,118,0.7101449275362319,49,69,0.36296296296296304,0.5851851851851851,79,0.0,0,0.11851851851851852,16,1.0,1.5161290322580645,1.0,124,0.6222222222222222,84,0.8814814814814815,119,0.6148148148148148,83,1.0,135,0,83,7,45,0,0.6148148148148148,0.05185185185185185,0.3333333333333333,0.0,0,0.3851851851851852,52,0.5333333333333333,72,0.362962962962963,49,15000,-5.551115123125783e-17,0.362962962962963,49,49,0,0,s1s3,135,0.9185185185185185,124
29.11111111111111,0.9259259259259259,125,3.9402985074626864,4.0,0.8888888888888888,120,0.9916666666666667,0.9916666666666667,119,119,120,120,0.5294117647058824,63,119,0.7777777777777778,49,63,0.36296296296296293,0.6296296296296297,85,0.0,0,0.1111111111111111,15,1.0,1.472,1.0,125,0.6518518518518519,88,0.8888888888888888,120,0.562962962962963,76,1.0,135,3,76,9,47,0.022222222222222223,0.562962962962963,0.06666666666666667,0.34814814814814815,0.0,0,0.4148148148148148,56,0.4962962962962963,67,0.362962962962963,49,20000,5.551115123125783e-17,0.362962962962963,49,49,0,0,s1s3,135,0.9259259259259259,125
29.11111111111111,0.9333333333333333,126,3.712121212121212,4.0,0.8814814814814815,119,0.9915966386554622,0.9915966386554622,118,118,119,119,0.5254237288135594,62,118,0.7258064516129032,45,62,0.33333333333333337,0.5703703703703704,77,0.0,0,0.11851851851851852,16,1.0,1.5396825396825398,1.0,126,0.6222222222222222,84,0.8814814814814815,119,0.5555555555555556,75,1.0,135,0,75,15,45,0,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0,0.4444444444444444,60,0.4888888888888889,66,0.3333333333333333,45,25000,-5.551115123125783e-17,0.3333333333333333,45,45,0,0,s1s3,135,0.9333333333333333,126
29.11111111111111,0.9333333333333333,126,3.7288135593220337,3.0,0.8740740740740741,118,0.9915254237288136,0.9915254237288136,117,117,118,118,0.46153846153846156,54,117,0.7037037037037037,38,54,0.2814814814814815,0.5407407407407407,73,0.0,0,0.1259259259259259,17,1.0,1.5317460317460319,1.0,126,0.5851851851851851,79,0.8740740740740741,118,0.4962962962962963,67,1.0,135,1,67,14,53,0.007407407407407408,0.4962962962962963,0.1037037037037037,0.3925925925925926,0.0,0,0.4962962962962963,67,0.43703703703703706,59,0.2814814814814815,38,30000,0.0,0.2814814814814815,38,38,0,0,s1s3,135,0.9333333333333333,126
29.11111111111111,0.9481481481481482,128,3.306451612903226,3.0,0.8888888888888888,120,0.9916666666666667,0.9916666666666667,119,119,120,120,0.47058823529411764,56,119,0.7142857142857143,40,56,0.2962962962962963,0.562962962962963,76,0.0,0,0.1111111111111111,15,1.0,1.5234375,1.0,128,0.6,81,0.8888888888888888,120,0.5185185185185185,70,1.0,135,0,69,19,47,0,0.5111111111111111,0.14074074074074075,0.34814814814814815,0.0,0,0.4888888888888889,66,0.45925925925925926,62,0.2962962962962963,40,35000,0.0,0.2962962962962963,40,40,0,0,s1s3,135,0.9481481481481482,128
29.11111111111111,0.9629629629629629,130,3.7241379310344827,4.0,0.8518518518518519,115,1.0,1.0,115,115,115,115,0.6521739130434783,75,115,0.6133333333333333,46,75,0.34074074074074073,0.5703703703703704,77,0.014814814814814815,2,0.14814814814814814,20,1.0,1.4615384615384615,1.0,130,0.6518518518518519,88,0.8518518518518519,115,0.6814814814814815,92,1.0,135,0,92,7,36,0,0.6814814814814815,0.05185185185185185,0.26666666666666666,0.0,0,0.31851851851851853,43,0.6444444444444445,87,0.34074074074074073,46,40000,0.0,0.34074074074074073,46,46,0,0,s1s3,135,0.9629629629629629,130
29.11111111111111,0.9629629629629629,130,3.325,3.0,0.8740740740740741,118,1.0,1.0,118,118,118,118,0.6016949152542372,71,118,0.6619718309859155,47,71,0.34814814814814815,0.6592592592592592,89,0.0,0,0.1259259259259259,17,1.0,1.3461538461538463,1.0,130,0.725925925925926,98,0.8740740740740741,118,0.6296296296296297,85,1.0,135,0,85,9,41,0,0.6296296296296297,0.06666666666666667,0.3037037037037037,0.0,0,0.37037037037037035,50,0.5925925925925926,80,0.34814814814814815,47,45000,0.0,0.34814814814814815,47,47,0,0,s1s3,135,0.9629629629629629,130
29.11111111111111,0.9703703703703703,131,3.369047619047619,3.0,0.8592592592592593,116,1.0,1.0,116,116,116,116,0.6293103448275862,73,116,0.7123287671232876,52,73,0.3851851851851852,0.6074074074074074,82,0.007407407407407408,1,0.14074074074074075,19,1.0,1.4274809160305344,1.0,131,0.6888888888888889,93,0.8592592592592593,116,0.6444444444444445,87,1.0,135,1,86,16,32,0.007407407407407408,0.6370370370370371,0.11851851851851852,0.23703703703703705,0.0,0,0.35555555555555557,48,0.6222222222222222,84,0.3851851851851852,52,50000,0.0,0.3851851851851852,52,52,0,0,s1s3,135,0.9629629629629629,130
