avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_NO_STOP,stage2_stop_reason_count_STOP_AT_OTHER,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_NO_STOP,stage2_stop_reason_rate_STOP_AT_OTHER,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
27.406666666666666,0.9911111111111112,446,2.624401913875598,2.0,0.9911111111111112,446,1.0,1.0,446,446,446,446,0.9372197309417041,418,446,0.8325358851674641,348,418,0.7733333333333334,0.4711111111111111,212,0.0,0,0.008888888888888889,4,1.0,1.883408071748879,2.0,446,0.4711111111111111,212,0.9911111111111112,446,0.9311111111111111,419,1.0,450,12,3,407,28,0.02666666666666667,0.006666666666666667,0.9044444444444445,0.06222222222222222,0.0,0,0.06222222222222222,28,0.9288888888888889,418,0.7733333333333333,348,2000,-1.1102230246251565e-16,0.7733333333333333,348,348,0,0,s1s3,450,0.9911111111111112,446
27.406666666666666,0.9511111111111111,428,2.7947976878612715,2.0,0.9555555555555556,430,0.9953488372093023,0.9953488372093023,428,428,430,430,0.8084112149532711,346,428,0.9479768786127167,328,346,0.7288888888888889,0.35555555555555557,160,0.0,0,0.044444444444444446,20,1.0,2.0514018691588785,2.0,428,0.35555555555555557,160,0.9555555555555556,430,0.7733333333333333,348,1.0,450,0,20,348,82,0,0.044444444444444446,0.7733333333333333,0.18222222222222223,0.0,0,0.18222222222222223,82,0.7688888888888888,346,0.7288888888888889,328,4000,0.0,0.7288888888888889,328,328,0,0,s1s3,450,0.9511111111111111,428
27.406666666666666,0.8,360,3.212218649517685,3.0,0.9466666666666667,426,0.8450704225352113,0.8450704225352113,360,360,426,426,0.8638888888888889,311,360,0.9807073954983923,305,311,0.6777777777777778,0.43555555555555553,196,0.0,0,0.05333333333333334,24,1.0,1.6583333333333334,1.0,360,0.43555555555555553,196,0.9466666666666667,426,0.6955555555555556,313,1.0,450,0,88,313,49,0,0.19555555555555557,0.6955555555555556,0.10888888888888888,0.0,0,0.10888888888888888,49,0.6911111111111111,311,0.6777777777777778,305,6000,0.0,0.6777777777777778,305,305,0,0,s1s3,450,0.8,360
27.406666666666666,0.74,333,3.3508771929824563,3.0,0.8977777777777778,404,0.8242574257425742,0.8242574257425742,333,333,404,404,0.8558558558558559,285,333,0.9894736842105263,282,285,0.6266666666666666,0.4,180,0.0,0,0.10222222222222223,46,1.0,1.6756756756756757,1.0,333,0.4,180,0.8977777777777778,404,0.6377777777777778,287,1.0,450,0,115,287,48,0,0.25555555555555554,0.6377777777777778,0.10666666666666667,0.0,0,0.10666666666666667,48,0.6333333333333333,285,0.6266666666666667,282,8000,1.1102230246251565e-16,0.6266666666666667,282,282,0,0,s1s3,450,0.74,333
27.406666666666666,0.64,288,3.4007936507936507,3.0,0.8955555555555555,403,0.7146401985111662,0.7146401985111662,288,288,403,403,0.875,252,288,0.9880952380952381,249,252,0.5533333333333335,0.2822222222222222,127,0.0022222222222222222,1,0.10444444444444445,47,1.0,1.84375,2.0,288,0.2822222222222222,127,0.8955555555555555,403,0.5688888888888889,256,1.0,450,0,158,256,36,0,0.3511111111111111,0.5688888888888889,0.08,0.0,0,0.08,36,0.56,252,0.5533333333333333,249,10000,-1.1102230246251565e-16,0.5533333333333333,249,249,0,0,s1s3,450,0.64,288
27.406666666666666,0.6866666666666666,309,3.1945525291828796,3.0,0.8911111111111111,401,0.770573566084788,0.770573566084788,309,309,401,401,0.8317152103559871,257,309,0.980544747081712,252,257,0.5599999999999999,0.31333333333333335,141,0.0022222222222222222,1,0.10888888888888888,49,1.0,1.8284789644012944,2.0,309,0.31333333333333335,141,0.8911111111111111,401,0.58,261,1.0,450,0,137,261,52,0,0.30444444444444446,0.58,0.11555555555555555,0.0,0,0.11555555555555555,52,0.5711111111111111,257,0.56,252,12000,1.1102230246251565e-16,0.56,252,252,0,0,s1s3,450,0.6866666666666666,309
27.406666666666666,0.74,333,3.3079584775086506,3.0,0.9222222222222223,415,0.8024096385542169,0.8024096385542169,333,333,415,415,0.8678678678678678,289,333,0.9792387543252595,283,289,0.6288888888888889,0.3244444444444444,146,0.0044444444444444444,2,0.07777777777777778,35,1.0,1.8198198198198199,2.0,333,0.3244444444444444,146,0.9222222222222223,415,0.6533333333333333,294,1.0,450,0,112,294,44,0,0.24888888888888888,0.6533333333333333,0.09777777777777778,0.0,0,0.09777777777777778,44,0.6422222222222222,289,0.6288888888888889,283,14000,0.0,0.6288888888888889,283,283,0,0,s1s3,450,0.74,333
27.406666666666666,0.7866666666666666,354,3.4642857142857144,3.0,0.9377777777777778,422,0.8388625592417062,0.8388625592417062,354,354,422,422,0.8700564971751412,308,354,0.9837662337662337,303,308,0.6733333333333333,0.3466666666666667,156,0.0044444444444444444,2,0.06222222222222222,28,1.0,1.8333333333333333,2.0,354,0.3466666666666667,156,0.9377777777777778,422,0.6955555555555556,313,1.0,450,0,91,313,46,0,0.20222222222222222,0.6955555555555556,0.10222222222222223,0.0,0,0.10222222222222223,46,0.6844444444444444,308,0.6733333333333333,303,16000,0.0,0.6733333333333333,303,303,0,0,s1s3,450,0.7866666666666666,354
27.406666666666666,0.8666666666666667,390,3.2529761904761907,3.0,0.9555555555555556,430,0.9069767441860465,0.9069767441860465,390,390,430,430,0.8615384615384616,336,390,1.0,336,336,0.7466666666666667,0.40444444444444444,182,0.0022222222222222222,1,0.044444444444444446,20,1.0,1.8076923076923077,2.0,390,0.40444444444444444,182,0.9555555555555556,430,0.7533333333333333,339,1.0,450,0,57,339,54,0,0.12666666666666668,0.7533333333333333,0.12,0.0,0,0.12,54,0.7466666666666667,336,0.7466666666666667,336,18000,0.0,0.7466666666666667,336,336,0,0,s1s3,450,0.8666666666666667,390
27.406666666666666,0.9311111111111111,419,3.5,3.0,0.9777777777777777,440,0.9522727272727273,0.9522727272727273,419,419,440,440,0.8878281622911695,372,419,1.0,372,372,0.8266666666666667,0.41333333333333333,186,0.0,0,0.022222222222222223,10,1.0,1.8854415274463008,2.0,419,0.41333333333333333,186,0.9777777777777777,440,0.8311111111111111,374,1.0,450,0,29,374,47,0,0.06444444444444444,0.8311111111111111,0.10444444444444445,0.0,0,0.10444444444444445,47,0.8266666666666667,372,0.8266666666666667,372,20000,0.0,0.8266666666666667,372,372,0,0,s1s3,450,0.9311111111111111,419
