avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
5.54074074074074,1.4,2,22,3,7,101,135,0.014814814814814815,0.16296296296296298,0.022222222222222223,0.05185185185185185,0.7481481481481481,2000,s1s3
5.288888888888889,1.2666666666666666,3,8,0,0,124,135,0.022222222222222223,0.05925925925925926,0,0,0.9185185185185185,4000,s1s3
5.348148148148148,1.6888888888888889,2,7,0,0,126,135,0.014814814814814815,0.05185185185185185,0,0,0.9333333333333333,6000,s1s3
5.044444444444444,1.451851851851852,2,7,0,0,126,135,0.014814814814814815,0.05185185185185185,0,0,0.9333333333333333,8000,s1s3
5.103703703703704,1.525925925925926,2,7,0,0,126,135,0.014814814814814815,0.05185185185185185,0,0,0.9333333333333333,10000,s1s3
5.437037037037037,1.6296296296296295,2,7,0,0,126,135,0.014814814814814815,0.05185185185185185,0,0,0.9333333333333333,12000,s1s3
5.118518518518519,1.3777777777777778,3,7,0,0,125,135,0.022222222222222223,0.05185185185185185,0,0,0.9259259259259259,14000,s1s3
4.844444444444444,1.3925925925925926,3,7,0,0,125,135,0.022222222222222223,0.05185185185185185,0,0,0.9259259259259259,16000,s1s3
5.0962962962962965,1.474074074074074,3,7,0,0,125,135,0.022222222222222223,0.05185185185185185,0,0,0.9259259259259259,18000,s1s3
5.118518518518519,1.6888888888888889,3,7,0,0,125,135,0.022222222222222223,0.05185185185185185,0,0,0.9259259259259259,20000,s1s3
