avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
5.25,2.5434782608695654,0,85,6,1,92,0,0.9239130434782609,0.06521739130434782,0.010869565217391304,5000,s1s2
5.260869565217392,2.217391304347826,6,81,5,0,92,0.06521739130434782,0.8804347826086957,0.05434782608695652,0.0,10000,s1s2
4.913043478260869,2.2934782608695654,13,77,2,0,92,0.14130434782608695,0.8369565217391305,0.021739130434782608,0.0,15000,s1s2
5.336956521739131,2.108695652173913,17,74,1,0,92,0.18478260869565216,0.8043478260869565,0.010869565217391304,0.0,20000,s1s2
4.826086956521739,1.9673913043478262,18,71,3,0,92,0.1956521739130435,0.7717391304347826,0.03260869565217391,0.0,25000,s1s2
4.880434782608695,2.0652173913043477,18,71,3,0,92,0.1956521739130435,0.7717391304347826,0.03260869565217391,0.0,30000,s1s2
5.0,1.9782608695652173,15,74,3,0,92,0.16304347826086957,0.8043478260869565,0.03260869565217391,0.0,35000,s1s2
4.804347826086956,1.9456521739130435,11,77,4,0,92,0.11956521739130435,0.8369565217391305,0.043478260869565216,0.0,40000,s1s2
4.869565217391305,1.7065217391304348,8,82,2,0,92,0.08695652173913043,0.8913043478260869,0.021739130434782608,0.0,45000,s1s2
4.858695652173913,2.108695652173913,17,70,5,0,92,0.18478260869565216,0.7608695652173914,0.05434782608695652,0.0,50000,s1s2
