avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
5.260869565217392,2.3369565217391304,0,80,12,0,92,0,0.8695652173913043,0.13043478260869565,0.0,5000,s1s2
5.141304347826087,2.2934782608695654,5,85,2,0,92,0.05434782608695652,0.9239130434782609,0.021739130434782608,0.0,10000,s1s2
5.217391304347826,2.3260869565217392,8,81,3,0,92,0.08695652173913043,0.8804347826086957,0.03260869565217391,0.0,15000,s1s2
5.108695652173913,2.2282608695652173,10,76,6,0,92,0.10869565217391304,0.8260869565217391,0.06521739130434782,0.0,20000,s1s2
5.119565217391305,2.358695652173913,9,80,3,0,92,0.09782608695652174,0.8695652173913043,0.03260869565217391,0.0,25000,s1s2
5.0978260869565215,2.380434782608696,16,74,2,0,92,0.17391304347826086,0.8043478260869565,0.021739130434782608,0.0,30000,s1s2
4.9021739130434785,2.108695652173913,13,77,2,0,92,0.14130434782608695,0.8369565217391305,0.021739130434782608,0.0,35000,s1s2
5.239130434782608,2.0869565217391304,23,67,2,0,92,0.25,0.7282608695652174,0.021739130434782608,0.0,40000,s1s2
4.913043478260869,2.0434782608695654,15,74,3,0,92,0.16304347826086957,0.8043478260869565,0.03260869565217391,0.0,45000,s1s2
4.989130434782608,2.108695652173913,22,66,4,0,92,0.2391304347826087,0.717391304347826,0.043478260869565216,0.0,50000,s1s2
