avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
9.807407407407407,2.9703703703703703,8,82,24,1,20,135,0.05925925925925926,0.6074074074074074,0.17777777777777778,0.007407407407407408,0.14814814814814814,2000,s1s3
8.674074074074074,1.5777777777777777,10,83,21,4,17,135,0.07407407407407407,0.6148148148148148,0.15555555555555556,0.02962962962962963,0.1259259259259259,4000,s1s3
9.385185185185184,1.637037037037037,10,86,25,4,10,135,0.07407407407407407,0.6370370370370371,0.18518518518518517,0.02962962962962963,0.07407407407407407,6000,s1s3
13.807407407407407,2.925925925925926,10,70,43,1,11,135,0.07407407407407407,0.5185185185185185,0.31851851851851853,0.007407407407407408,0.08148148148148149,8000,s1s3
12.985185185185186,2.6592592592592594,20,65,36,4,10,135,0.14814814814814814,0.48148148148148145,0.26666666666666666,0.02962962962962963,0.07407407407407407,10000,s1s3
15.725925925925926,2.696296296296296,8,73,51,1,2,135,0.05925925925925926,0.5407407407407407,0.37777777777777777,0.007407407407407408,0.014814814814814815,12000,s1s3
17.237037037037037,3.1925925925925926,29,43,57,2,4,135,0.21481481481481482,0.31851851851851853,0.4222222222222222,0.014814814814814815,0.02962962962962963,14000,s1s3
19.118518518518517,3.8444444444444446,26,40,67,1,1,135,0.1925925925925926,0.2962962962962963,0.4962962962962963,0.007407407407407408,0.007407407407407408,16000,s1s3
14.592592592592593,3.5037037037037035,11,76,43,2,3,135,0.08148148148148149,0.562962962962963,0.31851851851851853,0.014814814814814815,0.022222222222222223,18000,s1s3
17.074074074074073,3.1185185185185187,33,41,56,4,1,135,0.24444444444444444,0.3037037037037037,0.4148148148148148,0.02962962962962963,0.007407407407407408,20000,s1s3
