avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_STOP_AT_OTHER,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_INVALID_EDGE,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_STOP_AT_OTHER,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_INVALID_EDGE,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
29.31851851851852,1.0,135,4.705882352941177,5.0,1.0,135,1.0,1.0,135,135,135,135,0.5037037037037037,68,135,0.6176470588235294,42,68,0.3111111111111111,0.3333333333333333,45,0.0,0,0.0,0,1.0,2.362962962962963,2.0,135,0.3333333333333333,45,1.0,135,0.5037037037037037,68,1.0,135,0,68,0,67,0,0.5037037037037037,0,0.4962962962962963,0.0,0,0.4962962962962963,67,0.5037037037037037,68,0.3111111111111111,42,5000,0.0,0.3111111111111111,42,42,0,0,s1s3,135,1.0,135
29.31851851851852,0.9777777777777777,132,4.348837209302325,4.0,0.9777777777777777,132,1.0,1.0,132,132,132,132,0.32575757575757575,43,132,0.6744186046511628,29,43,0.2148148148148148,0.25925925925925924,35,0.007407407407407408,1,0.022222222222222223,3,1.0,2.6136363636363638,2.0,132,0.25925925925925924,35,0.9777777777777777,132,0.34074074074074073,46,1.0,135,0,46,1,88,0,0.34074074074074073,0.007407407407407408,0.6518518518518519,0.0,0,0.6592592592592592,89,0.31851851851851853,43,0.21481481481481482,29,10000,2.7755575615628914e-17,0.21481481481481482,29,29,0,0,s1s3,135,0.9777777777777777,132
29.31851851851852,0.9407407407407408,127,3.8545454545454545,3.0,0.9407407407407408,127,0.9921259842519685,0.9921259842519685,126,126,127,127,0.4365079365079365,55,126,0.8,44,55,0.32592592592592595,0.362962962962963,49,0.007407407407407408,1,0.05925925925925926,8,1.0,2.267716535433071,2.0,127,0.37037037037037035,50,0.9407407407407408,127,0.4666666666666667,63,1.0,135,0,63,7,65,0,0.4666666666666667,0.05185185185185185,0.48148148148148145,0.0,0,0.5333333333333333,72,0.4074074074074074,55,0.32592592592592595,44,15000,0.0,0.32592592592592595,44,44,0,0,s1s3,135,0.9407407407407408,127
29.31851851851852,0.9333333333333333,126,3.74,3.0,0.9555555555555556,129,0.9767441860465116,0.9767441860465116,126,126,129,129,0.3968253968253968,50,126,0.8,40,50,0.2962962962962963,0.45185185185185184,61,0.007407407407407408,1,0.044444444444444446,6,1.0,2.0396825396825395,2.0,126,0.45185185185185184,61,0.9555555555555556,129,0.43703703703703706,59,1.0,135,1,59,6,69,0.007407407407407408,0.43703703703703706,0.044444444444444446,0.5111111111111111,0.0,0,0.5555555555555556,75,0.37037037037037035,50,0.2962962962962963,40,20000,0.0,0.2962962962962963,40,40,0,0,s1s3,135,0.9333333333333333,126
29.31851851851852,0.8518518518518519,115,2.69811320754717,3.0,0.8148148148148148,110,0.9818181818181818,0.9818181818181818,108,108,110,110,0.4537037037037037,49,108,0.8367346938775511,41,49,0.3037037037037037,0.42962962962962964,58,0.014814814814814815,2,0.18518518518518517,25,1.0,1.9130434782608696,1.0,115,0.4666666666666667,63,0.8148148148148148,110,0.5407407407407407,73,1.0,135,0,73,9,53,0,0.5407407407407407,0.06666666666666667,0.3925925925925926,0.0,0,0.45925925925925926,62,0.3925925925925926,53,0.3037037037037037,41,25000,0.0,0.3037037037037037,41,41,0,0,s1s3,135,0.8518518518518519,115
29.31851851851852,0.8444444444444444,114,3.217391304347826,3.0,0.8148148148148148,110,0.9727272727272728,0.9727272727272728,107,107,110,110,0.38317757009345793,41,107,0.8536585365853658,35,41,0.25925925925925924,0.48148148148148145,65,0.022222222222222223,3,0.18518518518518517,25,1.0,1.7456140350877194,1.0,114,0.5333333333333333,72,0.8148148148148148,110,0.4962962962962963,67,1.0,135,0,67,7,61,0,0.4962962962962963,0.05185185185185185,0.45185185185185184,0.0,0,0.5037037037037037,68,0.34074074074074073,46,0.25925925925925924,35,30000,0.0,0.25925925925925924,35,35,0,0,s1s3,135,0.8444444444444444,114
29.31851851851852,0.8592592592592593,116,3.1904761904761907,3.0,0.7481481481481481,101,1.0,1.0,101,101,101,101,0.32673267326732675,33,101,0.696969696969697,23,33,0.17037037037037037,0.4074074074074074,55,0.02962962962962963,4,0.2518518518518518,34,1.0,1.9396551724137931,1.0,116,0.48148148148148145,65,0.7481481481481481,101,0.4444444444444444,60,1.0,135,1,60,17,57,0.007407407407407408,0.4444444444444444,0.1259259259259259,0.4222222222222222,0.0,0,0.5481481481481482,74,0.3111111111111111,42,0.17037037037037037,23,35000,0.0,0.17037037037037037,23,23,0,0,s1s3,135,0.8592592592592593,116
29.31851851851852,0.8814814814814815,119,3.4594594594594597,3.0,0.7925925925925926,107,0.9719626168224299,0.9719626168224299,104,104,107,107,0.28846153846153844,30,104,0.7333333333333333,22,30,0.16296296296296295,0.4074074074074074,55,0.02962962962962963,4,0.2074074074074074,28,1.0,1.7478991596638656,1.0,119,0.4962962962962963,67,0.7925925925925926,107,0.3851851851851852,52,1.0,135,2,52,19,62,0.014814814814814815,0.3851851851851852,0.14074074074074075,0.45925925925925926,0.0,0,0.6,81,0.2740740740740741,37,0.16296296296296298,22,40000,2.7755575615628914e-17,0.16296296296296298,22,22,0,0,s1s3,135,0.8814814814814815,119
29.31851851851852,0.8740740740740741,118,3.0652173913043477,3.0,0.7703703703703704,104,0.9807692307692307,0.9807692307692307,102,102,104,104,0.37254901960784315,38,102,0.6842105263157895,26,38,0.19259259259259262,0.45185185185185184,61,0.02962962962962963,4,0.22962962962962963,31,1.0,1.6610169491525424,1.0,118,0.562962962962963,76,0.7703703703703704,104,0.4740740740740741,64,1.0,135,1,64,14,56,0.007407407407407408,0.4740740740740741,0.1037037037037037,0.4148148148148148,0.0,0,0.5185185185185185,70,0.34074074074074073,46,0.1925925925925926,26,45000,-2.7755575615628914e-17,0.1925925925925926,26,26,0,0,s1s3,135,0.8740740740740741,118
29.31851851851852,0.8740740740740741,118,2.926829268292683,3.0,0.7407407407407407,100,0.99,0.99,99,99,100,100,0.31313131313131315,31,99,0.7741935483870968,24,31,0.17777777777777778,0.45185185185185184,61,0.037037037037037035,5,0.25925925925925924,35,1.0,1.652542372881356,1.0,118,0.5851851851851851,79,0.7407407407407407,100,0.4222222222222222,57,1.0,135,1,57,23,54,0.007407407407407408,0.4222222222222222,0.17037037037037037,0.4,0.0,0,0.5703703703703704,77,0.3037037037037037,41,0.17777777777777778,24,50000,0.0,0.17777777777777778,24,24,0,0,s1s3,135,0.8740740740740741,118
