chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.2524356573902521,1.0,0.6149061918258667,12,4000,5,5,12,67
0.1111111111111111,1,0.4836881064695768,1.0,0.636654257774353,9,4000,9,9,16,60
0.16666666666666666,2,0.18618070241996204,1.0,0.5102976560592651,6,4000,6,6,15,88
0.1,3,0.45278333007560195,1.0,0.7486262917518616,11,4000,10,10,17,68
0.14285714285714285,4,0.5339663138150766,1.0,0.4509250819683075,21,4000,7,7,10,75
0.14285714285714285,5,0.20751637363038644,1.0,0.7067700028419495,1,4000,7,7,17,67
0.25,6,0.42073175261642826,1.0,0.6338278651237488,23,4000,4,4,8,74
0.1,7,0.8251541897907103,1.0,0.6398259401321411,19,4000,10,10,12,87
0.2,8,0.12217324873164079,1.0,0.5994726419448853,5,4000,5,5,13,64
0.14285714285714285,9,0.7607606866125429,1.0,0.4904419481754303,26,4000,7,7,8,71
0.125,10,0.7291593945904236,0.9721230285046657,0.7588474750518799,25,4000,8,6,10,70
0.16666666666666666,11,0.29595171306159646,1.0,0.6228531002998352,17,4000,6,6,10,69
0.1111111111111111,12,0.9343180688603072,1.0,0.5113615989685059,20,4000,9,9,11,71
0.1,13,0.3227027150875066,1.0,0.6191504597663879,0,4000,10,10,23,69
0.14285714285714285,14,0.8478651868724081,1.0,0.5822948217391968,26,4000,7,7,8,65
0.07692307692307693,15,0.35154342311406944,1.0,0.7284834384918213,2,4000,13,13,21,66
0.14285714285714285,16,0.8408798394171401,1.0,0.4886914789676666,26,4000,7,7,8,74
0.25,17,0.43829907909031673,1.0,0.5346497893333435,23,4000,4,4,8,89
0.125,18,0.37287379742465576,1.0,0.6857945919036865,7,4000,8,8,15,84
0.1111111111111111,19,0.8302706695196895,1.0,0.391789972782135,20,4000,9,9,11,80
0.1,20,0.9007481164801953,1.0,0.45958542823791504,14,4000,10,10,12,79
0.14285714285714285,21,0.6649607231762934,0.923991297253538,0.5694540143013,26,4000,7,5,8,61
0.07692307692307693,22,0.908459133536362,1.0,0.5918325781822205,18,4000,13,13,14,85
0.08333333333333333,23,0.7949969960033784,0.9803937482024143,0.6845414638519287,22,4000,12,10,13,70
0.1111111111111111,24,0.41108485970493275,1.0,0.6518695950508118,4,4000,9,9,17,68
0.1111111111111111,25,0.7287573157910399,1.0,0.4717189371585846,20,4000,9,9,11,83
0.1,26,1.0,1.0,0.542320728302002,28,4000,10,10,10,71
0.1,27,0.7791634590998868,1.0,0.637147843837738,27,4000,10,10,11,78
0.1111111111111111,28,0.7164435309164082,1.0,0.6807980537414551,16,4000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.5351617336273193,29,4000,7,7,7,78
0.07692307692307693,30,0.568393808421722,1.0,0.48510241508483887,2,4000,13,13,21,83
0.14285714285714285,31,0.6517307927834312,1.0,0.5523732304573059,10,4000,7,7,14,78
0.1,32,0.7794037947879205,1.0,0.6461378931999207,19,4000,10,10,12,85
0.1,33,0.7211864012951006,0.9975841575592088,0.6400167346000671,14,4000,10,9,12,69
0.07692307692307693,34,0.8608010603635718,1.0,0.6865000128746033,18,4000,13,13,14,68
0.1,35,0.39854006545995047,1.0,0.5683843493461609,0,4000,10,10,23,75
0.1111111111111111,36,0.8180788771161794,1.0,0.5385122895240784,24,4000,9,9,10,66
0.16666666666666666,37,0.38192764275549473,1.0,0.6570830345153809,13,4000,6,6,11,83
0.14285714285714285,38,0.614998032117117,1.0,0.6015338897705078,10,4000,7,7,14,71
0.1111111111111111,39,0.5895754833928635,1.0,0.6125657558441162,9,4000,9,9,16,84
0.1,40,0.7390437421184199,1.0,0.6009843945503235,19,4000,10,10,12,72
0.1,41,0.2767746725430762,1.0,0.7780521512031555,11,4000,10,10,17,61
0.1,42,0.5663932962353491,1.0,0.576712965965271,3,4000,10,10,18,82
0.1111111111111111,43,0.4817190904736507,1.0,0.524015486240387,4,4000,9,9,17,86
0.1111111111111111,44,0.6331378842744979,0.9745075764052332,0.710267961025238,16,4000,9,7,12,70
0.2,45,0.40863767005817125,1.0,0.4612829089164734,12,4000,5,5,12,77
0.1111111111111111,46,0.6680233223737205,1.0,0.6903723478317261,16,4000,9,9,12,81
0.1111111111111111,47,0.4697209716611528,1.0,0.45768406987190247,4,4000,9,9,17,87
0.1,48,1.0,1.0,0.4213372468948364,28,4000,10,10,10,78
0.14285714285714285,49,0.3194571719183511,1.0,0.621102511882782,21,4000,7,7,10,63
0.1111111111111111,50,0.8122081096248306,1.0,0.5411484837532043,24,4000,9,9,10,64
0.14285714285714285,51,0.3899170845012349,1.0,0.5496116876602173,1,4000,7,7,17,79
0.16666666666666666,52,0.3706994924512571,1.0,0.6183373332023621,8,4000,6,6,12,60
0.07692307692307693,53,0.9719438136735671,1.0,0.5142098665237427,18,4000,13,13,14,84
0.1111111111111111,54,0.42786643716236944,1.0,0.6384719610214233,9,4000,9,9,16,67
0.25,55,0.3364037750201314,1.0,0.5521113276481628,23,4000,4,4,8,81
0.16666666666666666,56,0.17746244442912956,1.0,0.569088339805603,6,4000,6,6,15,78
0.1,57,0.8698388109812212,1.0,0.6658129692077637,27,4000,10,10,11,80
0.1111111111111111,58,0.510330107600586,1.0,0.6365253925323486,9,4000,9,9,16,69
0.1111111111111111,59,0.7614914688199504,1.0,0.6755003929138184,16,4000,9,9,12,79
0.16666666666666666,60,0.364746903781944,1.0,0.5359564423561096,17,4000,6,6,10,85
0.1,61,1.0,1.0,0.4965096116065979,28,4000,10,10,10,67
0.14285714285714285,62,0.7792707404330423,0.9372347466077601,0.5857255458831787,26,4000,7,6,8,62
0.1,63,0.7046836025570127,1.0,0.462382435798645,14,4000,10,10,12,76
0.1,64,0.3611672880135765,1.0,0.6684111952781677,0,4000,10,10,23,74
0.1111111111111111,65,0.6307588656094749,0.9947298752314637,0.6389225721359253,16,4000,9,8,12,61
0.125,66,0.4132425457256372,1.0,0.5574276447296143,7,4000,8,8,15,81
0.08333333333333333,67,0.7405628450293917,1.0,0.6928665637969971,22,4000,12,12,13,76
0.1,68,0.9087155005487788,1.0,0.6679713726043701,27,4000,10,10,11,76
0.125,69,0.2206590554947671,0.9611638573688996,0.7452539801597595,7,4000,8,7,15,62
0.1,70,0.5710650754126293,1.0,0.5798544883728027,3,4000,10,10,18,86
0.1111111111111111,71,0.8801679088396361,0.9957328308136622,0.5186289548873901,20,4000,9,8,11,69
0.1,72,0.36975700059731614,1.0,0.667178750038147,3,4000,10,10,18,63
0.125,73,0.6842661621570564,1.0,0.7723764181137085,25,4000,8,8,10,66
0.1111111111111111,74,0.9129230428651245,0.9908637070143281,0.7011148929595947,20,4000,9,8,11,70
0.14285714285714285,75,0.7945982540018891,1.0,0.555819034576416,26,4000,7,7,8,60
0.16666666666666666,76,0.35618688777853474,1.0,0.6315003633499146,17,4000,6,6,10,71
0.14285714285714285,77,0.42304954001978656,1.0,0.602777898311615,21,4000,7,7,10,72
0.1111111111111111,78,0.4349459319322324,1.0,0.5973024368286133,15,4000,9,9,15,83
0.1,79,0.7956890774889537,1.0,0.6545622944831848,27,4000,10,10,11,69
0.2,80,0.23401243566452387,1.0,0.4991568326950073,5,4000,5,5,13,72
0.1111111111111111,81,0.8631443003924649,1.0,0.568048894405365,24,4000,9,9,10,72
