chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.2742458942309691,1.0,0.7626150846481323,12,20000,5,5,12,67
0.1111111111111111,1,0.4254741849298344,1.0,0.8075039386749268,9,20000,9,9,16,60
0.16666666666666666,2,0.16099452793147281,1.0,0.6512749791145325,6,20000,6,6,15,88
0.1,3,0.40346239935633815,1.0,0.875352144241333,11,20000,10,10,17,68
0.14285714285714285,4,0.4269279956457569,1.0,0.5928921103477478,21,20000,7,7,10,75
0.14285714285714285,5,0.1460348618034751,1.0,0.8402007818222046,1,20000,7,7,17,67
0.25,6,0.49196412722208827,1.0,0.7689350843429565,23,20000,4,4,8,74
0.1,7,0.7248792772818672,1.0,0.8166200518608093,19,20000,10,10,12,87
0.2,8,0.06656872754130476,1.0,0.8238744139671326,5,20000,5,5,13,64
0.14285714285714285,9,0.7943701015607847,1.0,0.7117875814437866,26,20000,7,7,8,71
0.125,10,0.7357196156185005,0.9897538069019113,0.884020984172821,25,20000,8,6,10,70
0.16666666666666666,11,0.20502234719811516,1.0,0.8503328561782837,17,20000,6,6,10,69
0.1111111111111111,12,0.9106795950162779,1.0,0.6749047636985779,20,20000,9,9,11,71
0.1,13,0.3984885424274775,1.0,0.7813140153884888,0,20000,10,10,23,69
0.14285714285714285,14,0.797216957221255,1.0,0.7572436332702637,26,20000,7,7,8,65
0.07692307692307693,15,0.3537537967526824,1.0,0.8700105547904968,2,20000,13,13,21,66
0.14285714285714285,16,0.8693316364229271,1.0,0.6916424036026001,26,20000,7,7,8,74
0.25,17,0.4227923705502645,1.0,0.6809481978416443,23,20000,4,4,8,89
0.125,18,0.2694127134327757,1.0,0.8074609637260437,7,20000,8,8,15,84
0.1111111111111111,19,0.7533720244838337,1.0,0.5269413590431213,20,20000,9,9,11,80
0.1,20,0.8456809515606316,1.0,0.5767833590507507,14,20000,10,10,12,79
0.14285714285714285,21,0.5288827494459922,0.9645659359113585,0.8197407126426697,26,20000,7,5,8,61
0.07692307692307693,22,0.8586888398900682,1.0,0.7613088488578796,18,20000,13,13,14,85
0.08333333333333333,23,0.8579367034527442,0.9975362610454848,0.8448915481567383,22,20000,12,10,13,70
0.1111111111111111,24,0.31157404197333083,1.0,0.8218057155609131,4,20000,9,9,17,68
0.1111111111111111,25,0.6326832139701885,1.0,0.6378268003463745,20,20000,9,9,11,83
0.1,26,1.0,1.0,0.791358232498169,28,20000,10,10,10,71
0.1,27,0.6877935115510617,1.0,0.8213719725608826,27,20000,10,10,11,78
0.1111111111111111,28,0.5768825987782598,1.0,0.8013309240341187,16,20000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.7864751219749451,29,20000,7,7,7,78
0.07692307692307693,30,0.5308371105423171,1.0,0.6061127185821533,2,20000,13,13,21,83
0.14285714285714285,31,0.6698169057339722,1.0,0.700244665145874,10,20000,7,7,14,78
0.1,32,0.6413093975313559,1.0,0.8334360122680664,19,20000,10,10,12,85
0.1,33,0.642023070820241,0.9995644037281887,0.7421199083328247,14,20000,10,9,12,69
0.07692307692307693,34,0.8470442468082386,1.0,0.833729088306427,18,20000,13,13,14,68
0.1,35,0.47928283991123705,1.0,0.785900890827179,0,20000,10,10,23,75
0.1111111111111111,36,0.676675766365197,1.0,0.8035539984703064,24,20000,9,9,10,66
0.16666666666666666,37,0.2988967474860968,1.0,0.8259674906730652,13,20000,6,6,11,83
0.14285714285714285,38,0.5613568590585627,1.0,0.7348605990409851,10,20000,7,7,14,71
0.1111111111111111,39,0.44284468481111333,1.0,0.793053388595581,9,20000,9,9,16,84
0.1,40,0.6894758672226602,1.0,0.7883628606796265,19,20000,10,10,12,72
0.1,41,0.22569690042564475,1.0,0.8956000804901123,11,20000,10,10,17,61
0.1,42,0.5208310121852502,1.0,0.7093809843063354,3,20000,10,10,18,82
0.1111111111111111,43,0.3080585223509256,1.0,0.6702218055725098,4,20000,9,9,17,86
0.1111111111111111,44,0.5330772109091515,0.9935982525821748,0.8519002199172974,16,20000,9,7,12,70
0.2,45,0.33762121705338205,1.0,0.7091622948646545,12,20000,5,5,12,77
0.1111111111111111,46,0.5627006781821706,1.0,0.8202841281890869,16,20000,9,9,12,81
0.1111111111111111,47,0.27425033324251213,1.0,0.6011574268341064,4,20000,9,9,17,87
0.1,48,1.0,1.0,0.5891151428222656,28,20000,10,10,10,78
0.14285714285714285,49,0.22306713874070747,1.0,0.7809509038925171,21,20000,7,7,10,63
0.1111111111111111,50,0.586463382028321,1.0,0.8121387362480164,24,20000,9,9,10,64
0.14285714285714285,51,0.2838990754595593,1.0,0.7376469373703003,1,20000,7,7,17,79
0.16666666666666666,52,0.27275860285838344,1.0,0.7930274605751038,8,20000,6,6,12,60
0.07692307692307693,53,0.9816858978625249,1.0,0.7182589769363403,18,20000,13,13,14,84
0.1111111111111111,54,0.37094201620847933,1.0,0.8106256723403931,9,20000,9,9,16,67
0.25,55,0.2498018349150257,1.0,0.7063883543014526,23,20000,4,4,8,81
0.16666666666666666,56,0.12828494477364372,1.0,0.7103868126869202,6,20000,6,6,15,78
0.1,57,0.8647192791576176,1.0,0.840369462966919,27,20000,10,10,11,80
0.1111111111111111,58,0.4340714339616421,1.0,0.7882729768753052,9,20000,9,9,16,69
0.1111111111111111,59,0.7321315416722052,1.0,0.8241811990737915,16,20000,9,9,12,79
0.16666666666666666,60,0.2257360374027716,1.0,0.807745635509491,17,20000,6,6,10,85
0.1,61,1.0,1.0,0.7666612267494202,28,20000,10,10,10,67
0.14285714285714285,62,0.790471272434605,0.9593833552897622,0.8001237511634827,26,20000,7,6,8,62
0.1,63,0.5145474095323638,1.0,0.505000650882721,14,20000,10,10,12,76
0.1,64,0.5054706219517519,1.0,0.8302516937255859,0,20000,10,10,23,74
0.1111111111111111,65,0.5021239877468996,0.9988104424933957,0.7878859043121338,16,20000,9,8,12,61
0.125,66,0.287977757212096,1.0,0.6100510358810425,7,20000,8,8,15,81
0.08333333333333333,67,0.7191769256117251,1.0,0.7998553514480591,22,20000,12,12,13,76
0.1,68,0.8873374975612006,1.0,0.7906391620635986,27,20000,10,10,11,76
0.125,69,0.20144194145800656,0.9854970286621471,0.8275213241577148,7,20000,8,7,15,62
0.1,70,0.47544009340448157,1.0,0.6910233497619629,3,20000,10,10,18,86
0.1111111111111111,71,0.7750060084037297,0.9984509879120032,0.6527500152587891,20,20000,9,8,11,69
0.1,72,0.3175688594743807,1.0,0.8042793273925781,3,20000,10,10,18,63
0.125,73,0.6684918255497581,1.0,0.8925766944885254,25,20000,8,8,10,66
0.1111111111111111,74,0.8981710545091023,0.9971510071943178,0.84712815284729,20,20000,9,8,11,70
0.14285714285714285,75,0.8147508465966687,1.0,0.8023706674575806,26,20000,7,7,8,60
0.16666666666666666,76,0.29035593285443784,1.0,0.851897656917572,17,20000,6,6,10,71
0.14285714285714285,77,0.36747019954133425,1.0,0.7349059581756592,21,20000,7,7,10,72
0.1111111111111111,78,0.33380794353652415,1.0,0.7467793226242065,15,20000,9,9,15,83
0.1,79,0.7299429952984591,1.0,0.8341661691665649,27,20000,10,10,11,69
0.2,80,0.19500255496164287,1.0,0.6563608050346375,5,20000,5,5,13,72
0.1111111111111111,81,0.7937945212919314,1.0,0.8252968788146973,24,20000,9,9,10,72
0.1,82,0.22524960274292483,1.0,0.8895525336265564,11,20000,10,10,17,60
0.125,83,0.2176991334643908,1.0,0.8547773361206055,7,20000,8,8,15,66
0.1111111111111111,84,0.5259850146492648,1.0,0.7711153030395508,9,20000,9,9,16,89
0.1,85,0.32007390053142704,1.0,0.8316522240638733,0,20000,10,10,23,61
0.14285714285714285,86,0.08446773995749629,1.0,0.888466477394104,1,20000,7,7,17,63
