chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.22667184430008316,1.0,0.6916378140449524,12,6000,5,5,12,67
0.1111111111111111,1,0.47360797617676803,1.0,0.6946626901626587,9,6000,9,9,16,60
0.16666666666666666,2,0.1596928866715845,1.0,0.5729599595069885,6,6000,6,6,15,88
0.1,3,0.41692188582040907,1.0,0.8060541749000549,11,6000,10,10,17,68
0.14285714285714285,4,0.4860176087709818,1.0,0.5110448002815247,21,6000,7,7,10,75
0.14285714285714285,5,0.15399450756078475,1.0,0.7939090132713318,1,6000,7,7,17,67
0.25,6,0.4142001006820062,1.0,0.7008201479911804,23,6000,4,4,8,74
0.1,7,0.7720099941969966,1.0,0.6842769384384155,19,6000,10,10,12,87
0.2,8,0.1000499211541172,1.0,0.6749246120452881,5,6000,5,5,13,64
0.14285714285714285,9,0.7690312432453529,1.0,0.5589606165885925,26,6000,7,7,8,71
0.125,10,0.7379739856529012,0.9818594054375541,0.806931734085083,25,6000,8,6,10,70
0.16666666666666666,11,0.2515047275556631,1.0,0.683626651763916,17,6000,6,6,10,69
0.1111111111111111,12,0.9223349844396451,1.0,0.5402218103408813,20,6000,9,9,11,71
0.1,13,0.30258692014778116,1.0,0.687775194644928,0,6000,10,10,23,69
0.14285714285714285,14,0.8471914214786888,1.0,0.6500555276870728,26,6000,7,7,8,65
0.07692307692307693,15,0.30906520278771304,1.0,0.7944740056991577,2,6000,13,13,21,66
0.14285714285714285,16,0.861208819560087,1.0,0.5641719102859497,26,6000,7,7,8,74
0.25,17,0.39147675481786837,1.0,0.5926327109336853,23,6000,4,4,8,89
0.125,18,0.3448097656384312,1.0,0.7454091310501099,7,6000,8,8,15,84
0.1111111111111111,19,0.7795428098282571,1.0,0.4108949899673462,20,6000,9,9,11,80
0.1,20,0.8974575205522184,1.0,0.5147632360458374,14,6000,10,10,12,79
0.14285714285714285,21,0.6282711817716486,0.9326396100824399,0.6543095707893372,26,6000,7,5,8,61
0.07692307692307693,22,0.8672664445194386,1.0,0.6264714598655701,18,6000,13,13,14,85
0.08333333333333333,23,0.8180528722503058,0.9883965577143389,0.7333731055259705,22,6000,12,10,13,70
0.1111111111111111,24,0.3809671549044592,1.0,0.7057390809059143,4,6000,9,9,17,68
0.1111111111111111,25,0.663729693428704,1.0,0.5114911198616028,20,6000,9,9,11,83
0.1,26,1.0,1.0,0.6124362945556641,28,6000,10,10,10,71
0.1,27,0.7511567856310246,1.0,0.7056498527526855,27,6000,10,10,11,78
0.1111111111111111,28,0.66245178572759,1.0,0.7440184950828552,16,6000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.624172568321228,29,6000,7,7,7,78
0.07692307692307693,30,0.49418735583550577,1.0,0.5240464210510254,2,6000,13,13,21,83
0.14285714285714285,31,0.6476541352538112,1.0,0.614966869354248,10,6000,7,7,14,78
0.1,32,0.7206378722695386,1.0,0.7213344573974609,19,6000,10,10,12,85
0.1,33,0.6554482978539231,0.9986517957435762,0.6796324849128723,14,6000,10,9,12,69
0.07692307692307693,34,0.8197244181336288,1.0,0.7262988090515137,18,6000,13,13,14,68
0.1,35,0.39156506494184967,1.0,0.666297435760498,0,6000,10,10,23,75
0.1111111111111111,36,0.7831765431222868,1.0,0.5746428966522217,24,6000,9,9,10,66
0.16666666666666666,37,0.33488309362057445,1.0,0.7473142743110657,13,6000,6,6,11,83
0.14285714285714285,38,0.5759257584591178,1.0,0.6531775593757629,10,6000,7,7,14,71
0.1111111111111111,39,0.5305237240719963,1.0,0.7028711438179016,9,6000,9,9,16,84
0.1,40,0.7125800606779649,1.0,0.6298972368240356,19,6000,10,10,12,72
0.1,41,0.24535364489562242,1.0,0.8269608616828918,11,6000,10,10,17,61
0.1,42,0.5293702038259395,1.0,0.64861661195755,3,6000,10,10,18,82
0.1111111111111111,43,0.408397093225843,1.0,0.579368531703949,4,6000,9,9,17,86
0.1111111111111111,44,0.6008551742202086,0.9826488173317836,0.7655092477798462,16,6000,9,7,12,70
0.2,45,0.36962554627271826,1.0,0.5711578726768494,12,6000,5,5,12,77
0.1111111111111111,46,0.6256079132215224,1.0,0.7550182342529297,16,6000,9,9,12,81
0.1111111111111111,47,0.3789413207059578,1.0,0.4931236505508423,4,6000,9,9,17,87
0.1,48,1.0,1.0,0.46929383277893066,28,6000,10,10,10,78
0.14285714285714285,49,0.2820881302767845,1.0,0.6772440671920776,21,6000,7,7,10,63
0.1111111111111111,50,0.7634369742554787,1.0,0.5829440355300903,24,6000,9,9,10,64
0.14285714285714285,51,0.33204476351476375,1.0,0.6442441940307617,1,6000,7,7,17,79
0.16666666666666666,52,0.32255544656681084,1.0,0.6817871332168579,8,6000,6,6,12,60
0.07692307692307693,53,0.9705168927847586,1.0,0.582766056060791,18,6000,13,13,14,84
0.1111111111111111,54,0.4101061710907335,1.0,0.6954758167266846,9,6000,9,9,16,67
0.25,55,0.2727252363901056,1.0,0.6007108688354492,23,6000,4,4,8,81
0.16666666666666666,56,0.14738077066425928,1.0,0.6598440408706665,6,6000,6,6,15,78
0.1,57,0.8637523713960233,1.0,0.7323033809661865,27,6000,10,10,11,80
0.1111111111111111,58,0.4838106449864499,1.0,0.6873160600662231,9,6000,9,9,16,69
0.1111111111111111,59,0.7545017063607034,1.0,0.7583140134811401,16,6000,9,9,12,79
0.16666666666666666,60,0.3083856581880375,1.0,0.6175491213798523,17,6000,6,6,10,85
0.1,61,1.0,1.0,0.5581101775169373,28,6000,10,10,10,67
0.14285714285714285,62,0.7931428963964683,0.9310594666096543,0.6611765027046204,26,6000,7,6,8,62
0.1,63,0.6191403962563847,1.0,0.46872788667678833,14,6000,10,10,12,76
0.1,64,0.37846514322534147,1.0,0.7555716037750244,0,6000,10,10,23,74
0.1111111111111111,65,0.590949451427308,0.9965150631537764,0.6831569075584412,16,6000,9,8,12,61
0.125,66,0.3616500032810552,1.0,0.5676969885826111,7,6000,8,8,15,81
0.08333333333333333,67,0.7337350575222981,1.0,0.732987642288208,22,6000,12,12,13,76
0.1,68,0.9012496795240797,1.0,0.7004769444465637,27,6000,10,10,11,76
0.125,69,0.22038811924270368,0.9739603766481754,0.7764083743095398,7,6000,8,7,15,62
0.1,70,0.5370338012644537,1.0,0.6552932858467102,3,6000,10,10,18,86
0.1111111111111111,71,0.8404285906394791,0.9971521882148086,0.5425198078155518,20,6000,9,8,11,69
0.1,72,0.3342985513125766,1.0,0.7308102250099182,3,6000,10,10,18,63
0.125,73,0.6839956426055768,1.0,0.8282886743545532,25,6000,8,8,10,66
0.1111111111111111,74,0.9067605414380626,0.9938570831628515,0.7552458643913269,20,6000,9,8,11,70
0.14285714285714285,75,0.8057648512780121,1.0,0.6396151781082153,26,6000,7,7,8,60
0.16666666666666666,76,0.3016914663758949,1.0,0.7079456448554993,17,6000,6,6,10,71
0.14285714285714285,77,0.39573591925170043,1.0,0.6580904722213745,21,6000,7,7,10,72
0.1111111111111111,78,0.3644156794519696,1.0,0.665133535861969,15,6000,9,9,15,83
0.1,79,0.7729500120251369,1.0,0.7003775835037231,27,6000,10,10,11,69
0.2,80,0.21212636172784663,1.0,0.5675500631332397,5,6000,5,5,13,72
0.1111111111111111,81,0.8390690103530194,1.0,0.6096899509429932,24,6000,9,9,10,72
0.1,82,0.26243619217523145,1.0,0.8205025792121887,11,6000,10,10,17,60
0.125,83,0.25511936995578915,1.0,0.8000841736793518,7,6000,8,8,15,66
0.1111111111111111,84,0.5944989550185868,1.0,0.6848952174186707,9,6000,9,9,16,89
0.1,85,0.2585607869968444,1.0,0.7302969098091125,0,6000,10,10,23,61
0.14285714285714285,86,0.09506458554843991,1.0,0.8414995074272156,1,6000,7,7,17,63
0.2,87,0.19721801149898746,1.0,0.754485011100769,12,6000,5,5,12,70
0.125,88,0.6614898633674324,1.0,0.795418918132782,25,6000,8,8,10,64
0.1,89,1.0,1.0,0.344854474067688,28,6000,10,10,10,82
0.125,90,0.7620959648950757,1.0,0.678290605545044,25,6000,8,8,10,72
0.16666666666666666,91,0.3752553634814951,1.0,0.6674387454986572,8,6000,6,6,12,69
0.125,92,0.38554967479848307,1.0,0.6060602068901062,7,6000,8,8,15,83
0.14285714285714285,93,0.3436111380078543,1.0,0.6574294567108154,10,6000,7,7,14,85
0.1,94,0.7571786902871263,1.0,0.5577123165130615,14,6000,10,10,12,88
0.1111111111111111,95,0.6186351378792186,1.0,0.7338225841522217,16,6000,9,9,12,85
0.07692307692307693,96,0.3524353227198892,1.0,0.5106327533721924,2,6000,13,13,21,76
0.125,97,0.40373215301652704,1.0,0.7268737554550171,7,6000,8,8,15,80
0.14285714285714285,98,0.2567548015375467,1.0,0.7956968545913696,10,6000,7,7,14,60
0.16666666666666666,99,0.24570360959974252,1.0,0.6933994293212891,17,6000,6,6,10,76
0.1,100,0.7828638961819887,1.0,0.48154494166374207,14,6000,10,10,12,75
0.1111111111111111,101,0.6593075040495483,1.0,0.8030965924263,16,6000,9,9,12,74
0.16666666666666666,102,0.539743089997464,1.0,0.7133254408836365,8,6000,6,6,12,76
0.14285714285714285,103,1.0,1.0,0.524986982345581,29,6000,7,7,7,73
0.25,104,0.41292542119759007,1.0,0.6251730918884277,23,6000,4,4,8,72
0.14285714285714285,105,0.19895017202809515,1.0,0.8335145115852356,10,6000,7,7,14,66
0.1111111111111111,106,0.8170379641589173,1.0,0.6702825427055359,24,6000,9,9,10,78
0.1111111111111111,107,0.311696203512529,1.0,0.7445793151855469,4,6000,9,9,17,63
0.14285714285714285,108,1.0,1.0,0.4675574004650116,29,6000,7,7,7,63
0.25,109,0.3621922675259164,1.0,0.6628089547157288,23,6000,4,4,8,85
0.1111111111111111,110,0.7708177733336878,1.0,0.623275876045227,24,6000,9,9,10,85
0.14285714285714285,111,0.5347333828434009,1.0,0.7446457147598267,10,6000,7,7,14,89
0.1,112,0.46486025706610284,1.0,0.6933831572532654,0,6000,10,10,23,72
0.08333333333333333,113,0.8679308661339938,1.0,0.7314278483390808,22,6000,12,12,13,88
0.2,114,0.14399769563151255,1.0,0.64933842420578,5,6000,5,5,13,67
0.1,115,0.34295132035875786,1.0,0.7443680763244629,3,6000,10,10,18,65
0.14285714285714285,116,0.5601053097757237,1.0,0.627177357673645,10,6000,7,7,14,83
0.1111111111111111,117,0.4432008224850761,1.0,0.6245665550231934,4,6000,9,9,17,80
0.16666666666666666,118,0.3457482498966264,1.0,0.6208478808403015,17,6000,6,6,10,81
0.2,119,0.208693985507294,1.0,0.5439831018447876,5,6000,5,5,13,74
0.1,120,0.2651050262139016,0.9585879880946375,0.8489612340927124,11,6000,10,8,17,62
0.1,121,0.7731859866996295,1.0,0.6719183325767517,27,6000,10,10,11,63
0.1,122,1.0,1.0,0.5684596300125122,28,6000,10,10,10,63
0.2,123,0.27926481746261456,1.0,0.3297029137611389,5,6000,5,5,13,87
0.1111111111111111,124,0.80278522039448,1.0,0.5816439390182495,24,6000,9,9,10,60
0.1,125,0.7951452429282269,1.0,0.7514244318008423,19,6000,10,10,12,79
0.2,126,0.2012412278538428,1.0,0.5425872206687927,5,6000,5,5,13,71
0.16666666666666666,127,0.3258261059652025,1.0,0.671847939491272,13,6000,6,6,11,88
0.1111111111111111,128,0.21220454161693345,0.9573053259642788,0.7698782086372375,15,6000,9,7,15,62
0.14285714285714285,129,0.11980255866022828,1.0,0.7553533315658569,1,6000,7,7,17,77
0.16666666666666666,130,0.37249607977964305,1.0,0.5377800464630127,17,6000,6,6,10,87
0.16666666666666666,131,0.41260478772582615,1.0,0.7301713228225708,13,6000,6,6,11,79
0.1,132,1.0,1.0,0.6339473724365234,28,6000,10,10,10,66
0.16666666666666666,133,0.36475039930998454,0.9881856196387475,0.7322396039962769,8,6000,6,5,12,70
0.1,134,0.8139886332055902,1.0,0.6886828541755676,27,6000,10,10,11,64
0.16666666666666666,135,0.1318013847509238,1.0,0.7131547331809998,6,6000,6,6,15,77
0.16666666666666666,136,0.2678853490651768,1.0,0.6500653624534607,17,6000,6,6,10,60
0.07692307692307693,137,0.8511021744116405,0.9967242875905395,0.6793259382247925,18,6000,13,12,14,63
0.1111111111111111,138,0.7744943947856388,1.0,0.5588319897651672,24,6000,9,9,10,73
0.16666666666666666,139,0.3894960244832451,1.0,0.574154257774353,17,6000,6,6,10,75
0.14285714285714285,140,0.27841722660110035,1.0,0.81351238489151,10,6000,7,7,14,70
0.16666666666666666,141,0.165178916293495,1.0,0.6882526874542236,6,6000,6,6,15,76
0.1,142,1.0,1.0,0.4612332284450531,28,6000,10,10,10,85
0.16666666666666666,143,0.28214864642118,1.0,0.6935621500015259,17,6000,6,6,10,62
0.1111111111111111,144,0.7453696282547414,0.983654612304128,0.7589231133460999,20,6000,9,7,11,61
0.16666666666666666,145,0.33826287045707465,1.0,0.6513567566871643,17,6000,6,6,10,88
0.1111111111111111,146,0.6958642924127828,1.0,0.7518988847732544,16,6000,9,9,12,75
0.16666666666666666,147,0.1474252333233059,1.0,0.7388589978218079,6,6000,6,6,15,68
0.16666666666666666,148,0.5384285233599269,1.0,0.6084808707237244,8,6000,6,6,12,78
0.1111111111111111,149,0.2965569085958891,1.0,0.7252098321914673,4,6000,9,9,17,67
0.14285714285714285,150,0.16503149034386183,1.0,0.7544854879379272,1,6000,7,7,17,85
0.16666666666666666,151,0.35634468438038003,1.0,0.6631048321723938,13,6000,6,6,11,61
0.2,152,0.2856292756344522,1.0,0.5450924634933472,12,6000,5,5,12,89
0.1111111111111111,153,0.41626377867561715,1.0,0.6999081969261169,9,6000,9,9,16,68
0.1111111111111111,154,0.7677762930467454,1.0,0.6778273582458496,24,6000,9,9,10,76
0.1111111111111111,155,0.8651675850673444,1.0,0.510572075843811,24,6000,9,9,10,87
0.1111111111111111,156,0.8663497987154625,0.9938451494981002,0.6938714981079102,20,6000,9,8,11,73
0.08333333333333333,157,0.902669299452383,1.0,0.6698238849639893,22,6000,12,12,13,83
0.1,158,0.6946069119179851,1.0,0.6479150056838989,19,6000,10,10,12,64
0.1,159,0.7598234590021312,1.0,0.36057668924331665,14,6000,10,10,12,81
