pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.22018174827098846,0.5377705693244934,0.0031268589664250612,0.006410026457160711,0.007618099916726351,0.4622294306755066,0.00019635650096461177,0.0051390547305345535,0.00791538879275322,12,18000,67
1,0.35302314162254333,0.36761438846588135,0.09742386639118195,0.0064361365512013435,0.007681433577090502,0.6323856115341187,0.0004893190343864262,0.5881388783454895,0.0010208886815235019,9,18000,60
2,0.10651838779449463,0.42764848470687866,0.035276785492897034,0.022074608132243156,0.02689438685774803,0.5723515152931213,0.0016327222110703588,0.006275407038629055,0.0012195758754387498,6,18000,88
3,0.4096989929676056,0.3853582739830017,0.002398229204118252,0.002837895415723324,0.004559509921818972,0.6146417260169983,0.0012685330584645271,0.20744366943836212,0.00040713296039029956,11,18000,68
4,0.2716192305088043,0.434160053730011,0.010969245806336403,0.004140670411288738,0.004353648982942104,0.565839946269989,0.0015329353045672178,0.24359050393104553,0.020882857963442802,21,18000,75
5,0.14156505465507507,0.5578218400478363,0.012040290050208569,0.003974654711782932,0.006119045428931713,0.4421781599521637,0.001157319056801498,0.011140371672809124,0.0027866093441843987,1,18000,67
6,0.4062049686908722,0.41886967420578003,0.0030311658047139645,0.006629629991948605,0.006736321374773979,0.58113032579422,0.00034316169330850244,0.019656222313642502,0.015090087428689003,23,18000,74
7,0.5916503071784973,0.37186741828918457,0.004816578235477209,0.006841685157269239,0.005987424403429031,0.6281325817108154,0.006402285303920507,0.05164570361375809,0.0046584727242589,19,18000,87
8,0.06858139485120773,0.40592288970947266,0.007517828606069088,0.008757619187235832,0.013465066440403461,0.5940771102905273,0.0032856790348887444,0.006849137134850025,0.00036824625567533076,5,18000,64
9,0.5285795331001282,0.43547385931015015,0.012054400518536568,0.011567088775336742,0.01295544859021902,0.5645261406898499,0.002032351214438677,0.21884118020534515,0.009512181393802166,26,18000,71
10,0.6600363254547119,0.35935550928115845,0.08243123441934586,0.00442678714171052,0.00457765581086278,0.6406444907188416,0.0019105185056105256,0.6027945876121521,0.005701008718460798,25,18000,70
11,0.16127105057239532,0.39350658655166626,0.024776143953204155,0.01054669450968504,0.008871696889400482,0.6064934134483337,0.0018747326685115695,0.07669737935066223,0.0037600162904709578,17,18000,69
12,0.5897856950759888,0.4359492063522339,0.007940242998301983,0.003971755504608154,0.004091538488864899,0.5640507936477661,0.0003661289520096034,0.013097983784973621,0.003125692717730999,20,18000,71
13,0.34444460272789,0.410203754901886,0.03430202975869179,0.010324071161448956,0.011280182749032974,0.589796245098114,0.0006233780295588076,0.21373239159584045,0.003063203999772668,0,18000,69
14,0.57973712682724,0.41643184423446655,0.04200858622789383,0.004885360598564148,0.005173529963940382,0.5835681557655334,0.0030950764194130898,0.30681562423706055,0.01915661245584488,26,18000,65
15,0.332970529794693,0.3938605785369873,0.001744184410199523,0.0038528244476765394,0.005350450985133648,0.6061394214630127,0.0009737263899296522,0.08430501818656921,0.004135766066610813,2,18000,66
16,0.5696713328361511,0.39738011360168457,0.010183029808104038,0.007000736426562071,0.008521687239408493,0.6026198863983154,0.002194629516452551,0.161561518907547,0.007782771252095699,26,18000,74
17,0.3263018727302551,0.37881505489349365,0.02809707447886467,0.0083504943177104,0.007746704388409853,0.6211849451065063,0.0006951034301891923,0.02207936719059944,0.0028939107432961464,23,18000,89
18,0.24846962094306946,0.39364320039749146,0.002954675815999508,0.004955619107931852,0.006260249763727188,0.6063567996025085,0.007294352166354656,0.005045457277446985,0.001030854182317853,7,18000,84
19,0.3769943118095398,0.40071946382522583,0.043454498052597046,0.003365064738318324,0.0031987964175641537,0.5992805361747742,0.00021156865113880485,0.03003505989909172,0.13407321274280548,20,18000,80
20,0.4399401545524597,0.39347416162490845,0.012781616300344467,0.0034656634088605642,0.003940918482840061,0.6065258383750916,0.0003622220829129219,0.23484128713607788,0.01481427438557148,14,18000,79
21,0.40222904086112976,0.41432660818099976,0.06390988826751709,0.007867464795708656,0.010577353648841381,0.5856733918190002,0.002512732520699501,0.026604486629366875,0.003984538372606039,26,18000,61
22,0.6321958303451538,0.41126400232315063,0.17536002397537231,0.010593468323349953,0.009797253645956516,0.5887359976768494,0.0009314427152276039,0.021159522235393524,0.034096650779247284,18,18000,85
23,0.7188557982444763,0.3723663091659546,0.09923753887414932,0.009336495772004128,0.010200927965342999,0.6276336908340454,0.006034729536622763,0.5716575384140015,0.00992896780371666,22,18000,70
24,0.28987157344818115,0.38747936487197876,0.004217361565679312,0.007054193411022425,0.01053901668637991,0.6125206351280212,0.0010485495440661907,0.013429920189082623,0.002619321458041668,4,18000,68
25,0.383069783449173,0.37126249074935913,0.006029790733009577,0.005855901632457972,0.005875638220459223,0.6287375092506409,0.00019169904408045113,0.08624421060085297,0.01558833196759224,20,18000,83
26,0.7897325158119202,0.4434080123901367,0.03774498403072357,0.004779103212058544,0.005580679979175329,0.5565919876098633,0.005665810778737068,0.028890639543533325,0.017118332907557487,28,18000,71
27,0.5703595876693726,0.4248732924461365,0.004069570451974869,0.008339417167007923,0.008469965308904648,0.5751267075538635,0.0018467115005478263,0.19847378134727478,0.013113213703036308,27,18000,78
28,0.4608970880508423,0.3932369351387024,0.01319860853254795,0.0017163156298920512,0.0018639016197994351,0.6067630648612976,0.00023863236128818244,0.010867791250348091,0.0003584942314773798,16,18000,82
29,0.7911868095397949,0.42433345317840576,0.0016104897949844599,0.008850084617733955,0.00907906237989664,0.5756665468215942,0.002908400958403945,0.03720829263329506,0.006005566101521254,29,18000,78
30,0.3175708055496216,0.36858224868774414,0.006233735475689173,0.0020697349682450294,0.002208889462053776,0.6314177513122559,0.00026844863896258175,0.11638736724853516,0.030600737780332565,2,18000,83
31,0.4737679064273834,0.40301793813705444,0.007634240202605724,0.00387826026417315,0.004139001946896315,0.5969820618629456,0.004286465235054493,0.01504313014447689,0.0160515196621418,10,18000,78
