pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.13700558245182037,0.9250886663794518,0.01818346232175827,0.015914060175418854,0.01716611720621586,0.07491133362054825,0.0017061039106920362,0.017383882775902748,0.004973856266587973,12,2000,67
1,0.2877805233001709,0.9165323227643967,0.04700682312250137,0.023012053221464157,0.027966490015387535,0.08346767723560333,0.00911166425794363,0.164162278175354,0.004987983964383602,9,2000,60
2,0.10183694958686829,0.938091617077589,0.0472198911011219,0.04027572646737099,0.03877284750342369,0.061908382922410965,0.003168499795719981,0.004483331460505724,0.0012820506235584617,6,2000,88
3,0.33975231647491455,0.9133548140525818,0.015866635367274284,0.014004489406943321,0.01702777110040188,0.08664518594741821,0.0035066045820713043,0.17641597986221313,0.004030273761600256,11,2000,68
4,0.173293799161911,0.9406391605734825,0.039072006940841675,0.024286461994051933,0.03200097754597664,0.05936083942651749,0.010667694732546806,0.10556050390005112,0.005341441370546818,21,2000,75
5,0.1736556440591812,0.9274298548698425,0.023087238892912865,0.022122042253613472,0.02177155762910843,0.07257014513015747,0.002028420567512512,0.02218753844499588,0.005268990062177181,1,2000,67
6,0.1963852047920227,0.9245223999023438,0.03558752313256264,0.028278861194849014,0.03598325699567795,0.07547760009765625,0.009118068031966686,0.017392288893461227,0.003959262743592262,23,2000,74
7,0.4575410783290863,0.9224840998649597,0.014472040347754955,0.019890617579221725,0.02363787591457367,0.07751590013504028,0.007666921243071556,0.04537709429860115,0.002858441323041916,19,2000,87
8,0.08401970565319061,0.9238654673099518,0.04408001899719238,0.018342016264796257,0.023685118183493614,0.07613453269004822,0.029275929555296898,0.02304135076701641,0.0016040055779740214,5,2000,64
9,0.24704061448574066,0.9508481733500957,0.0236500333994627,0.035759326070547104,0.046337880194187164,0.04915182664990425,0.007635511923581362,0.11458667367696762,0.005050466861575842,26,2000,71
10,0.4432453513145447,0.9281050488352776,0.04358140006661415,0.016459191218018532,0.01636393740773201,0.07189495116472244,0.009443772956728935,0.23245756328105927,0.009087879210710526,25,2000,70
11,0.17370140552520752,0.928818441927433,0.04652537778019905,0.027955995872616768,0.033825792372226715,0.07118155807256699,0.021138422191143036,0.04158147796988487,0.004420059733092785,17,2000,69
12,0.4271404445171356,0.9400099813938141,0.019042296335101128,0.0252048522233963,0.03373916447162628,0.05999001860618591,0.0014352141879498959,0.0265034269541502,0.006538772489875555,20,2000,71
13,0.20514783263206482,0.9320985972881317,0.04793725162744522,0.025609947741031647,0.028629377484321594,0.06790140271186829,0.0018360520480200648,0.07532276213169098,0.005522791296243668,0,2000,69
14,0.32339176535606384,0.9449844174087048,0.041120000183582306,0.028375666588544846,0.04024238511919975,0.05501558259129524,0.00478013139218092,0.10396505892276764,0.014017442241311073,26,2000,65
15,0.29298993945121765,0.9315145462751389,0.012863265350461006,0.025535235181450844,0.03154375031590462,0.06848545372486115,0.010168789885938168,0.1462412327528,0.007973098196089268,2,2000,66
16,0.25487852096557617,0.9335802495479584,0.02534634992480278,0.03193597123026848,0.043792176991701126,0.06641975045204163,0.005378164350986481,0.07538618892431259,0.0027928384952247143,26,2000,74
17,0.19653531908988953,0.9258342459797859,0.042331863194704056,0.03364519402384758,0.03942729905247688,0.07416575402021408,0.004413201939314604,0.028609691187739372,0.0024992485996335745,23,2000,89
18,0.23604096472263336,0.9333513304591179,0.04966205358505249,0.024717258289456367,0.0229293592274189,0.06664866954088211,0.014247708953917027,0.0029955776408314705,0.000513218401465565,7,2000,84
19,0.29022473096847534,0.9303000941872597,0.039402566850185394,0.02235673926770687,0.02640327624976635,0.06969990581274033,0.0008398864301852882,0.041359685361385345,0.06732889264822006,20,2000,80
20,0.30725130438804626,0.9265136569738388,0.01961955614387989,0.01905382238328457,0.027651697397232056,0.0734863430261612,0.0011574388481676579,0.11840204894542694,0.010155306197702885,14,2000,79
21,0.22573062777519226,0.9459403119981289,0.0493922084569931,0.028481867164373398,0.038657449185848236,0.05405968800187111,0.00739661231637001,0.030840856954455376,0.0046973032876849174,26,2000,61
22,0.4624047875404358,0.9098904803395271,0.048130471259355545,0.03472980856895447,0.03153170272707939,0.09010951966047287,0.012000386603176594,0.004160904325544834,0.001942755188792944,18,2000,85
23,0.4081532061100006,0.9278741851449013,0.04544413462281227,0.02626408450305462,0.02620026469230652,0.07212581485509872,0.014290280640125275,0.24531742930412292,0.02234679087996483,22,2000,70
24,0.25404542684555054,0.9129389077425003,0.011896921321749687,0.01647222973406315,0.017155827954411507,0.0870610922574997,0.0028900126926600933,0.03646808862686157,0.005350808147341013,4,2000,68
25,0.31025558710098267,0.9286067485809326,0.019749227911233902,0.0299188531935215,0.033142995089292526,0.07139325141906738,0.0008115045493468642,0.07206312566995621,0.014813890680670738,20,2000,83
26,0.4461962878704071,0.9430597946047783,0.02959350124001503,0.022323226556181908,0.029373498633503914,0.05694020539522171,0.013633379712700844,0.04611566662788391,0.010541360825300217,28,2000,71
27,0.44413232803344727,0.9245683252811432,0.01631295122206211,0.01944313384592533,0.022550085559487343,0.07543167471885681,0.0037410962395370007,0.09954576939344406,0.012257768772542477,27,2000,78
28,0.4205454885959625,0.9312454462051392,0.036010440438985825,0.011485968716442585,0.014046675525605679,0.06875455379486084,0.004152186680585146,0.015253501012921333,0.0016929894918575883,16,2000,82
29,0.3733218312263489,0.9324513673782349,0.014231810346245766,0.027536269277334213,0.029399927705526352,0.06754863262176514,0.029627883806824684,0.04002695530653,0.0036385708954185247,29,2000,78
30,0.2613849639892578,0.9028178974986076,0.015520742163062096,0.02401484176516533,0.026056675240397453,0.09718210250139236,0.002750131068751216,0.09718098491430283,0.02125432901084423,2,2000,83
31,0.27473852038383484,0.9225714951753616,0.02225898765027523,0.021924449130892754,0.028046878054738045,0.07742850482463837,0.00844921637326479,0.028123538941144943,0.009337040595710278,10,2000,78
32,0.4334557056427002,0.90488600730896,0.049056731164455414,0.03664781525731087,0.03429876267910004,0.09511399269104004,0.012930925004184246,0.0016499479534104466,0.0009567763772793114,19,2000,85
33,0.36762574315071106,0.9285410344600677,0.03205372020602226,0.018408214673399925,0.028021182864904404,0.07145896553993225,0.004470535553991795,0.07785031199455261,0.019328733906149864,14,2000,69
34,0.4506731629371643,0.9244902655482292,0.03873715549707413,0.019987381994724274,0.02622383087873459,0.07550973445177078,0.018754279240965843,0.060094427317380905,0.020723337307572365,18,2000,68
35,0.211187481880188,0.944060705602169,0.05433105677366257,0.030529364943504333,0.03481359779834747,0.05593929439783096,0.0024110558442771435,0.012684464454650879,0.0058653997257351875,0,2000,75
36,0.3828538954257965,0.9426683224737644,0.013655350543558598,0.03168407827615738,0.03861795738339424,0.05733167752623558,0.06267380714416504,0.1382661759853363,0.006339896935969591,24,2000,66
37,0.22307343780994415,0.9168949723243713,0.018648620694875717,0.018539806827902794,0.020487267524003983,0.08310502767562866,0.0051303282380104065,0.08880043774843216,0.0027022026479244232,13,2000,83
38,0.2653845548629761,0.9419341869652271,0.024471089243888855,0.02565235272049904,0.0329129733145237,0.05806581303477287,0.004723469726741314,0.03353790193796158,0.0066660004667937756,10,2000,71
39,0.2935870289802551,0.9340313076972961,0.055343884974718094,0.02805473655462265,0.02889229916036129,0.06596869230270386,0.004264085087925196,0.005800087004899979,0.0010981946252286434,9,2000,84
40,0.3908129930496216,0.9296787902712822,0.03505350649356842,0.028799090534448624,0.03129630535840988,0.0703212097287178,0.024886980652809143,0.09095694869756699,0.0038810449186712503,19,2000,72
41,0.27498579025268555,0.9365309625864029,0.04026283696293831,0.013072009198367596,0.01591424271464348,0.0634690374135971,0.0033058414701372385,0.11401424556970596,0.0014564180746674538,11,2000,61
42,0.31519609689712524,0.9286962002515793,0.03743528947234154,0.026587236672639847,0.02876131422817707,0.07130379974842072,0.0017543602734804153,0.008794660679996014,0.0071452283300459385,3,2000,82
43,0.27014413475990295,0.9270058497786522,0.024968501180410385,0.0361427366733551,0.036918025463819504,0.07299415022134781,0.002846424002200365,0.027229029685258865,0.006049250718206167,4,2000,86
44,0.376451313495636,0.9209833219647408,0.04066730663180351,0.013182207010686398,0.01803063042461872,0.07901667803525925,0.013840162195265293,0.06780289113521576,0.006819272879511118,16,2000,70
45,0.1345924288034439,0.94350266456604,0.04043421149253845,0.027445435523986816,0.027971960604190826,0.05649733543395996,0.004427190870046616,0.003985229413956404,0.0016604784177616239,12,2000,77
46,0.42437776923179626,0.9274712353944778,0.014821404591202736,0.01220644824206829,0.014194740913808346,0.07252876460552216,0.003118602791801095,0.03194134682416916,0.00994691252708435,16,2000,81
47,0.2566995918750763,0.9220357835292816,0.02567528560757637,0.02732834964990616,0.030971182510256767,0.07796421647071838,0.004822018556296825,0.015628496184945107,0.006689201574772596,4,2000,87
48,0.38870564103126526,0.9220370352268219,0.029407314956188202,0.014655816368758678,0.018986592069268227,0.0779629647731781,0.010201198980212212,0.05403175577521324,0.09194299578666687,28,2000,78
49,0.14960238337516785,0.9277397021651268,0.036738425493240356,0.02422722429037094,0.03095724992454052,0.0722602978348732,0.03243209794163704,0.022101497277617455,0.0047364369966089725,21,2000,63
50,0.3828265964984894,0.9254786521196365,0.023664575070142746,0.02970275469124317,0.037100378423929214,0.07452134788036346,0.05939266458153725,0.017350926995277405,0.0028025475330650806,24,2000,64
51,0.1934051662683487,0.9178717508912086,0.01594223640859127,0.029741564765572548,0.030108362436294556,0.08212824910879135,0.003176441416144371,0.03529476001858711,0.01417551189661026,1,2000,79
52,0.2377486228942871,0.9253302663564682,0.04504634812474251,0.02739967405796051,0.030555138364434242,0.0746697336435318,0.00429829116910696,0.040559519082307816,0.0016476751770824194,8,2000,60
53,0.45398765802383423,0.93244818598032,0.038850437849760056,0.027577951550483704,0.028117835521697998,0.06755181401968002,0.012214762158691883,0.0021715029142796993,0.0004529263824224472,18,2000,84
54,0.26327404379844666,0.9344805181026459,0.033497925847768784,0.025233346968889236,0.030686983838677406,0.06551948189735413,0.012604346498847008,0.015509852208197117,0.0044702328741550446,9,2000,67
