pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.1507961004972458,0.8324119448661804,0.010158345103263855,0.01760210655629635,0.020608332008123398,0.16758805513381958,0.0011585182510316372,0.012741071172058582,0.004918975755572319,12,4000,67
1,0.28006839752197266,0.8037909269332886,0.0761205330491066,0.0240895114839077,0.03073422983288765,0.19620907306671143,0.003569256281480193,0.30568864941596985,0.0024834449868649244,9,4000,60
2,0.09378565847873688,0.8365021497011185,0.052496589720249176,0.04169599339365959,0.04620051756501198,0.16349785029888153,0.002392109017819166,0.008261281996965408,0.0019012379925698042,6,4000,88
3,0.36049604415893555,0.8007267564535141,0.008795571513473988,0.01055007055401802,0.014341838657855988,0.1992732435464859,0.003705020295456052,0.20728343725204468,0.0015448961639776826,11,4000,68
4,0.24544115364551544,0.8566271811723709,0.03434459865093231,0.019874490797519684,0.030196597799658775,0.1433728188276291,0.003710745368152857,0.1758352816104889,0.01160823181271553,21,4000,75
5,0.14274200797080994,0.8433238416910172,0.0199362151324749,0.016318604350090027,0.018108494579792023,0.15667615830898285,0.0018260612851008773,0.0230452511459589,0.0039063687436282635,1,4000,67
6,0.26965516805648804,0.8169770538806915,0.019483111798763275,0.02495700493454933,0.03499721735715866,0.18302294611930847,0.003042246215045452,0.029442062601447105,0.00876983255147934,23,4000,74
7,0.5221734642982483,0.8112184256315231,0.009930053725838661,0.02061748318374157,0.02562366984784603,0.18878157436847687,0.007152399979531765,0.0434967540204525,0.004047870635986328,19,4000,87
8,0.07025852054357529,0.8256855756044388,0.023884518072009087,0.02446175180375576,0.03671088069677353,0.17431442439556122,0.013474947772920132,0.016634441912174225,0.0010869316756725311,5,4000,64
9,0.3227861523628235,0.8583697080612183,0.01994997449219227,0.04493022337555885,0.06663896888494492,0.14163029193878174,0.0032899994403123856,0.1693914830684662,0.00873970240354538,26,4000,71
10,0.5447642803192139,0.8289547711610794,0.06635171175003052,0.01554647833108902,0.01805698312819004,0.1710452288389206,0.003998889122158289,0.3563310205936432,0.009830336086452007,25,4000,70
