avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
9.517777777777777,2.3377777777777777,78,145,77,16,134,450,0.17333333333333334,0.32222222222222224,0.1711111111111111,0.035555555555555556,0.29777777777777775,2000,s1s3
14.715555555555556,2.7533333333333334,56,148,161,32,53,450,0.12444444444444444,0.3288888888888889,0.35777777777777775,0.07111111111111111,0.11777777777777777,4000,s1s3
16.25777777777778,2.433333333333333,36,157,187,36,34,450,0.08,0.3488888888888889,0.41555555555555557,0.08,0.07555555555555556,6000,s1s3
18.066666666666666,2.58,33,153,214,34,16,450,0.07333333333333333,0.34,0.47555555555555556,0.07555555555555556,0.035555555555555556,8000,s1s3
18.664444444444445,1.4533333333333334,25,168,228,21,8,450,0.05555555555555555,0.37333333333333335,0.5066666666666667,0.04666666666666667,0.017777777777777778,10000,s1s3
17.613333333333333,1.4177777777777778,25,167,208,39,11,450,0.05555555555555555,0.3711111111111111,0.4622222222222222,0.08666666666666667,0.024444444444444446,12000,s1s3
19.211111111111112,1.5133333333333334,17,165,236,30,2,450,0.03777777777777778,0.36666666666666664,0.5244444444444445,0.06666666666666667,0.0044444444444444444,14000,s1s3
19.682222222222222,1.46,17,166,241,26,0,450,0.03777777777777778,0.3688888888888889,0.5355555555555556,0.057777777777777775,0.0,16000,s1s3
20.124444444444446,1.42,19,162,250,19,0,450,0.042222222222222223,0.36,0.5555555555555556,0.042222222222222223,0.0,18000,s1s3
20.5,1.4222222222222223,28,150,254,18,0,450,0.06222222222222222,0.3333333333333333,0.5644444444444444,0.04,0.0,20000,s1s3
