avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_NO_STOP,stage2_stop_reason_count_STOP_AT_OTHER,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_INVALID_EDGE,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_NO_STOP,stage2_stop_reason_rate_STOP_AT_OTHER,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_INVALID_EDGE,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
27.406666666666666,0.7933333333333333,357,1.9919354838709677,1.0,0.8577777777777778,386,0.9222797927461139,0.9222797927461139,356,356,386,386,0.6938202247191011,247,356,0.5425101214574899,134,247,0.2977777777777777,0.39111111111111113,176,0.03111111111111111,14,0.14222222222222222,64,1.0,1.6022408963585435,2.0,357,0.39111111111111113,176,0.8577777777777778,386,0.7466666666666667,336,1.0,450,77,5,262,12,94,0.1711111111111111,0.011111111111111112,0.5822222222222222,0.02666666666666667,0.2088888888888889,0.0,0,0.23555555555555555,106,0.5511111111111111,248,0.29777777777777775,134,2000,5.551115123125783e-17,0.29777777777777775,134,134,0,0,s1s3,450,0.7933333333333333,357
27.406666666666666,0.78,351,1.5844748858447488,1.0,0.8244444444444444,371,0.9433962264150944,0.9433962264150944,350,350,371,371,0.6228571428571429,218,350,0.24311926605504589,53,218,0.11777777777777779,0.44666666666666666,201,0.028888888888888888,13,0.17555555555555555,79,1.0,1.6695156695156694,1.0,351,0.44666666666666666,201,0.8244444444444444,371,0.6777777777777778,305,1.0,450,161,13,153,11,112,0.35777777777777775,0.028888888888888888,0.34,0.024444444444444446,0.24888888888888888,0.0,0,0.2733333333333333,123,0.4866666666666667,219,0.11777777777777777,53,4000,-1.3877787807814457e-17,0.11777777777777777,53,53,0,0,s1s3,450,0.78,351
27.406666666666666,0.7866666666666666,354,1.7488151658767772,1.0,0.8,360,0.9722222222222222,0.9722222222222222,350,350,360,360,0.5914285714285714,207,350,0.1642512077294686,34,207,0.07555555555555556,0.4533333333333333,204,0.03777777777777778,17,0.2,90,1.0,1.6468926553672316,1.0,354,0.46,207,0.8,360,0.6555555555555556,295,1.0,450,187,12,114,7,130,0.41555555555555557,0.02666666666666667,0.25333333333333335,0.015555555555555555,0.28888888888888886,0.0,0,0.30444444444444446,137,0.4688888888888889,211,0.07555555555555556,34,6000,0.0,0.07555555555555556,34,34,0,0,s1s3,450,0.7866666666666666,354
27.406666666666666,0.7911111111111111,356,1.5517241379310345,1.0,0.8044444444444444,362,0.9751381215469613,0.9751381215469613,353,353,362,362,0.56657223796034,200,353,0.08,16,200,0.035555555555555556,0.4577777777777778,206,0.03333333333333333,15,0.19555555555555557,88,1.0,1.5393258426966292,1.0,356,0.46444444444444444,209,0.8044444444444444,362,0.6488888888888888,292,1.0,450,214,5,88,7,136,0.47555555555555556,0.011111111111111112,0.19555555555555557,0.015555555555555555,0.3022222222222222,0.0,0,0.31777777777777777,143,0.45111111111111113,203,0.035555555555555556,16,8000,0.0,0.035555555555555556,16,16,0,0,s1s3,450,0.7911111111111111,356
27.406666666666666,0.7555555555555555,340,1.5080213903743316,1.0,0.7733333333333333,348,0.9626436781609196,0.9626436781609196,335,335,348,348,0.5462686567164179,183,335,0.04371584699453552,8,183,0.017777777777777778,0.36444444444444446,164,0.03777777777777778,17,0.22666666666666666,102,1.0,1.7029411764705882,2.0,340,0.37333333333333335,168,0.7733333333333333,348,0.6444444444444445,290,1.0,450,228,7,62,1,152,0.5066666666666667,0.015555555555555555,0.13777777777777778,0.0022222222222222222,0.3377777777777778,0.0,0,0.34,153,0.41555555555555557,187,0.017777777777777778,8,10000,0.0,0.017777777777777778,8,8,0,0,s1s3,450,0.7555555555555555,340
27.406666666666666,0.7777777777777778,350,1.4123711340206186,1.0,0.7866666666666666,354,0.9661016949152542,0.9661016949152542,342,342,354,354,0.5497076023391813,188,342,0.05851063829787234,11,188,0.02444444444444444,0.35777777777777775,161,0.035555555555555556,16,0.21333333333333335,96,1.0,1.76,2.0,350,0.3688888888888889,166,0.7866666666666666,354,0.6488888888888888,292,1.0,450,208,2,84,2,154,0.4622222222222222,0.0044444444444444444,0.18666666666666668,0.0044444444444444444,0.3422222222222222,0.0,0,0.3466666666666667,156,0.4311111111111111,194,0.024444444444444446,11,12000,6.938893903907228e-18,0.024444444444444446,11,11,0,0,s1s3,450,0.7777777777777778,350
27.406666666666666,0.7666666666666667,345,1.4277777777777778,1.0,0.7644444444444445,344,0.9796511627906976,0.9796511627906976,337,337,344,344,0.516320474777448,174,337,0.011494252873563218,2,174,0.0044444444444444444,0.43777777777777777,197,0.051111111111111114,23,0.23555555555555555,106,1.0,1.6463768115942028,1.0,345,0.4488888888888889,202,0.7644444444444445,344,0.6222222222222222,280,1.0,450,236,5,44,5,160,0.5244444444444445,0.011111111111111112,0.09777777777777778,0.011111111111111112,0.35555555555555557,0.0,0,0.36666666666666664,165,0.4,180,0.0044444444444444444,2,14000,0.0,0.0044444444444444444,2,2,0,0,s1s3,450,0.7666666666666667,345
27.406666666666666,0.7488888888888889,337,1.456140350877193,1.0,0.7577777777777778,341,0.9706744868035191,0.9706744868035191,331,331,341,341,0.5045317220543807,167,331,0.0,0,167,0.0,0.37777777777777777,170,0.05333333333333334,24,0.24222222222222223,109,1.0,1.7032640949554896,1.0,337,0.38666666666666666,174,0.7577777777777778,341,0.6288888888888889,283,1.0,450,241,1,42,2,164,0.5355555555555556,0.0022222222222222222,0.09333333333333334,0.0044444444444444444,0.36444444444444446,0.0,0,0.3688888888888889,166,0.38,171,0.0,0,16000,0.0,0.0,0,0,0,0,s1s3,450,0.7488888888888889,337
27.406666666666666,0.7533333333333333,339,1.4857142857142858,1.0,0.7511111111111111,338,0.9822485207100592,0.9822485207100592,332,332,338,338,0.5150602409638554,171,332,0.0,0,171,0.0,0.4066666666666667,183,0.05555555555555555,25,0.24888888888888888,112,1.0,1.6371681415929205,1.0,339,0.41555555555555557,187,0.7511111111111111,338,0.6288888888888889,283,1.0,450,250,3,33,7,157,0.5555555555555556,0.006666666666666667,0.07333333333333333,0.015555555555555555,0.3488888888888889,0.0,0,0.36444444444444446,164,0.3888888888888889,175,0.0,0,18000,0.0,0.0,0,0,0,0,s1s3,450,0.7533333333333333,339
27.406666666666666,0.7266666666666667,327,1.4876543209876543,1.0,0.72,324,0.9783950617283951,0.9783950617283951,317,317,324,324,0.4921135646687697,156,317,0.0,0,156,0.0,0.3377777777777778,152,0.05555555555555555,25,0.28,126,1.0,1.81651376146789,2.0,327,0.3511111111111111,158,0.72,324,0.6288888888888889,283,1.0,450,254,2,29,19,146,0.5644444444444444,0.0044444444444444444,0.06444444444444444,0.042222222222222223,0.3244444444444444,0.0,0,0.36666666666666664,165,0.36,162,0.0,0,20000,0.0,0.0,0,0,0,0,s1s3,450,0.7266666666666667,327
