avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_STOP_AT_OTHER,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_INVALID_EDGE,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_STOP_AT_OTHER,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_INVALID_EDGE,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
28.266666666666666,1.0,135,5.073170731707317,5.0,1.0,135,1.0,1.0,135,135,135,135,0.3037037037037037,41,135,0.5365853658536586,22,41,0.16296296296296298,0.26666666666666666,36,0.0,0,0.0,0,1.0,2.214814814814815,2.0,135,0.26666666666666666,36,1.0,135,0.3037037037037037,41,1.0,135,0,41,3,91,0,0.3037037037037037,0.022222222222222223,0.674074074074074,0.0,0,0.6962962962962963,94,0.3037037037037037,41,0.16296296296296298,22,5000,0.0,0.16296296296296298,22,22,0,0,s1s3,135,1.0,135
28.266666666666666,0.9777777777777777,132,4.148936170212766,4.0,0.9851851851851852,133,0.9924812030075187,0.9924812030075187,132,132,133,133,0.3560606060606061,47,132,0.723404255319149,34,47,0.2518518518518519,0.35555555555555557,48,0.0,0,0.014814814814814815,2,1.0,2.1136363636363638,2.0,132,0.35555555555555557,48,0.9851851851851852,133,0.362962962962963,49,1.0,135,1,49,8,77,0.007407407407407408,0.362962962962963,0.05925925925925926,0.5703703703703704,0.0,0,0.6296296296296297,85,0.34814814814814815,47,0.2518518518518518,34,10000,-5.551115123125783e-17,0.2518518518518518,34,34,0,0,s1s3,135,0.9777777777777777,132
28.266666666666666,0.9481481481481482,128,3.6382978723404253,3.0,0.9703703703703703,131,0.9618320610687023,0.9618320610687023,126,126,131,131,0.36507936507936506,46,126,0.8260869565217391,38,46,0.2814814814814815,0.34814814814814815,47,0.007407407407407408,1,0.02962962962962963,4,1.0,1.96875,2.0,128,0.362962962962963,49,0.9703703703703703,131,0.4074074074074074,55,1.0,135,1,55,13,66,0.007407407407407408,0.4074074074074074,0.0962962962962963,0.4888888888888889,0.0,0,0.5851851851851851,79,0.34814814814814815,47,0.2814814814814815,38,15000,0.0,0.2814814814814815,38,38,0,0,s1s3,135,0.9481481481481482,128
28.266666666666666,0.9481481481481482,128,3.6041666666666665,4.0,0.9407407407407408,127,0.9763779527559056,0.9763779527559056,124,124,127,127,0.3709677419354839,46,124,0.8695652173913043,40,46,0.29629629629629634,0.26666666666666666,36,0.007407407407407408,1,0.05925925925925926,8,1.0,2.1015625,2.0,128,0.2962962962962963,40,0.9407407407407408,127,0.4148148148148148,56,1.0,135,0,56,12,67,0,0.4148148148148148,0.08888888888888889,0.4962962962962963,0.0,0,0.5851851851851851,79,0.35555555555555557,48,0.2962962962962963,40,20000,-5.551115123125783e-17,0.2962962962962963,40,40,0,0,s1s3,135,0.9481481481481482,128
28.266666666666666,0.9629629629629629,130,3.375,3.5,0.9037037037037037,122,1.0,1.0,122,122,122,122,0.28688524590163933,35,122,0.7428571428571429,26,35,0.1925925925925926,0.26666666666666666,36,0.007407407407407408,1,0.0962962962962963,13,1.0,1.976923076923077,2.0,130,0.32592592592592595,44,0.9037037037037037,122,0.3333333333333333,45,1.0,135,0,45,13,77,0,0.3333333333333333,0.0962962962962963,0.5703703703703704,0.0,0,0.6666666666666666,90,0.2962962962962963,40,0.1925925925925926,26,25000,0.0,0.1925925925925926,26,26,0,0,s1s3,135,0.9629629629629629,130
28.266666666666666,0.9259259259259259,125,3.4375,3.0,0.9111111111111111,123,0.967479674796748,0.967479674796748,119,119,123,123,0.23529411764705882,28,119,0.7142857142857143,20,28,0.14814814814814817,0.26666666666666666,36,0.007407407407407408,1,0.08888888888888889,12,1.0,2.184,2.0,125,0.3111111111111111,42,0.9111111111111111,123,0.31851851851851853,43,1.0,135,1,43,13,78,0.007407407407407408,0.31851851851851853,0.0962962962962963,0.5777777777777777,0.0,0,0.674074074074074,91,0.23703703703703705,32,0.14814814814814814,20,30000,-2.7755575615628914e-17,0.14814814814814814,20,20,0,0,s1s3,135,0.9259259259259259,125
28.266666666666666,0.9481481481481482,128,2.918918918918919,3.0,0.9333333333333333,126,0.9682539682539683,0.9682539682539683,122,122,126,126,0.28688524590163933,35,122,0.8285714285714286,29,35,0.21481481481481482,0.3851851851851852,52,0.007407407407407408,1,0.06666666666666667,9,1.0,1.859375,2.0,128,0.42962962962962964,58,0.9333333333333333,126,0.32592592592592595,44,1.0,135,1,43,16,75,0.007407407407407408,0.31851851851851853,0.11851851851851852,0.5555555555555556,0.0,0,0.674074074074074,91,0.2740740740740741,37,0.21481481481481482,29,35000,0.0,0.21481481481481482,29,29,0,0,s1s3,135,0.9481481481481482,128
28.266666666666666,0.9555555555555556,129,3.0392156862745097,3.0,0.9037037037037037,122,0.9754098360655737,0.9754098360655737,119,119,122,122,0.37815126050420167,45,119,0.8,36,45,0.26666666666666666,0.3925925925925926,53,0.014814814814814815,2,0.0962962962962963,13,1.0,1.7596899224806202,2.0,129,0.45925925925925926,62,0.9037037037037037,122,0.4222222222222222,57,1.0,135,1,57,12,65,0.007407407407407408,0.4222222222222222,0.08888888888888889,0.48148148148148145,0.0,0,0.5703703703703704,77,0.37777777777777777,51,0.26666666666666666,36,40000,0.0,0.26666666666666666,36,36,0,0,s1s3,135,0.9555555555555556,129
28.266666666666666,0.9777777777777777,132,3.086206896551724,3.0,0.9407407407407408,127,0.9921259842519685,0.9921259842519685,126,126,127,127,0.4444444444444444,56,126,0.7857142857142857,44,56,0.3259259259259259,0.4148148148148148,56,0.007407407407407408,1,0.05925925925925926,8,1.0,1.7424242424242424,2.0,132,0.45925925925925926,62,0.9407407407407408,127,0.45925925925925926,62,1.0,135,0,62,16,57,0,0.45925925925925926,0.11851851851851852,0.4222222222222222,0.0,0,0.5407407407407407,73,0.42962962962962964,58,0.32592592592592595,44,45000,5.551115123125783e-17,0.32592592592592595,44,44,0,0,s1s3,135,0.9777777777777777,132
28.266666666666666,0.9851851851851852,133,3.0307692307692307,3.0,0.9259259259259259,125,0.992,0.992,124,124,125,125,0.46774193548387094,58,124,0.6379310344827587,37,58,0.2740740740740741,0.3851851851851852,52,0.0,0,0.07407407407407407,10,0.9925373134328358,1.8208955223880596,2.0,133,0.45925925925925926,62,0.9259259259259259,125,0.5037037037037037,68,1.0,135,0,68,9,58,0,0.5037037037037037,0.06666666666666667,0.42962962962962964,0.0,0,0.4962962962962963,67,0.48148148148148145,65,0.2740740740740741,37,50000,0.0,0.2740740740740741,37,37,0,0,s1s3,135,0.9925925925925926,134
