avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_INVALID_TOKEN,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_INVALID_TOKEN,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
6.5851851851851855,0.674074074074074,7,49,0,5,21,53,135,0.05185185185185185,0.362962962962963,0,0.037037037037037035,0.15555555555555556,0.3925925925925926,2000,s1s3
8.34074074074074,1.0148148148148148,20,39,4,9,20,43,135,0.14814814814814814,0.28888888888888886,0.02962962962962963,0.06666666666666667,0.14814814814814814,0.31851851851851853,4000,s1s3
9.355555555555556,1.5925925925925926,6,33,16,18,14,48,135,0.044444444444444446,0.24444444444444444,0.11851851851851852,0.13333333333333333,0.1037037037037037,0.35555555555555557,6000,s1s3
14.688888888888888,1.4074074074074074,3,45,11,44,27,5,135,0.022222222222222223,0.3333333333333333,0.08148148148148149,0.32592592592592595,0.2,0.037037037037037035,8000,s1s3
16.066666666666666,1.0888888888888888,6,50,7,49,22,1,135,0.044444444444444446,0.37037037037037035,0.05185185185185185,0.362962962962963,0.16296296296296298,0.007407407407407408,10000,s1s3
15.103703703703705,0.9037037037037037,8,44,6,44,33,0,135,0.05925925925925926,0.32592592592592595,0.044444444444444446,0.32592592592592595,0.24444444444444444,0.0,12000,s1s3
12.585185185185185,0.9703703703703703,7,47,9,30,39,3,135,0.05185185185185185,0.34814814814814815,0.06666666666666667,0.2222222222222222,0.28888888888888886,0.022222222222222223,14000,s1s3
13.28888888888889,1.4,6,53,6,34,36,0,135,0.044444444444444446,0.3925925925925926,0.044444444444444446,0.2518518518518518,0.26666666666666666,0.0,16000,s1s3
15.762962962962963,0.7407407407407407,6,53,7,47,22,0,135,0.044444444444444446,0.3925925925925926,0.05185185185185185,0.34814814814814815,0.16296296296296298,0.0,18000,s1s3
15.014814814814814,1.2518518518518518,10,19,32,43,31,0,135,0.07407407407407407,0.14074074074074075,0.23703703703703705,0.31851851851851853,0.22962962962962963,0.0,20000,s1s3
