avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
4.231111111111111,1.468888888888889,38,220,7,0,185,450,0.08444444444444445,0.4888888888888889,0.015555555555555555,0,0.4111111111111111,2000,s1s3
3.4133333333333336,0.7555555555555555,43,234,4,18,151,450,0.09555555555555556,0.52,0.008888888888888889,0.04,0.33555555555555555,4000,s1s3
3.7244444444444444,1.1244444444444444,32,218,2,27,171,450,0.07111111111111111,0.48444444444444446,0.0044444444444444444,0.06,0.38,6000,s1s3
3.831111111111111,0.86,55,214,7,52,122,450,0.12222222222222222,0.47555555555555556,0.015555555555555555,0.11555555555555555,0.27111111111111114,8000,s1s3
4.033333333333333,1.0533333333333332,51,211,8,22,158,450,0.11333333333333333,0.4688888888888889,0.017777777777777778,0.04888888888888889,0.3511111111111111,10000,s1s3
5.773333333333333,0.9488888888888889,52,211,37,28,122,450,0.11555555555555555,0.4688888888888889,0.08222222222222222,0.06222222222222222,0.27111111111111114,12000,s1s3
8.084444444444445,1.0333333333333334,70,210,74,47,49,450,0.15555555555555556,0.4666666666666667,0.16444444444444445,0.10444444444444445,0.10888888888888888,14000,s1s3
7.6866666666666665,0.9155555555555556,62,209,66,69,44,450,0.13777777777777778,0.46444444444444444,0.14666666666666667,0.15333333333333332,0.09777777777777778,16000,s1s3
5.44,1.4088888888888889,53,207,25,66,99,450,0.11777777777777777,0.46,0.05555555555555555,0.14666666666666667,0.22,18000,s1s3
7.151111111111111,1.1666666666666667,58,207,52,74,59,450,0.1288888888888889,0.46,0.11555555555555555,0.16444444444444445,0.13111111111111112,20000,s1s3
