avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_NO_STOP,stage2_stop_reason_count_STOP_AT_OTHER,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_INVALID_EDGE,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_NO_STOP,stage2_stop_reason_rate_STOP_AT_OTHER,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_INVALID_EDGE,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
27.406666666666666,0.7866666666666666,354,1.4808510638297872,1.0,0.8466666666666667,381,0.9291338582677166,0.9291338582677166,354,354,381,381,0.6638418079096046,235,354,0.7872340425531915,185,235,0.41111111111111115,0.5244444444444445,236,0.015555555555555555,7,0.15333333333333332,69,1.0,1.3926553672316384,1.0,354,0.5244444444444445,236,0.8466666666666667,381,0.6,270,1.0,450,7,61,263,0,119,0.015555555555555555,0.13555555555555557,0.5844444444444444,0,0.2644444444444444,0.0,0,0.2644444444444444,119,0.5222222222222223,235,0.4111111111111111,185,2000,-5.551115123125783e-17,0.4111111111111111,185,185,0,0,s1s3,450,0.7866666666666666,354
27.406666666666666,0.6088888888888889,274,1.2960893854748603,1.0,0.7111111111111111,320,0.85625,0.85625,274,274,320,320,0.6532846715328468,179,274,0.8435754189944135,151,179,0.3355555555555556,0.4444444444444444,200,0.013333333333333334,6,0.28888888888888886,130,1.0,1.3284671532846715,1.0,274,0.4444444444444444,200,0.7111111111111111,320,0.5,225,1.0,450,4,130,221,0,95,0.008888888888888889,0.28888888888888886,0.4911111111111111,0,0.2111111111111111,0.0,0,0.2111111111111111,95,0.3977777777777778,179,0.33555555555555555,151,4000,-5.551115123125783e-17,0.33555555555555555,151,151,0,0,s1s3,450,0.6088888888888889,274
27.406666666666666,0.8022222222222222,361,1.4019138755980862,1.0,0.8511111111111112,383,0.9347258485639687,0.9347258485639687,358,358,383,383,0.5754189944134078,206,358,0.8300970873786407,171,206,0.38,0.6733333333333333,303,0.011111111111111112,5,0.14888888888888888,67,1.0,1.3462603878116344,1.0,361,0.6755555555555556,304,0.8511111111111112,383,0.5311111111111111,239,1.0,450,2,59,237,0,152,0.0044444444444444444,0.13111111111111112,0.5266666666666666,0,0.3377777777777778,0.0,0,0.3377777777777778,152,0.46444444444444444,209,0.38,171,6000,0.0,0.38,171,171,0,0,s1s3,450,0.8022222222222222,361
27.406666666666666,0.6688888888888889,301,1.207070707070707,1.0,0.7377777777777778,332,0.8945783132530121,0.8945783132530121,297,297,332,332,0.6531986531986532,194,297,0.6288659793814433,122,194,0.27111111111111114,0.5844444444444444,263,0.015555555555555555,7,0.26222222222222225,118,1.0,1.4219269102990033,1.0,301,0.5866666666666667,264,0.7377777777777778,332,0.56,252,1.0,450,7,95,245,0,103,0.015555555555555555,0.2111111111111111,0.5444444444444444,0,0.2288888888888889,0.0,0,0.2288888888888889,103,0.44,198,0.27111111111111114,122,8000,0.0,0.27111111111111114,122,122,0,0,s1s3,450,0.6688888888888889,301
27.406666666666666,0.7844444444444445,353,1.317948717948718,1.0,0.7977777777777778,359,0.9665738161559888,0.9665738161559888,347,347,359,359,0.547550432276657,190,347,0.8315789473684211,158,190,0.3511111111111111,0.6155555555555555,277,0.011111111111111112,5,0.20222222222222222,91,1.0,1.5212464589235128,1.0,353,0.6222222222222222,280,0.7977777777777778,359,0.54,243,1.0,450,8,49,235,1,157,0.017777777777777778,0.10888888888888888,0.5222222222222223,0.0022222222222222222,0.3488888888888889,0.0,0,0.3511111111111111,158,0.43333333333333335,195,0.3511111111111111,158,10000,0.0,0.3511111111111111,158,158,0,0,s1s3,450,0.7844444444444445,353
27.406666666666666,0.5933333333333334,267,1.3922651933701657,1.0,0.7266666666666667,327,0.7981651376146789,0.7981651376146789,261,261,327,327,0.6704980842911877,175,261,0.6971428571428572,122,175,0.2711111111111111,0.49777777777777776,224,0.024444444444444446,11,0.2733333333333333,123,1.0,1.797752808988764,1.0,267,0.49777777777777776,224,0.7266666666666667,327,0.5311111111111111,239,1.0,450,37,125,202,0,86,0.08222222222222222,0.2777777777777778,0.4488888888888889,0,0.19111111111111112,0.0,0,0.19111111111111112,86,0.4022222222222222,181,0.27111111111111114,122,12000,5.551115123125783e-17,0.27111111111111114,122,122,0,0,s1s3,450,0.5933333333333334,267
27.406666666666666,0.49333333333333335,222,1.2901234567901234,1.0,0.58,261,0.8160919540229885,0.8160919540229885,213,213,261,261,0.7183098591549296,153,213,0.3202614379084967,49,153,0.10888888888888888,0.4022222222222222,181,0.03333333333333333,15,0.42,189,1.0,2.175675675675676,1.0,222,0.40444444444444444,182,0.58,261,0.5444444444444444,245,1.0,450,74,145,171,0,60,0.16444444444444445,0.32222222222222224,0.38,0,0.13333333333333333,0.0,0,0.13333333333333333,60,0.36,162,0.10888888888888888,49,14000,0.0,0.10888888888888888,49,49,0,0,s1s3,450,0.49333333333333335,222
27.406666666666666,0.5177777777777778,233,1.3096774193548386,1.0,0.5933333333333334,267,0.8726591760299626,0.8726591760299626,233,233,267,267,0.6652360515021459,155,233,0.2838709677419355,44,155,0.09777777777777778,0.4266666666666667,192,0.04666666666666667,21,0.4066666666666667,183,1.0,1.2317596566523605,1.0,233,0.4266666666666667,192,0.5933333333333334,267,0.5577777777777778,251,1.0,450,66,121,185,0,78,0.14666666666666667,0.2688888888888889,0.4111111111111111,0,0.17333333333333334,0.0,0,0.17333333333333334,78,0.34444444444444444,155,0.09777777777777778,44,16000,0.0,0.09777777777777778,44,44,0,0,s1s3,450,0.5177777777777778,233
27.406666666666666,0.8444444444444444,380,1.572192513368984,1.0,0.8333333333333334,375,0.9946666666666667,0.9946666666666667,373,373,375,375,0.4879356568364611,182,373,0.5439560439560439,99,182,0.21999999999999997,0.7333333333333333,330,0.03333333333333333,15,0.16666666666666666,75,1.0,1.1526315789473685,1.0,380,0.7488888888888889,337,0.8333333333333334,375,0.5355555555555556,241,1.0,450,25,16,216,2,191,0.05555555555555555,0.035555555555555556,0.48,0.0044444444444444444,0.42444444444444446,0.0,0,0.4288888888888889,193,0.41555555555555557,187,0.22,99,18000,2.7755575615628914e-17,0.22,99,99,0,0,s1s3,450,0.8444444444444444,380
27.406666666666666,0.8244444444444444,371,1.4887640449438202,1.0,0.8133333333333334,366,0.9972677595628415,0.9972677595628415,365,365,366,366,0.473972602739726,173,365,0.34104046242774566,59,173,0.1311111111111111,0.6933333333333334,312,0.035555555555555556,16,0.18666666666666668,84,1.0,1.202156334231806,1.0,371,0.7066666666666667,318,0.8133333333333334,366,0.5422222222222223,244,1.0,450,52,13,192,1,192,0.11555555555555555,0.028888888888888888,0.4266666666666667,0.0022222222222222222,0.4266666666666667,0.0,0,0.4288888888888889,193,0.39555555555555555,178,0.13111111111111112,59,20000,2.7755575615628914e-17,0.13111111111111112,59,59,0,0,s1s3,450,0.8244444444444444,371
