pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.031521137803792953,3.5762786865234375e-07,0.0618332102894783,1.0876314293639666e-09,1.4759388156093678e-09,0.9999996423721313,5.8995777152404116e-08,2.3599072696001144e-10,3.4396407500025816e-06,12,30000,67
1,0.00016298280388582498,7.152557373046875e-07,0.9193897843360901,1.7877311853098377e-09,9.417369106756723e-10,0.9999992847442627,1.4545738622473436e-06,5.31946679984685e-05,2.069955838679416e-11,9,30000,60
2,0.00417744368314743,0.0,9.237797371497436e-08,2.542240196135026e-08,2.724781789087416e-10,1.0,4.772203101310879e-05,0.00142321374733001,2.0887973573024965e-09,6,30000,88
3,0.2315061390399933,0.0,2.1609772375086322e-05,9.574157644465231e-08,2.195066528543066e-08,1.0,3.664036398731696e-07,1.0916965109686316e-08,1.5241936353049823e-06,11,30000,68
4,0.07204705476760864,0.0,0.3924201726913452,4.1982403331530804e-08,3.305239068551735e-11,1.0,4.6211600420065224e-05,4.549477125692647e-06,2.231360207716193e-09,21,30000,75
5,0.016864579170942307,6.079673767089844e-06,0.7078970074653625,3.5361846784098816e-09,7.235998964461032e-07,0.9999939203262329,3.3655885545158526e-06,6.156597009976394e-08,6.22310399194248e-05,1,30000,67
6,0.43361184000968933,0.0,0.18275333940982819,0.000530084187630564,2.908594615291804e-05,1.0,1.6200923935727474e-10,2.5491258409671147e-11,1.2456923286663368e-05,23,30000,74
7,0.9318175315856934,0.0,8.135683060572774e-08,1.7126269085565582e-05,1.1114335620732163e-06,1.0,6.331856639008038e-08,0.12202922999858856,0.0001328744983766228,19,30000,87
8,0.00038939324440434575,1.1920928955078125e-07,0.15233586728572845,1.385131315201349e-10,7.278330826920865e-08,0.9999998807907104,0.00035342821502126753,2.3379076452556546e-09,9.51919105318666e-07,5,30000,64
9,0.06362331658601761,1.1920928955078125e-07,1.7232771876152242e-09,0.0009954641573131084,4.2852181650232524e-05,0.9999998807907104,6.814768858021125e-05,0.8815119862556458,5.344185046851635e-05,26,30000,71
10,0.1433662623167038,0.0,8.946709151302912e-09,3.6342021059176943e-10,2.2234214469563085e-11,1.0,1.662866733198598e-09,0.9999947547912598,8.53230930353277e-10,25,30000,70
11,0.04703143239021301,1.1920928955078125e-07,0.9996191263198853,6.356281687658338e-07,6.479344847321045e-07,0.9999998807907104,4.811231065104948e-06,4.428656660143693e-12,7.86482132753008e-08,17,30000,69
12,0.9919329285621643,0.0,1.1292774360072144e-07,1.5724308521924968e-09,2.5015367555170087e-10,1.0,2.3160970158642158e-05,1.1352053741475743e-09,6.1321351642329436e-12,20,30000,71
13,0.009959072805941105,0.0,0.8219706416130066,1.7747751144270296e-06,1.975004826348936e-09,1.0,0.00010357574501540512,3.126395853314534e-08,0.1007528305053711,0,30000,69
14,0.5713804960250854,4.7087669372558594e-05,1.2053519071741903e-07,0.0017009265720844269,7.820851169526577e-05,0.9999529123306274,2.2041608644940425e-06,0.021557770669460297,1.058355292293811e-09,26,30000,65
