chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.4208345321098146,1.0,0.34721994400024414,12,15000,5,5,12,67
0.1111111111111111,1,0.03856769875942364,1.0,0.9721229076385498,9,15000,9,9,16,60
0.16666666666666666,2,0.006842890846430103,1.0,0.4881523549556732,6,15000,6,6,15,88
0.1,3,0.7446559555250768,1.0,0.9855402112007141,11,15000,10,10,17,68
0.14285714285714285,4,0.14986760478358435,1.0,0.4052271842956543,21,15000,7,7,10,75
0.14285714285714285,5,0.021949262117196628,1.0,0.8681971430778503,1,15000,7,7,17,67
0.25,6,0.7709026520961081,1.0,0.9395437240600586,23,15000,4,4,8,74
0.1,7,0.9393494162713707,1.0,0.8618611097335815,19,15000,10,10,12,87
0.2,8,0.24609939097939493,1.0,0.9832084774971008,5,15000,5,5,13,64
0.14285714285714285,9,0.10043347880924258,1.0,0.9762576818466187,26,15000,7,7,8,71
0.125,10,0.6392975623634419,0.9999773192300635,0.9989081025123596,25,15000,8,6,10,70
0.16666666666666666,11,0.5428595725782065,1.0,0.8852358460426331,17,15000,6,6,10,69
0.1111111111111111,12,0.7622613886489532,1.0,0.9965754747390747,20,15000,9,9,11,71
0.1,13,0.7735166091430711,1.0,0.983850359916687,0,15000,10,10,23,69
0.14285714285714285,14,0.30160505892947387,1.0,0.8537002801895142,26,15000,7,7,8,65
0.07692307692307693,15,0.16422716872363102,1.0,0.9625239968299866,2,15000,13,13,21,66
0.14285714285714285,16,0.07554642099327115,1.0,0.3616924285888672,26,15000,7,7,8,74
0.25,17,0.557885804875756,1.0,0.957426130771637,23,15000,4,4,8,89
0.125,18,0.01196106971322208,1.0,0.22892606258392334,7,15000,8,8,15,84
0.1111111111111111,19,0.6982016954749227,1.0,0.9332281351089478,20,15000,9,9,11,80
0.1,20,0.1877908989754553,1.0,0.9860720634460449,14,15000,10,10,12,79
0.14285714285714285,21,0.23044975246692345,0.9989554929343705,0.9163320660591125,26,15000,7,5,8,61
0.07692307692307693,22,0.9192212736820368,1.0,0.9981094598770142,18,15000,13,13,14,85
0.08333333333333333,23,0.9801121960055349,0.9990186245739896,0.9759997129440308,22,15000,12,10,13,70
0.1111111111111111,24,0.010039780759990295,1.0,0.984403669834137,4,15000,9,9,17,68
0.1111111111111111,25,0.40237823288887153,1.0,0.9763753414154053,20,15000,9,9,11,83
0.1,26,1.0,1.0,0.9867193698883057,28,15000,10,10,10,71
0.1,27,0.9891277122845127,1.0,0.9990037679672241,27,15000,10,10,11,78
0.1111111111111111,28,0.679178404330071,1.0,0.4447011649608612,16,15000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.939457893371582,29,15000,7,7,7,78
0.07692307692307693,30,0.08630423881556105,1.0,0.9320201277732849,2,15000,13,13,21,83
0.14285714285714285,31,0.0012756067508492145,1.0,0.9983711838722229,10,15000,7,7,14,78
0.1,32,0.9637024585950875,1.0,0.8795860409736633,19,15000,10,10,12,85
0.1,33,0.011387566997421253,0.9999895856840713,0.9973375201225281,14,15000,10,9,12,69
0.07692307692307693,34,0.9409663539677973,1.0,0.99409419298172,18,15000,13,13,14,68
0.1,35,0.6674148701200268,1.0,0.9814300537109375,0,15000,10,10,23,75
0.1111111111111111,36,0.7964050756931792,1.0,0.6653013229370117,24,15000,9,9,10,66
0.16666666666666666,37,0.9862559081821929,1.0,0.3259780704975128,13,15000,6,6,11,83
0.14285714285714285,38,0.001282923824433104,1.0,0.9976935386657715,10,15000,7,7,14,71
0.1111111111111111,39,0.02152369768942133,1.0,0.9929530024528503,9,15000,9,9,16,84
0.1,40,0.9016874375913975,1.0,0.9298809766769409,19,15000,10,10,12,72
0.1,41,0.8430036922480894,1.0,0.32924026250839233,11,15000,10,10,17,61
0.1,42,0.6117612188487812,1.0,0.7920195460319519,3,15000,10,10,18,82
0.1111111111111111,43,0.004073493873292345,1.0,0.9874928593635559,4,15000,9,9,17,86
0.1111111111111111,44,0.9995224089877806,0.9999996999376951,0.9936790466308594,16,15000,9,7,12,70
0.2,45,0.0015368895173358676,1.0,0.6100961565971375,12,15000,5,5,12,77
0.1111111111111111,46,0.29593602101363226,1.0,0.8974153399467468,16,15000,9,9,12,81
0.1111111111111111,47,0.0015368893743849428,1.0,0.9901688098907471,4,15000,9,9,17,87
0.1,48,1.0,1.0,0.8847038745880127,28,15000,10,10,10,78
0.14285714285714285,49,0.07427322125613331,1.0,0.8954818248748779,21,15000,7,7,10,63
0.1111111111111111,50,0.2978608180937601,1.0,0.9769203662872314,24,15000,9,9,10,64
0.14285714285714285,51,0.3547540078369498,1.0,0.6733382940292358,1,15000,7,7,17,79
0.16666666666666666,52,0.793215895835557,1.0,0.8164480924606323,8,15000,6,6,12,60
0.07692307692307693,53,0.9957712420346214,1.0,0.9789026975631714,18,15000,13,13,14,84
0.1111111111111111,54,0.0032790379639985293,1.0,0.9770391583442688,9,15000,9,9,16,67
0.25,55,0.5620011890801871,1.0,0.9174185395240784,23,15000,4,4,8,81
0.16666666666666666,56,0.0012523917296993956,1.0,0.46853214502334595,6,15000,6,6,15,78
0.1,57,0.9971856162499487,1.0,0.9956684708595276,27,15000,10,10,11,80
0.1111111111111111,58,0.0063602520537172,1.0,0.9227439761161804,9,15000,9,9,16,69
0.1111111111111111,59,0.15592591780533582,1.0,0.5097180604934692,16,15000,9,9,12,79
0.16666666666666666,60,0.4531628714294478,1.0,0.9910452365875244,17,15000,6,6,10,85
0.1,61,1.0,1.0,0.9903560280799866,28,15000,10,10,10,67
0.14285714285714285,62,0.21540771137989342,0.9998810002489976,0.9434770345687866,26,15000,7,6,8,62
0.1,63,0.02025648452920928,1.0,0.9547293782234192,14,15000,10,10,12,76
0.1,64,0.06399036875343876,1.0,0.9930841326713562,0,15000,10,10,23,74
0.1111111111111111,65,0.9945408555123528,0.9999955664294706,0.2568369209766388,16,15000,9,8,12,61
