chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.3050090207756675,1.0,0.7748928666114807,12,10000,5,5,12,67
0.1111111111111111,1,0.2688429746223777,1.0,0.7841352224349976,9,10000,9,9,16,60
0.16666666666666666,2,0.0053105502461280735,1.0,0.9854350090026855,6,10000,6,6,15,88
0.1,3,0.8420564541761296,1.0,0.8251333236694336,11,10000,10,10,17,68
0.14285714285714285,4,0.01574722500329748,1.0,0.8509190678596497,21,10000,7,7,10,75
0.14285714285714285,5,0.047683325592581684,1.0,0.8490655422210693,1,10000,7,7,17,67
0.25,6,0.25811139448662984,1.0,0.9368922710418701,23,10000,4,4,8,74
0.1,7,0.5352613661360411,1.0,0.9080042243003845,19,10000,10,10,12,87
0.2,8,0.1250170340701073,1.0,0.8787222504615784,5,10000,5,5,13,64
0.14285714285714285,9,0.021349549904635053,1.0,0.9867444634437561,26,10000,7,7,8,71
0.125,10,0.4994250179179281,0.9991436423013168,0.9968798756599426,25,10000,8,6,10,70
0.16666666666666666,11,0.3840167221191233,1.0,0.9135749340057373,17,10000,6,6,10,69
0.1111111111111111,12,0.5305014236490038,1.0,0.9972632527351379,20,10000,9,9,11,71
0.1,13,0.6729501680652082,1.0,0.8063897490501404,0,10000,10,10,23,69
0.14285714285714285,14,0.09491495944760332,1.0,0.9568221569061279,26,10000,7,7,8,65
0.07692307692307693,15,0.5252731991636543,1.0,0.9261983633041382,2,10000,13,13,21,66
0.14285714285714285,16,0.038115965465703505,1.0,0.914728581905365,26,10000,7,7,8,74
0.25,17,0.20299358028743195,1.0,0.9283978343009949,23,10000,4,4,8,89
0.125,18,0.9417883175024461,1.0,0.9822041392326355,7,10000,8,8,15,84
0.1111111111111111,19,0.5255392897733409,1.0,0.9079657196998596,20,10000,9,9,11,80
0.1,20,0.2658180484551005,1.0,0.995608925819397,14,10000,10,10,12,79
0.14285714285714285,21,0.04261204236482331,0.9911066681169033,0.9894313812255859,26,10000,7,5,8,61
0.07692307692307693,22,0.9160468708753157,1.0,0.9706817269325256,18,10000,13,13,14,85
0.08333333333333333,23,0.5626806381171904,0.997420645807679,0.9826421737670898,22,10000,12,10,13,70
0.1111111111111111,24,0.06664824239576046,1.0,0.9710199236869812,4,10000,9,9,17,68
0.1111111111111111,25,0.3756864948707631,1.0,0.9874345064163208,20,10000,9,9,11,83
