chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.2925044173904465,1.0,0.8217346668243408,12,45000,5,5,12,67
0.1111111111111111,1,0.11133424527049171,1.0,0.9991873502731323,9,45000,9,9,16,60
0.16666666666666666,2,6.016354476503664e-06,1.0,0.9994052648544312,6,45000,6,6,15,88
0.1,3,0.7098076741149473,1.0,0.9973772168159485,11,45000,10,10,17,68
0.14285714285714285,4,0.29257125844807325,1.0,0.05558232218027115,21,45000,7,7,10,75
0.14285714285714285,5,0.2133768936258454,1.0,0.9123216867446899,1,45000,7,7,17,67
0.25,6,0.9646237233178464,1.0,0.6230924725532532,23,45000,4,4,8,74
0.1,7,0.9976510632758818,1.0,0.4634011685848236,19,45000,10,10,12,87
0.2,8,0.883895794219208,1.0,0.004939167760312557,5,45000,5,5,13,64
0.14285714285714285,9,0.9977392456892228,1.0,0.986285924911499,26,45000,7,7,8,71
0.125,10,0.02682755415476414,1.0,0.99996018409729,25,45000,8,6,10,70
0.16666666666666666,11,0.9442757498311988,1.0,0.9939920902252197,17,45000,6,6,10,69
0.1111111111111111,12,0.9855276252457217,1.0,0.9958396553993225,20,45000,9,9,11,71
0.1,13,0.2077046356411221,1.0,0.8539026379585266,0,45000,10,10,23,69
0.14285714285714285,14,0.9999562337332374,1.0,0.9928145408630371,26,45000,7,7,8,65
0.07692307692307693,15,0.9999880788187969,1.0,0.9999788403511047,2,45000,13,13,21,66
0.14285714285714285,16,0.9051018830443379,1.0,0.991119921207428,26,45000,7,7,8,74
0.25,17,0.9995468692909393,1.0,0.9991750121116638,23,45000,4,4,8,89
0.125,18,0.000667419528814724,1.0,0.567162811756134,7,45000,8,8,15,84
0.1111111111111111,19,0.991210259233438,1.0,0.9973798990249634,20,45000,9,9,11,80
0.1,20,0.037957524611694285,1.0,0.9665350317955017,14,45000,10,10,12,79
0.14285714285714285,21,0.9995820005013369,0.9999988064098893,0.9991632699966431,26,45000,7,5,8,61
0.07692307692307693,22,0.981913209460467,1.0,0.9992420673370361,18,45000,13,13,14,85
0.08333333333333333,23,0.9999792535834495,1.0,0.9653310775756836,22,45000,12,10,13,70
0.1111111111111111,24,0.0007430768567558704,1.0,0.5841521620750427,4,45000,9,9,17,68
0.1111111111111111,25,0.9594020504734609,1.0,0.9921562075614929,20,45000,9,9,11,83
0.1,26,1.0,1.0,0.9994782209396362,28,45000,10,10,10,71
0.1,27,0.9999635800924136,1.0,0.9999596476554871,27,45000,10,10,11,78
0.1111111111111111,28,0.28795235520597456,1.0,0.998344898223877,16,45000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.22647333145141602,29,45000,7,7,7,78
0.07692307692307693,30,0.6578039059679831,1.0,0.40453970432281494,2,45000,13,13,21,83
0.14285714285714285,31,9.799773457446722e-05,1.0,0.9999939799308777,10,45000,7,7,14,78
0.1,32,0.977585641536405,1.0,0.2794744074344635,19,45000,10,10,12,85
0.1,33,0.0011159677632345223,1.0,0.9999439716339111,14,45000,10,9,12,69
0.07692307692307693,34,0.9999954013358702,1.0,0.9980197548866272,18,45000,13,13,14,68
0.1,35,0.7318327703827311,1.0,0.9892804026603699,0,45000,10,10,23,75
0.1111111111111111,36,0.035498088643602356,1.0,0.9996806979179382,24,45000,9,9,10,66
0.16666666666666666,37,0.9999938616889056,1.0,0.8933446407318115,13,45000,6,6,11,83
0.14285714285714285,38,0.02433818332588169,1.0,0.9950580596923828,10,45000,7,7,14,71
0.1111111111111111,39,0.0662495753173077,1.0,0.999123752117157,9,45000,9,9,16,84
0.1,40,0.8939060517714817,1.0,0.8159880638122559,19,45000,10,10,12,72
0.1,41,0.9998952677161632,1.0,0.9999338984489441,11,45000,10,10,17,61
0.1,42,0.060397366394832556,1.0,0.9947478771209717,3,45000,10,10,18,82
0.1111111111111111,43,1.5351770449511978e-06,1.0,0.9971402287483215,4,45000,9,9,17,86
0.1111111111111111,44,0.9997137380210038,1.000000059829492,0.9965271353721619,16,45000,9,7,12,70
0.2,45,0.02142339400888722,1.0,0.0034188346471637487,12,45000,5,5,12,77
0.1111111111111111,46,0.8833027367052418,1.0,0.9681951999664307,16,45000,9,9,12,81
0.1111111111111111,47,3.531074387986688e-05,1.0,0.9988016486167908,4,45000,9,9,17,87
0.1,48,1.0,1.0,0.9669765830039978,28,45000,10,10,10,78
0.14285714285714285,49,0.059918098763397376,1.0,0.9851374626159668,21,45000,7,7,10,63
0.1111111111111111,50,0.009711943074147768,1.0,0.8609870672225952,24,45000,9,9,10,64
0.14285714285714285,51,0.02003149753943943,1.0,0.0025113485753536224,1,45000,7,7,17,79
0.16666666666666666,52,0.36408969184030754,1.0,0.9995644688606262,8,45000,6,6,12,60
0.07692307692307693,53,0.9996029530300822,1.0,0.9924425482749939,18,45000,13,13,14,84
0.1111111111111111,54,0.010127913162167866,1.0,0.9990946054458618,9,45000,9,9,16,67
0.25,55,0.06082419220454527,1.0,0.9999661445617676,23,45000,4,4,8,81
0.16666666666666666,56,0.006641185501776962,1.0,0.8066590428352356,6,45000,6,6,15,78
0.1,57,0.5742867047873009,1.0,0.9733074307441711,27,45000,10,10,11,80
0.1111111111111111,58,0.06442720928447093,1.0,0.9914053082466125,9,45000,9,9,16,69
0.1111111111111111,59,0.9994052644052366,1.0,0.9941864609718323,16,45000,9,9,12,79
0.16666666666666666,60,0.08369162380269951,1.0,0.9995647072792053,17,45000,6,6,10,85
0.1,61,1.0,1.0,0.994011640548706,28,45000,10,10,10,67
0.14285714285714285,62,0.9999402950107108,0.9999963577781945,0.9983193278312683,26,45000,7,6,8,62
0.1,63,0.0031496342257021494,1.0,0.9970322847366333,14,45000,10,10,12,76
0.1,64,2.83035438652382e-07,0.0,0.9975495934486389,0,45000,10,10,23,74
0.1111111111111111,65,0.9685406510837311,0.999999002845505,0.9874606132507324,16,45000,9,8,12,61
0.125,66,9.386532899359015e-07,0.0,0.7973617911338806,7,45000,8,8,15,81
0.08333333333333333,67,0.9999997017235547,1.0,0.9991510510444641,22,45000,12,12,13,76
0.1,68,0.9783210492527926,1.0,0.9991217255592346,27,45000,10,10,11,76
0.125,69,0.0010248858133590146,0.9999998863636235,0.9995793700218201,7,45000,8,7,15,62
0.1,70,0.023984698581116366,1.0,0.9998774528503418,3,45000,10,10,18,86
0.1111111111111111,71,0.9913019645886889,0.9999946414497708,0.9986581206321716,20,45000,9,8,11,69
