chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.3622535149420923,1.0,0.5958951711654663,12,25000,5,5,12,67
0.1111111111111111,1,0.2970415754574301,1.0,0.9862850904464722,9,25000,9,9,16,60
0.16666666666666666,2,1.979717273976904e-05,1.0,0.9975491762161255,6,25000,6,6,15,88
0.1,3,0.8550825180752678,1.0,0.9923408031463623,11,25000,10,10,17,68
0.14285714285714285,4,0.6140235055068956,1.0,0.020038951188325882,21,25000,7,7,10,75
0.14285714285714285,5,9.161647974810181e-05,1.0,0.9983909130096436,1,25000,7,7,17,67
0.25,6,0.02808274647887324,1.0,0.605165958404541,23,25000,4,4,8,74
0.1,7,0.8996494740129026,1.0,0.9326542615890503,19,25000,10,10,12,87
0.2,8,0.04813953152154588,1.0,0.9698866009712219,5,25000,5,5,13,64
0.14285714285714285,9,0.5010317450320113,1.0,0.984210729598999,26,25000,7,7,8,71
0.125,10,0.06865707327270715,1.0,0.9999226927757263,25,25000,8,6,10,70
0.16666666666666666,11,0.46503600629273195,1.0,0.8786589503288269,17,25000,6,6,10,69
0.1111111111111111,12,0.7796205322523772,1.0,0.9861503839492798,20,25000,9,9,11,71
0.1,13,0.8799301698496363,1.0,0.9855614900588989,0,25000,10,10,23,69
0.14285714285714285,14,0.8912758967052624,1.0,0.9856444597244263,26,25000,7,7,8,65
0.07692307692307693,15,0.5340743529223337,1.0,0.7859776020050049,2,25000,13,13,21,66
0.14285714285714285,16,0.11403003819502162,1.0,0.7942339777946472,26,25000,7,7,8,74
0.25,17,0.4574356372811089,1.0,0.7439685463905334,23,25000,4,4,8,89
0.125,18,0.015816135268798492,1.0,0.01928614266216755,7,25000,8,8,15,84
0.1111111111111111,19,0.8870361003614029,1.0,0.995640218257904,20,25000,9,9,11,80
0.1,20,0.03685315027245354,1.0,0.9304066896438599,14,25000,10,10,12,79
0.14285714285714285,21,0.8101141679666073,0.9999571158156649,0.9933797121047974,26,25000,7,5,8,61
0.07692307692307693,22,0.9954055200893426,1.0,0.999707043170929,18,25000,13,13,14,85
0.08333333333333333,23,0.998921424499715,0.9999321220421654,0.9933412075042725,22,25000,12,10,13,70
0.1111111111111111,24,0.00021758476685566875,1.0,0.9993601441383362,4,25000,9,9,17,68
0.1111111111111111,25,0.6350146405839819,1.0,0.9978697896003723,20,25000,9,9,11,83
0.1,26,1.0,1.0,0.9984482526779175,28,25000,10,10,10,71
0.1,27,0.9760625073242761,1.0,0.9999514818191528,27,25000,10,10,11,78
0.1111111111111111,28,0.25899509901821194,1.0,0.9923401474952698,16,25000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.997808039188385,29,25000,7,7,7,78
0.07692307692307693,30,0.10190074926942135,1.0,0.9385191202163696,2,25000,13,13,21,83
0.14285714285714285,31,5.36241314916982e-05,1.0,0.9999558329582214,10,25000,7,7,14,78
0.1,32,0.7800736961553715,1.0,0.8243986964225769,19,25000,10,10,12,85
0.1,33,0.001855970715830915,0.999999747669921,0.9943287372589111,14,25000,10,9,12,69
0.07692307692307693,34,0.939307732856619,1.0,0.9986572265625,18,25000,13,13,14,68
0.1,35,0.9442896195146109,1.0,0.9883957505226135,0,25000,10,10,23,75
0.1111111111111111,36,0.4889315281343981,1.0,0.9068372845649719,24,25000,9,9,10,66
0.16666666666666666,37,0.9906859368394554,1.0,0.6970701217651367,13,25000,6,6,11,83
0.14285714285714285,38,6.497662592542856e-05,1.0,0.9986118674278259,10,25000,7,7,14,71
0.1111111111111111,39,0.06613704115027781,1.0,0.9960629343986511,9,25000,9,9,16,84
0.1,40,0.4172011569251123,1.0,0.9969509243965149,19,25000,10,10,12,72
0.1,41,0.9955304100414558,1.0,0.9944887161254883,11,25000,10,10,17,61
0.1,42,0.18683768258156952,1.0,0.9967687726020813,3,25000,10,10,18,82
0.1111111111111111,43,0.00010067660974255351,1.0,0.9993296265602112,4,25000,9,9,17,86
0.1111111111111111,44,0.9965101465303667,1.0,0.9925187826156616,16,25000,9,7,12,70
0.2,45,0.00947302895713809,1.0,0.19076426327228546,12,25000,5,5,12,77
0.1111111111111111,46,0.14288377067249525,1.0,0.8914569020271301,16,25000,9,9,12,81
0.1111111111111111,47,8.046763320706053e-05,1.0,0.9985220432281494,4,25000,9,9,17,87
0.1,48,1.0,1.0,0.9689021706581116,28,25000,10,10,10,78
0.14285714285714285,49,0.003520699510311779,1.0,0.9836220145225525,21,25000,7,7,10,63
0.1111111111111111,50,0.09469622774487764,1.0,0.8465594053268433,24,25000,9,9,10,64
0.14285714285714285,51,0.022234785909263984,1.0,0.2055770605802536,1,25000,7,7,17,79
0.16666666666666666,52,0.0270982090604856,1.0,0.9991387128829956,8,25000,6,6,12,60
0.07692307692307693,53,0.9988604478609989,1.0,0.9987701773643494,18,25000,13,13,14,84
0.1111111111111111,54,0.044532325956797264,1.0,0.9979227781295776,9,25000,9,9,16,67
0.25,55,0.014571532780855647,1.0,0.9942060708999634,23,25000,4,4,8,81
0.16666666666666666,56,0.0002955817969764045,1.0,0.9789470434188843,6,25000,6,6,15,78
0.1,57,0.9930628285172491,1.0,0.9962502121925354,27,25000,10,10,11,80
0.1111111111111111,58,0.07645690264859156,1.0,0.9951572418212891,9,25000,9,9,16,69
