chance_level,pair_index,prob_bridge_given_valid,prob_causal_given_bridge,prob_valid,source,step,support_bridge,support_causal,support_valid,target
0.2,0,0.6008566888670107,1.0,0.8866993188858032,12,35000,5,5,12,67
0.1111111111111111,1,0.15684930321102875,1.0,0.9984663128852844,9,35000,9,9,16,60
0.16666666666666666,2,0.0012469767984013545,1.0,0.9965765476226807,6,35000,6,6,15,88
0.1,3,0.5175744547432375,1.0,0.9972954988479614,11,35000,10,10,17,68
0.14285714285714285,4,0.05663896157755191,1.0,0.1775355190038681,21,35000,7,7,10,75
0.14285714285714285,5,0.005952498795175271,1.0,0.948371171951294,1,35000,7,7,17,67
0.25,6,0.7129429390980979,1.0,0.7839694023132324,23,35000,4,4,8,74
0.1,7,0.9903492299707576,1.0,0.9936258792877197,19,35000,10,10,12,87
0.2,8,0.039378488739388276,1.0,0.9651881456375122,5,35000,5,5,13,64
0.14285714285714285,9,0.9846602857009721,1.0,0.9631885886192322,26,35000,7,7,8,71
0.125,10,0.21125152396542177,1.000000070666459,0.9981755614280701,25,35000,8,6,10,70
0.16666666666666666,11,0.49597651139623367,1.0,0.8938944339752197,17,35000,6,6,10,69
0.1111111111111111,12,0.9052847792125823,1.0,0.9987573027610779,20,35000,9,9,11,71
0.1,13,0.45860219042472505,1.0,0.011410868726670742,0,35000,10,10,23,69
0.14285714285714285,14,0.9993231754001879,1.0,0.9926701188087463,26,35000,7,7,8,65
0.07692307692307693,15,0.9991779427770754,1.0,0.9823930859565735,2,35000,13,13,21,66
0.14285714285714285,16,0.5777615200281664,1.0,0.9383918642997742,26,35000,7,7,8,74
0.25,17,0.973991900935594,1.0,0.9975879192352295,23,35000,4,4,8,89
0.125,18,3.3048444910896176e-05,1.0,0.3820050060749054,7,35000,8,8,15,84
0.1111111111111111,19,0.9962035374035382,1.0,0.9991510510444641,20,35000,9,9,11,80
0.1,20,0.02121262433686498,1.0,0.9787148237228394,14,35000,10,10,12,79
0.14285714285714285,21,0.9902949973174338,0.9999354042106036,0.9820914268493652,26,35000,7,5,8,61
0.07692307692307693,22,0.941363647397357,1.0,0.9993781447410583,18,35000,13,13,14,85
0.08333333333333333,23,0.9993089893213285,0.9999808805021766,0.9920440316200256,22,35000,12,10,13,70
0.1111111111111111,24,0.0004739875479362539,1.0,0.9993324279785156,4,35000,9,9,17,68
0.1111111111111111,25,0.9567926554663769,1.0,0.9995972514152527,20,35000,9,9,11,83
0.1,26,1.0,1.0,0.9999637603759766,28,35000,10,10,10,71
0.1,27,0.9654045968999082,1.0,0.9999094605445862,27,35000,10,10,11,78
0.1111111111111111,28,0.01672801642213261,1.0,0.9991954565048218,16,35000,9,9,12,82
0.14285714285714285,29,1.0,1.0,0.8826517462730408,29,35000,7,7,7,78
0.07692307692307693,30,0.0708994099300688,1.0,0.8806300163269043,2,35000,13,13,21,83
0.14285714285714285,31,1.8394523267615182e-05,1.0,0.999997615814209,10,35000,7,7,14,78
0.1,32,0.878132061678113,1.0,0.8382285237312317,19,35000,10,10,12,85
0.1,33,0.0002546422394380596,0.9999998856924954,0.9998732805252075,14,35000,10,9,12,69
0.07692307692307693,34,0.9999129123882399,1.0,0.9917269349098206,18,35000,13,13,14,68
0.1,35,0.9765291015100838,1.0,0.7651272416114807,0,35000,10,10,23,75
0.1111111111111111,36,0.12039812659447438,1.0,0.9873521327972412,24,35000,9,9,10,66
0.16666666666666666,37,0.9999054584618247,1.0,0.9267759919166565,13,35000,6,6,11,83
0.14285714285714285,38,0.0016050809395828337,1.0,0.9984413981437683,10,35000,7,7,14,71
0.1111111111111111,39,0.27782768432035754,1.0,0.997527003288269,9,35000,9,9,16,84
0.1,40,0.9322952370962765,1.0,0.9984211325645447,19,35000,10,10,12,72
0.1,41,0.9999795533132158,1.0,0.9998878240585327,11,35000,10,10,17,61
0.1,42,0.6895344173845663,1.0,0.9981436729431152,3,35000,10,10,18,82
0.1111111111111111,43,1.3636199275259328e-05,1.0,0.9994325637817383,4,35000,9,9,17,86
0.1111111111111111,44,0.9980703908107984,0.9999999397563324,0.9913055300712585,16,35000,9,7,12,70
0.2,45,0.061578992079150754,1.0,0.269430011510849,12,35000,5,5,12,77
0.1111111111111111,46,0.024474721805422428,1.0,0.708274245262146,16,35000,9,9,12,81
0.1111111111111111,47,3.3594678127580575e-05,1.0,0.9991087913513184,4,35000,9,9,17,87
0.1,48,1.0,1.0,0.9965119361877441,28,35000,10,10,10,78
0.14285714285714285,49,0.022307718171979015,1.0,0.9005336761474609,21,35000,7,7,10,63
0.1111111111111111,50,0.034659870156470006,1.0,0.6605955958366394,24,35000,9,9,10,64
0.14285714285714285,51,0.1633719023006216,1.0,0.006228824146091938,1,35000,7,7,17,79
0.16666666666666666,52,0.0859709505602136,1.0,0.9997420310974121,8,35000,6,6,12,60
0.07692307692307693,53,0.9963615683215221,1.0,0.9735471606254578,18,35000,13,13,14,84
0.1111111111111111,54,0.20517216311074515,1.0,0.9974024891853333,9,35000,9,9,16,67
