pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.05786488577723503,0.0005301833152770996,0.00459416164085269,7.170551543822512e-05,0.00038668594788759947,0.9994698166847229,0.0075574410147964954,5.448750016512349e-05,9.229107672581449e-05,12,5000,67
1,0.22016187012195587,3.0994415283203125e-05,0.0046733058989048,0.00040623624227009714,0.006266728974878788,0.9999690055847168,0.013475045561790466,0.05838034674525261,5.3043506341055036e-05,9,5000,60
2,0.01024194248020649,7.033348083496094e-06,0.6362589001655579,2.6810133931576274e-05,0.00013571602175943553,0.9999929666519165,0.0032018572092056274,0.0010764444014057517,0.00014597340486943722,6,5000,88
3,0.497551292181015,1.6689300537109375e-06,0.030325111001729965,3.20962794830848e-06,6.366662091750186e-06,0.9999983310699463,0.0005330209969542921,0.0048746694810688496,0.00013580729137174785,11,5000,68
4,0.05426354706287384,9.298324584960938e-06,0.8244457840919495,2.0909163140458986e-05,0.00010535805631661788,0.999990701675415,0.0029224648606032133,0.015068472363054752,0.00012195911403978243,21,5000,75
5,0.0463951975107193,1.0728836059570312e-05,3.208699490642175e-05,1.3740997019340284e-05,3.401989670237526e-05,0.9999892711639404,0.006826071534305811,0.00014078452659305185,7.093002750480082e-06,1,5000,67
6,0.3447757065296173,2.0503997802734375e-05,0.9925289154052734,0.0004885813686996698,0.0031190025620162487,0.9999794960021973,0.015243170782923698,6.070195922802668e-06,0.005518341902643442,23,5000,74
7,0.6281230449676514,1.3113021850585938e-06,2.993608916312951e-07,0.001861853408627212,0.00047135577187873423,0.9999986886978149,0.0012683853274211287,0.025077544152736664,0.0005557030672207475,19,5000,87
8,0.03471783176064491,0.0004630088806152344,0.86701899766922,0.00023523425625171512,0.0019933211151510477,0.9995369911193848,0.034248195588588715,0.00021061557345092297,3.625246245064773e-05,5,5000,64
9,0.10327976197004318,0.0032503604888916016,0.00017422728706151247,0.0007382041658274829,0.0034737777896225452,0.9967496395111084,0.0011043216800317168,0.037695467472076416,2.1240437035885407e-06,26,5000,71
10,0.7826154232025146,1.5974044799804688e-05,8.976589742815122e-05,3.214342359569855e-05,0.0002169495855923742,0.9999840259552002,0.0007682331488467753,0.9719616174697876,2.6508905648370273e-05,25,5000,70
11,0.15431629121303558,1.633167266845703e-05,0.0002734294976107776,0.0009566753287799656,0.017938585951924324,0.9999836683273315,0.003922312520444393,0.00010140064841834828,3.2495769119123e-05,17,5000,69
12,0.7947236895561218,0.0006588101387023926,0.0001745402842061594,7.98282417235896e-05,0.0007130876183509827,0.9993411898612976,0.00043986065429635346,0.00024245140957646072,8.839106885716319e-05,20,5000,71
13,0.1306842863559723,0.00013494491577148438,0.012487190775573254,0.037655770778656006,0.689933180809021,0.9998650550842285,0.001982102869078517,0.24510423839092255,0.00031807401683181524,0,5000,69
14,0.1380017101764679,0.31511712074279785,0.7969103455543518,0.001437713042832911,0.004706689156591892,0.6848828792572021,0.00028028746601194143,0.07270129770040512,7.0191340455494355e-06,26,5000,65
15,0.2142205536365509,0.00018936395645141602,0.002783584874123335,0.001142394496127963,0.010473022237420082,0.9998106360435486,0.022072045132517815,0.00094721739878878,0.00021794751228298992,2,5000,66
16,0.11224941164255142,0.00438922643661499,0.8347455859184265,0.0006783280405215919,0.002838057465851307,0.995610773563385,0.0004772795655298978,2.8856067729066126e-05,6.180719651638356e-07,26,5000,74
17,0.27203619480133057,3.814697265625e-06,0.5474933385848999,0.00014067463052924722,0.0004511908919084817,0.9999961853027344,0.013381019234657288,0.0016222208505496383,0.0002282332570757717,23,5000,89
18,0.0715954527258873,2.002716064453125e-05,0.9272503852844238,7.007862586760893e-05,0.00027443462749943137,0.9999799728393555,0.004499387461692095,0.00010993175237672403,2.3274507839232683e-05,7,5000,84
19,0.6015270352363586,0.00018900632858276367,0.05248419940471649,0.0009359148098155856,0.0003380128473509103,0.9998109936714172,0.00017073680646717548,0.0004321433953009546,0.026157483458518982,20,5000,80
20,0.5759156942367554,9.5367431640625e-07,0.3041122257709503,9.638270057621412e-06,0.00017485758871771395,0.9999990463256836,0.00040390470530837774,0.00043417132110334933,3.4648935979930684e-05,14,5000,79
21,0.1854104846715927,0.00013554096221923828,0.4434690773487091,0.00041532362229190767,0.0019551285076886415,0.9998644590377808,9.840971324592829e-05,3.016010668943636e-05,1.310469770032796e-06,26,5000,61
22,0.8365123867988586,0.0,9.416273678652942e-05,0.0015996232395991683,0.00012469090870581567,1.0,0.0002569763455539942,0.0003999962646048516,0.021498119458556175,18,5000,85
23,0.8152168989181519,7.510185241699219e-06,0.0001832755224313587,0.00015865475870668888,0.0003185176756232977,0.9999924898147583,0.0038115528877824545,0.9770277738571167,0.00036064241430722177,22,5000,70
24,0.09056917577981949,5.125999450683594e-06,9.47459921007976e-06,0.00018253845337312669,0.0010733873350545764,0.9999948740005493,0.0033003962598741055,0.0003369249461684376,1.1841292689496186e-05,4,5000,68
25,0.583841860294342,1.9073486328125e-06,0.004507998935878277,7.626292790519074e-05,5.1552156946854666e-05,0.9999980926513672,7.925349927973002e-05,0.0002019098465098068,4.534388426691294e-05,20,5000,83
26,0.9505589008331299,0.003021240234375,0.04764285683631897,0.00013270517229102552,0.0006569188553839922,0.996978759765625,0.006019494496285915,0.0025265400763601065,3.174945595674217e-05,28,5000,71
27,0.7469096779823303,1.811981201171875e-05,0.6489095091819763,0.0001501125661889091,0.00048123017768375576,0.9999818801879883,0.001491865492425859,0.011338057927787304,7.606357394251972e-05,27,5000,78
28,0.8977164030075073,3.0994415283203125e-06,0.8465394973754883,6.7062464950140566e-06,6.612634024349973e-06,0.9999969005584717,0.0012315099593251944,9.521311585558578e-05,3.1242292607203126e-05,16,5000,82
29,0.9284339547157288,2.6226043701171875e-05,0.3737935423851013,0.00048651357064954937,0.0005412038881331682,0.9999737739562988,0.0051009077578783035,4.787187572219409e-05,2.2922155039850622e-05,29,5000,78
30,0.5222026705741882,1.1920928955078125e-07,0.00020152641809545457,4.418477328727022e-05,2.856519495253451e-05,0.9999998807907104,0.0005106809549033642,0.012743697501718998,0.0004462537181098014,2,5000,83
31,0.025933653116226196,0.0001512765884399414,2.2547314074472524e-05,7.271667982422514e-06,1.186313329526456e-05,0.9998487234115601,0.020143648609519005,0.0006386556196957827,2.0238247088855132e-05,10,5000,78
32,0.5348665118217468,5.0067901611328125e-06,0.9301274418830872,0.008324822410941124,0.0005228396621532738,0.9999949932098389,0.0021849919576197863,1.3422020856523886e-05,0.0032578830141574144,19,5000,85
33,0.32729899883270264,4.875659942626953e-05,5.985352981952019e-05,2.859623964468483e-05,0.0024205211084336042,0.9999512434005737,0.00128557241987437,0.0016083249356597662,0.0005470915348269045,14,5000,69
34,0.7402727603912354,2.1457672119140625e-06,0.0010856251465156674,0.0007164569105952978,0.00784276146441698,0.9999978542327881,0.007565983571112156,0.008642244152724743,0.00016594852786511183,18,5000,68
35,0.32845836877822876,0.000118255615234375,0.9297975897789001,0.0013810201780870557,0.07991480082273483,0.9998817443847656,0.0018753423355519772,4.0392547816736624e-05,0.002259788103401661,0,5000,75
36,0.704326331615448,0.0044258832931518555,0.032245486974716187,0.0024703596718609333,0.018696662038564682,0.9955741167068481,0.006363359745591879,0.00021843556896783412,1.53848304762505e-05,24,5000,66
37,0.6397933959960938,1.0728836059570312e-06,0.009897983632981777,1.0750081855803728e-05,3.870881482725963e-05,0.999998927116394,0.0011775193270295858,0.000838092528283596,3.683911927510053e-05,13,5000,83
38,0.012396205216646194,0.0016100406646728516,0.1866428405046463,3.7043475913378643e-06,1.0676466445147526e-05,0.9983899593353271,0.0033531836234033108,0.00046764168655499816,7.318964890146162e-06,10,5000,71
39,0.17658884823322296,1.049041748046875e-05,0.006082703825086355,6.529538040922489e-06,3.0404275094042532e-05,0.9999895095825195,0.0010942885419353843,0.00019541689835023135,0.000445472018327564,9,5000,84
40,0.5247032642364502,2.6941299438476562e-05,0.09144524484872818,0.0032022628001868725,0.04158994182944298,0.9999730587005615,0.012773443013429642,0.01901721954345703,0.00013042939826846123,19,5000,72
41,0.45733878016471863,4.410743713378906e-05,0.9659621119499207,2.7428337489254773e-05,0.00025166571140289307,0.9999558925628662,0.00040587829425930977,0.004697034135460854,2.2053909560781904e-05,11,5000,61
42,0.3304480016231537,0.0031144022941589355,0.9268791675567627,0.00013369997031986713,0.00010463123180670664,0.9968855977058411,0.0013111992739140987,1.96109467651695e-05,0.00021215416199993342,3,5000,82
43,0.379036545753479,1.7404556274414062e-05,0.0018722583772614598,0.0001431595446774736,2.4964932890725322e-05,0.9999825954437256,0.0009266560664400458,0.0003385999007150531,9.949579543899745e-05,4,5000,86
44,0.8583618402481079,3.5762786865234375e-06,0.000370332709280774,0.00010018033208325505,0.0031010406091809273,0.9999964237213135,0.003191207302734256,0.0011504068970680237,4.226022429065779e-05,16,5000,70
45,0.1633286476135254,8.368492126464844e-05,0.015209169127047062,4.2547871998976916e-05,9.961043360817712e-06,0.9999163150787354,0.006116012576967478,0.000269223062787205,0.002649959409609437,12,5000,77
46,0.842214822769165,1.5854835510253906e-05,0.019381452351808548,1.2819153198506683e-05,7.557590379292378e-06,0.9999841451644897,0.0004885798553004861,2.3234926516124688e-07,0.00025099163758568466,16,5000,81
47,0.5345466136932373,3.5762786865234375e-07,0.2958698570728302,0.0006713962065987289,0.0001025292876875028,0.9999996423721313,0.002786983037367463,0.0009339881944470108,0.0006756348884664476,4,5000,87
48,0.9336535334587097,4.315376281738281e-05,0.6136832237243652,9.672037413110957e-05,0.00021127428044565022,0.9999568462371826,0.007202033884823322,0.015615222044289112,0.024052361026406288,28,5000,78
49,0.11413267254829407,5.7220458984375e-06,0.03681376203894615,0.0029360519256442785,0.09273266047239304,0.9999942779541016,0.0201386921107769,9.761385445017368e-05,0.00016206226428039372,21,5000,63
50,0.7098967432975769,0.00032508373260498047,0.0003555407456588,0.0014380007050931454,0.011857922188937664,0.999674916267395,0.0043738908134400845,3.311952013973496e-06,1.39966796268709e-05,24,5000,64
51,0.15412557125091553,1.0728836059570312e-06,0.08968620002269745,6.581224442925304e-05,1.7889353330247104e-05,0.999998927116394,0.019054651260375977,0.001822013407945633,0.000902478292118758,1,5000,79
52,0.1979745626449585,0.0008243918418884277,0.6947829127311707,0.00045585777843371034,0.002110827248543501,0.9991756081581116,0.00865483470261097,0.0004475017194636166,6.38399797026068e-06,8,5000,60
53,0.9005081653594971,3.814697265625e-06,0.88875412940979,9.745662100613117e-05,0.0001144762645708397,0.9999961853027344,0.0002736580790951848,2.5240447030228097e-06,4.6317123633343726e-05,18,5000,84
54,0.15314975380897522,0.0008146166801452637,0.9653105139732361,0.0012559395981952548,0.019205164164304733,0.9991853833198547,0.04826514422893524,1.3678352843271568e-05,6.552223931066692e-05,9,5000,67
55,0.3308921158313751,7.510185241699219e-06,0.005963485222309828,0.0006799753755331039,0.004566952586174011,0.9999924898147583,0.02693318948149681,0.019838163629174232,0.0001931526348926127,23,5000,81
56,0.013587095774710178,3.3855438232421875e-05,0.702174723148346,1.0518338058318477e-05,4.521568553172983e-05,0.9999661445617676,0.002706862986087799,4.0119048207998276e-05,0.0011125949677079916,6,5000,78
57,0.8068661689758301,5.7578086853027344e-05,0.5813705325126648,0.00012549578968901187,0.00019128204439766705,0.999942421913147,0.0005027787410654128,0.0001888545521069318,5.652070467476733e-05,27,5000,80
58,0.17720480263233185,0.00022345781326293945,0.9392140507698059,0.0006896904669702053,0.009946847334504128,0.9997765421867371,0.02762996032834053,1.6434374629170634e-05,3.1037907319841906e-05,9,5000,69
59,0.9040158987045288,2.384185791015625e-07,0.00026224114117212594,2.0773501091753133e-05,3.3660609915386885e-05,0.9999997615814209,0.0014093181816861033,0.00038628128822892904,0.0006267522694543004,16,5000,79
60,0.31781572103500366,8.344650268554688e-07,0.00045464420691132545,0.00021251097496133298,3.426052717259154e-05,0.9999991655349731,0.00014656259736511856,2.7274461899651214e-05,0.00013326997577678412,17,5000,85
61,0.8845122456550598,0.00012981891632080078,0.09306632727384567,0.0001710149081191048,0.0017806990072131157,0.9998701810836792,0.01934615895152092,0.003505065105855465,4.752837412524968e-06,28,5000,67
62,0.19346895813941956,0.00016558170318603516,0.8178684711456299,0.0017511205514892936,0.005524963140487671,0.999834418296814,0.0004411114496178925,0.1367441564798355,9.179034350381698e-07,26,5000,62
63,0.17893676459789276,4.1484832763671875e-05,0.5653544068336487,1.1169706795044476e-06,9.672000487626065e-06,0.9999585151672363,0.0009027015184983611,7.025589002296329e-05,8.492271444993094e-05,14,5000,76
64,0.2327139973640442,0.002627134323120117,0.2363143265247345,0.009195797145366669,0.3018307387828827,0.9973728656768799,0.004908066708594561,0.00016207945009227842,0.00037353532388806343,0,5000,74
65,0.8188112378120422,1.9073486328125e-06,0.13862678408622742,0.00029226348851807415,0.00818070862442255,0.9999980926513672,0.030266473069787025,0.00027231202693656087,7.382285548374057e-05,16,5000,61
66,0.047184981405735016,2.3245811462402344e-05,3.84255281460355e-06,0.00011650867236312479,2.580220825620927e-05,0.9999767541885376,0.001590913045220077,0.0007259522099047899,0.0004750685766339302,7,5000,81
67,0.5965884923934937,0.00020772218704223633,0.8999322652816772,0.00016625376883894205,0.0003634615568444133,0.9997922778129578,0.0036642709746956825,3.0910412078810623e-06,3.7896991216257447e-06,22,5000,76
68,0.7454227805137634,0.00011396408081054688,0.9392572641372681,5.347904152586125e-05,0.00016035760927479714,0.9998860359191895,0.0004042469372507185,0.0004609903262462467,3.3006803278112784e-05,27,5000,76
69,0.14479398727416992,1.5854835510253906e-05,0.3330928683280945,0.0011997160036116838,0.01621152088046074,0.9999841451644897,0.016958503052592278,0.04786600545048714,3.4563902318041073e-06,7,5000,62
70,0.44039833545684814,2.5987625122070312e-05,0.004577845800668001,0.00015317648649215698,5.149567004991695e-05,0.9999740123748779,0.0007253034855239093,6.859142445136968e-07,2.0040984054503497e-06,3,5000,86
71,0.7982134222984314,2.014636993408203e-05,1.3039570490036567e-07,0.00019999188953079283,0.0007416901644319296,0.9999798536300659,0.00010400996688986197,0.08145137131214142,0.0002912373747676611,20,5000,69
72,0.30068713426589966,0.00011837482452392578,0.003475948004052043,0.0005520141567103565,0.005170631222426891,0.9998816251754761,0.0037077125161886215,0.005199222359806299,0.0022888260427862406,3,5000,63
73,0.6450046300888062,0.0008664727210998535,8.880579684955592e-07,3.6261120840208605e-05,0.00019059651822317392,0.9991335272789001,0.0019309428753331304,0.9548631310462952,8.258147317974363e-06,25,5000,66
74,0.8920847773551941,5.0067901611328125e-06,0.7112793922424316,0.0002736164315138012,0.0023466648999601603,0.9999949932098389,0.0004490303108468652,0.001423489535227418,7.456127787008882e-05,20,5000,70
75,0.1290680170059204,0.0004283785820007324,0.017885342240333557,0.0005557425902225077,0.002625867957249284,0.9995716214179993,0.00037014789995737374,1.604670069355052e-05,1.4241402368497802e-06,26,5000,60
76,0.15442034602165222,0.0003217458724975586,0.05568668246269226,0.0004695278767030686,0.004923802800476551,0.9996782541275024,0.0023674946278333664,0.0005061606643721461,0.0013470071135088801,17,5000,71
77,0.12614525854587555,9.40561294555664e-05,0.0026470061857253313,0.0006048569339327514,0.03121001645922661,0.9999059438705444,0.007235566154122353,5.8559817261993885e-05,6.965838838368654e-05,21,5000,72
78,0.10219650715589523,2.384185791015625e-07,0.021102840080857277,0.00015626847743988037,1.60884483193513e-05,0.9999997615814209,0.0026607883628457785,4.856300802202895e-05,9.961057367036119e-05,15,5000,83
79,0.8126614689826965,5.996227264404297e-05,0.0003588224353734404,0.00022094027372077107,0.0010638762032613158,0.999940037727356,0.0029005282558500767,0.0007497136248275638,1.6704065274097957e-05,27,5000,69
80,0.04850364848971367,0.001772463321685791,7.896161696407944e-05,0.0001516275224275887,0.0006714430055581033,0.9982275366783142,0.010034558363258839,0.0006210774299688637,0.0003724036505445838,5,5000,72
81,0.7831745743751526,4.303455352783203e-05,0.01971430890262127,0.0008701022597961128,0.010010482743382454,0.9999569654464722,0.0038168770261108875,0.6504823565483093,2.1627785827149637e-05,24,5000,72
82,0.45149827003479004,2.7179718017578125e-05,0.0444120392203331,1.9839762899209745e-05,0.00024071120424196124,0.9999728202819824,0.0003973280545324087,0.9434044361114502,1.9262397472630255e-05,11,5000,60
83,0.11412766575813293,0.00503849983215332,0.12750916182994843,0.0007568041910417378,0.0057755340822041035,0.9949615001678467,0.004697441589087248,0.0006785426521673799,3.8041566767788026e-06,7,5000,66
84,0.13622456789016724,5.4836273193359375e-06,0.8634379506111145,9.71870576904621e-06,4.174266450718278e-06,0.9999945163726807,0.0010218030074611306,0.001686365227214992,0.0009358974057249725,9,5000,89
85,0.07140637934207916,0.00012421607971191406,0.3482095003128052,0.0856548398733139,0.7906662821769714,0.9998757839202881,0.0006127598462626338,0.0018372542690485716,0.00014509717584587634,0,5000,61
86,0.027123523876070976,0.00025349855422973633,0.22257032990455627,5.996622576276422e-07,1.2171560229035094e-05,0.9997465014457703,0.0023600433487445116,6.111412221798673e-05,5.373943622544175e-06,1,5000,63
87,0.09107421338558197,9.5367431640625e-07,0.0058267852291464806,9.847956789599266e-06,2.34099461522419e-05,0.9999990463256836,0.002427114639431238,0.9135655164718628,0.0002984490420203656,12,5000,70
88,0.6378507614135742,8.20159912109375e-05,8.415311640419532e-06,7.271898994076764e-06,5.5532134865643457e-05,0.9999179840087891,0.0026830490678548813,0.00036225386429578066,1.4350649507832713e-05,25,5000,64
89,0.8550090193748474,8.940696716308594e-06,0.2881472408771515,9.293275070376694e-05,0.00011035433999495581,0.9999910593032837,0.0011603584280237556,1.4798369193158578e-05,0.0257773008197546,28,5000,82
90,0.643623948097229,2.0742416381835938e-05,0.11082378029823303,2.8572854716912843e-05,0.00024032460351008922,0.9999792575836182,0.0014851257437840104,9.968907761503942e-06,7.191251643234864e-05,25,5000,72
91,0.14962725341320038,5.4836273193359375e-06,0.013860668987035751,0.00025872039259411395,0.0004766538040712476,0.9999945163726807,0.006831680424511433,0.005655823741108179,0.0002305109956068918,8,5000,69
92,0.11837872117757797,8.344650268554688e-07,5.816025918647938e-07,1.7883161490317434e-05,1.7433309039915912e-05,0.9999991655349731,0.003227422246709466,0.005627525504678488,4.288891886972124e-06,7,5000,83
93,0.023035336285829544,1.5497207641601562e-06,0.002458483912050724,2.689583652681904e-06,7.825074135325849e-07,0.9999984502792358,0.003393050516024232,8.634592813905329e-05,3.8271846136694876e-08,10,5000,85
94,0.48622626066207886,1.0728836059570312e-06,0.002516545820981264,2.0210869479342364e-05,0.00013330031652003527,0.999998927116394,0.00054358463967219,1.1721912414941471e-05,0.00014735304284840822,14,5000,88
