pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.029324525967240334,2.384185791015625e-07,0.00012187287939013913,2.715155704435812e-11,1.7401614871292992e-10,0.9999997615814209,2.0871446793080395e-08,1.4936539852183905e-11,4.371052000351483e-07,12,35000,67
1,0.00029798439936712384,1.430511474609375e-06,0.9327216148376465,5.247189904800109e-10,9.171688963860447e-10,0.9999985694885254,5.31890236743493e-07,2.5219855160685256e-05,1.358838649240246e-11,9,35000,60
2,3.257898424635641e-05,0.0,4.1348182655553956e-09,3.114243008894846e-05,2.629084505656465e-09,1.0,0.0002924813306890428,0.0002517672546673566,1.7181354117212777e-09,6,35000,88
3,0.22798532247543335,0.0,3.0726792221713595e-09,1.8886462171963103e-08,3.94889774213425e-08,1.0,7.825769330338517e-07,4.536173658920006e-09,7.692286089877598e-06,11,35000,68
4,0.17184807360172272,0.0,0.035311006009578705,1.1044558601014387e-09,4.464531522252457e-11,1.0,1.3495760867954232e-05,4.446776074473746e-06,1.3898535655698652e-08,21,35000,75
5,0.6601456999778748,7.033348083496094e-06,0.06645643711090088,1.8784090949353072e-10,6.909336889293627e-07,0.9999929666519165,3.589428388295346e-06,6.118450528447283e-07,1.2740208148898091e-05,1,35000,67
6,0.5536385774612427,0.0,0.02126678265631199,2.530510028009303e-05,3.28759488184005e-05,1.0,1.3400917875383556e-10,1.1108827399630705e-11,5.357076133805094e-07,23,35000,74
7,0.7668607831001282,0.0,2.5293429573025605e-08,1.043535849021282e-05,4.361641913419589e-06,1.0,4.8473374647528544e-08,0.417232871055603,0.0014737974852323532,19,35000,87
8,0.0001256938121514395,2.2649765014648438e-06,0.0001649723999435082,4.2736103544882553e-10,5.4922907111176755e-08,0.9999977350234985,0.0064937579445540905,7.726843470612366e-11,9.638879028273095e-09,5,35000,64
9,0.0947641059756279,4.76837158203125e-07,8.615591018390489e-10,8.679299207869917e-05,6.0244651649554726e-06,0.9999995231628418,0.0002729408151935786,0.9785196185112,1.2948942639923189e-05,26,35000,71
10,0.028815750032663345,0.0,1.5126118673575162e-12,1.8030348047926026e-11,4.969621177249028e-13,1.0,3.901851286514102e-08,0.99998939037323,1.6845436504042688e-11,25,35000,70
11,0.006755140610039234,3.5762786865234375e-07,0.9998200535774231,1.5439756850810227e-07,6.001110364195483e-07,0.9999996423721313,5.261448450255557e-07,6.821695884226282e-15,4.248946424922906e-06,17,35000,69
12,0.991143524646759,0.0,4.6177537349478825e-09,3.8852455475080205e-08,1.185271214509953e-09,1.0,1.487965448632167e-07,9.7647979979687e-11,6.579500399367388e-13,20,35000,71
13,0.0005421681562438607,1.1920928955078125e-07,0.8285534381866455,4.8331589397321295e-08,1.5498747034034532e-12,0.9999998807907104,2.203264921263326e-05,7.357872089386319e-09,6.539743480971083e-05,0,35000,69
