pair_index,prob_bridge_after_src,prob_continue_after_target,prob_eos_after_bridge,prob_eos_after_prompt,prob_eos_after_src,prob_eos_after_target,prob_src_repeat,prob_target_after_bridge,prob_target_direct_after_src,source,step,target
0,0.057206954807043076,3.5762786865234375e-07,0.10908715426921844,7.583120797960419e-10,1.4165527417731028e-08,0.9999996423721313,1.9366328984915526e-08,1.7700341192750102e-09,1.5597745004924946e-05,12,25000,67
1,0.0015054241521283984,1.0013580322265625e-05,0.0993914008140564,1.989058695528456e-09,1.0804327210678366e-08,0.9999899864196777,4.983171947969822e-06,0.0006198053597472608,3.088157854436169e-11,9,25000,60
2,3.997277235612273e-05,0.0,6.385067194969452e-07,2.3603340650879545e-06,7.479707164748106e-08,1.0,1.6612497347523458e-05,0.0017214464023709297,6.188370349491379e-08,6,25000,88
3,0.5080499649047852,0.0,3.675898597066407e-06,2.870937976240384e-07,9.932875855156453e-08,1.0,1.9127933015283816e-08,6.166159494114254e-08,2.0439954084849887e-07,11,25000,68
4,0.009694690816104412,0.0,0.04077139124274254,4.236700767989987e-09,7.533591805941597e-12,1.0,3.4484958177927183e-07,7.318618736462668e-05,5.717176176922578e-10,21,25000,75
5,0.00016848757513798773,4.76837158203125e-07,0.5183239579200745,1.7212631320262517e-08,4.216670390633226e-07,0.9999995231628418,1.0899165317823645e-05,2.896322257583961e-07,2.839411081367871e-06,1,25000,67
6,0.6080818772315979,0.0,0.022554604336619377,7.143981929402798e-05,2.4108256184263155e-05,1.0,9.3863361527724e-10,1.0499571351241244e-10,0.00011035600618924946,23,25000,74
7,0.4200630486011505,0.0,3.1061000438370456e-09,0.0006288385484367609,0.00020474055781960487,1.0,2.758731909580092e-07,0.09456545114517212,0.005234020762145519,19,25000,87
8,0.0013602005783468485,0.0,0.5298831462860107,6.846384570380337e-10,2.1228822788543766e-06,1.0,0.0006589805125258863,1.6800411728468134e-08,4.160181177326194e-08,5,25000,64
9,0.0059077125042676926,4.76837158203125e-07,2.121610265248819e-08,0.001868066843599081,0.0005386817501857877,0.9999995231628418,5.093908475828357e-05,0.993561863899231,0.0007489572162739933,26,25000,71
10,0.03696855902671814,0.0,4.052543189914104e-08,4.298989497719674e-10,7.795241015184917e-12,1.0,8.908316861955257e-10,0.9999938011169434,1.0973908587397219e-10,25,25000,70
11,0.035440243780612946,8.344650268554688e-07,0.9431125521659851,1.375430201733252e-06,1.075811633199919e-05,0.9999991655349731,0.0002454844943713397,5.9139932950813545e-09,3.6898254052175616e-07,17,25000,69
12,0.9751195311546326,0.0,3.6795182722926256e-07,3.7193345625574636e-10,5.354644505572992e-10,1.0,0.00011437533248681575,1.146652373051893e-08,1.5278180109934425e-10,20,25000,71
13,0.004014248494058847,0.0,0.8213446140289307,6.11401674177614e-07,2.792402309381714e-09,1.0,4.914611054118723e-05,8.00025554781314e-06,0.7256410717964172,0,25000,69
14,0.14957886934280396,0.00023800134658813477,7.379172893706709e-05,0.005940369796007872,0.0008903235429897904,0.9997619986534119,1.2063535450579366e-06,0.0317724235355854,1.0625104351902337e-08,26,25000,65
15,0.03882497921586037,0.0,2.5674824428278953e-05,1.007401939645547e-09,2.5373698639159087e-14,1.0,2.7283458621241152e-05,0.9888606667518616,1.0022832611866761e-05,2,25000,66
16,0.004485510289669037,7.271766662597656e-06,0.9974033236503601,0.002126524457708001,2.5717879452713532e-06,0.9999927282333374,3.268748400842014e-07,1.907247693111458e-09,8.154801278692503e-09,26,25000,74
17,0.9799346327781677,0.0,0.0168046522885561,7.427817763527855e-05,1.979851049327408e-06,1.0,1.4193519746186212e-06,3.074744370223925e-07,2.4993114493554458e-05,23,25000,89
18,0.0028011256363242865,6.556510925292969e-06,0.8512915372848511,9.319993114331737e-05,1.4120850266863272e-07,0.9999934434890747,0.058413565158843994,1.2538993132693577e-07,1.4855820040793333e-07,7,25000,84
19,0.9897048473358154,6.079673767089844e-06,0.6341333985328674,4.036198875123631e-10,1.425361356721666e-10,0.9999939203262329,7.835181349946652e-06,7.060921625168248e-09,3.5570410545915365e-05,20,25000,80
20,0.017833620309829712,2.2649765014648438e-06,0.9303795099258423,3.851533758592041e-09,8.650252425468352e-08,0.9999977350234985,0.0574348159134388,1.215223392136977e-06,5.542764025534552e-10,14,25000,79
21,0.05859152227640152,4.887580871582031e-06,0.6650742292404175,0.00018010209896601737,6.5838362388603855e-06,0.9999951124191284,8.845004373370102e-08,0.00012389344919938594,1.1173781189199872e-07,26,25000,61
22,0.9812549948692322,0.0,9.588958164385986e-06,1.7295791110427672e-07,2.81399148427397e-09,1.0,2.7454583051422787e-10,8.49645584821701e-06,1.2484343558938349e-09,18,25000,85
23,0.9736089110374451,0.0,1.3089214689898654e-07,2.6224148541587056e-07,3.6376465573084715e-07,1.0,2.561514065746451e-06,0.9998493194580078,1.8811145707786636e-07,22,25000,70
24,0.039672404527664185,2.300739288330078e-05,3.8267319979468084e-08,1.0542700934479399e-08,1.66346609375978e-07,0.9999769926071167,2.6402149160276167e-06,1.9178791887952684e-10,1.837940821758366e-08,4,25000,68
25,0.8836666941642761,0.0,0.003388491226360202,1.4295036508682468e-11,3.003742046758795e-11,1.0,7.016108725110826e-07,4.719092601135344e-07,8.822214625503477e-10,20,25000,83
26,0.9888827204704285,5.960464477539062e-07,2.8313937860957594e-08,0.0001322920579696074,2.915113691415172e-05,0.9999994039535522,3.26403824146837e-05,8.783751582086552e-06,0.00017117852985393256,28,25000,71
27,0.914004921913147,3.5762786865234375e-07,0.999314546585083,6.155441667488049e-08,4.910465577268042e-06,0.9999996423721313,1.2351449186098762e-05,6.450541212288385e-10,1.974896024492523e-09,27,25000,78
