avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
8.37037037037037,3.9407407407407407,18,66,15,8,28,135,0.13333333333333333,0.4888888888888889,0.1111111111111111,0.05925925925925926,0.2074074074074074,2000,s1s3
9.651851851851852,4.651851851851852,9,71,21,17,17,135,0.06666666666666667,0.5259259259259259,0.15555555555555556,0.1259259259259259,0.1259259259259259,4000,s1s3
12.192592592592593,5.444444444444445,6,70,38,11,10,135,0.044444444444444446,0.5185185185185185,0.2814814814814815,0.08148148148148149,0.07407407407407407,6000,s1s3
16.362962962962964,6.896296296296296,23,28,70,8,6,135,0.17037037037037037,0.2074074074074074,0.5185185185185185,0.05925925925925926,0.044444444444444446,8000,s1s3
14.037037037037036,5.111111111111111,8,63,54,5,5,135,0.05925925925925926,0.4666666666666667,0.4,0.037037037037037035,0.037037037037037035,10000,s1s3
17.42222222222222,6.688888888888889,15,26,90,3,1,135,0.1111111111111111,0.1925925925925926,0.6666666666666666,0.022222222222222223,0.007407407407407408,12000,s1s3
15.511111111111111,5.5851851851851855,19,42,66,3,5,135,0.14074074074074075,0.3111111111111111,0.4888888888888889,0.022222222222222223,0.037037037037037035,14000,s1s3
16.02962962962963,4.733333333333333,11,51,69,2,2,135,0.08148148148148149,0.37777777777777777,0.5111111111111111,0.014814814814814815,0.014814814814814815,16000,s1s3
16.096296296296295,5.792592592592593,12,49,69,3,2,135,0.08888888888888889,0.362962962962963,0.5111111111111111,0.022222222222222223,0.014814814814814815,18000,s1s3
17.244444444444444,5.4,17,31,83,3,1,135,0.1259259259259259,0.22962962962962963,0.6148148148148148,0.022222222222222223,0.007407407407407408,20000,s1s3
