avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
7.451851851851852,1.614814814814815,32,57,8,4,34,135,0.23703703703703705,0.4222222222222222,0.05925925925925926,0.02962962962962963,0.2518518518518518,2000,s1s3
12.651851851851852,2.3185185185185184,17,52,39,8,19,135,0.1259259259259259,0.3851851851851852,0.28888888888888886,0.05925925925925926,0.14074074074074075,4000,s1s3
19.022222222222222,3.3333333333333335,6,50,73,6,0,135,0.044444444444444446,0.37037037037037035,0.5407407407407407,0.044444444444444446,0.0,6000,s1s3
17.955555555555556,5.288888888888889,10,43,65,9,8,135,0.07407407407407407,0.31851851851851853,0.48148148148148145,0.06666666666666667,0.05925925925925926,8000,s1s3
20.83703703703704,3.0,9,39,78,9,0,135,0.06666666666666667,0.28888888888888886,0.5777777777777777,0.06666666666666667,0.0,10000,s1s3
21.274074074074075,3.1703703703703705,3,41,81,8,2,135,0.022222222222222223,0.3037037037037037,0.6,0.05925925925925926,0.014814814814814815,12000,s1s3
23.17037037037037,1.362962962962963,2,40,91,2,0,135,0.014814814814814815,0.2962962962962963,0.674074074074074,0.014814814814814815,0.0,14000,s1s3
22.918518518518518,2.3555555555555556,4,39,89,3,0,135,0.02962962962962963,0.28888888888888886,0.6592592592592592,0.022222222222222223,0.0,16000,s1s3
21.392592592592592,3.2222222222222223,5,36,80,14,0,135,0.037037037037037035,0.26666666666666666,0.5925925925925926,0.1037037037037037,0.0,18000,s1s3
21.703703703703702,2.7333333333333334,5,37,82,10,1,135,0.037037037037037035,0.2740740740740741,0.6074074074074074,0.07407407407407407,0.007407407407407408,20000,s1s3
