avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_NO_STOP,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_NO_STOP,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
28.28148148148148,1.0,135,3.880952380952381,4.0,1.0,135,1.0,1.0,135,135,135,135,0.9333333333333333,126,135,0.746031746031746,94,126,0.6962962962962963,0.2814814814814815,38,0.0,0,0.0,0,1.0,2.2888888888888888,2.0,135,0.2814814814814815,38,1.0,135,0.9333333333333333,126,1.0,135,14,112,9,0.1037037037037037,0.8296296296296296,0.06666666666666667,0.0,0,0.06666666666666667,9,0.9333333333333333,126,0.6962962962962963,94,2000,0.0,0.6962962962962963,94,94,0,0,s1s3,135,1.0,135
28.28148148148148,1.0,135,3.910569105691057,4.0,1.0,135,1.0,1.0,135,135,135,135,0.9111111111111111,123,135,0.967479674796748,119,123,0.8814814814814815,0.3333333333333333,45,0.0,0,0.0,0,1.0,1.9777777777777779,2.0,135,0.3333333333333333,45,1.0,135,0.9111111111111111,123,1.0,135,0,123,12,0,0.9111111111111111,0.08888888888888889,0.0,0,0.08888888888888889,12,0.9111111111111111,123,0.8814814814814815,119,4000,0.0,0.8814814814814815,119,119,0,0,s1s3,135,1.0,135
28.28148148148148,1.0,135,3.8333333333333335,4.0,1.0,135,1.0,1.0,135,135,135,135,0.8888888888888888,120,135,0.9833333333333333,118,120,0.874074074074074,0.4148148148148148,56,0.0,0,0.0,0,1.0,1.9259259259259258,2.0,135,0.4148148148148148,56,1.0,135,0.8888888888888888,120,1.0,135,0,120,15,0,0.8888888888888888,0.1111111111111111,0.0,0,0.1111111111111111,15,0.8888888888888888,120,0.8740740740740741,118,6000,1.1102230246251565e-16,0.8740740740740741,118,118,0,0,s1s3,135,1.0,135
28.28148148148148,1.0,135,4.294117647058823,4.0,1.0,135,1.0,1.0,135,135,135,135,0.8814814814814815,119,135,0.9831932773109243,117,119,0.8666666666666667,0.362962962962963,49,0.0,0,0.0,0,1.0,2.037037037037037,2.0,135,0.362962962962963,49,1.0,135,0.8814814814814815,119,1.0,135,0,119,16,0,0.8814814814814815,0.11851851851851852,0.0,0,0.11851851851851852,16,0.8814814814814815,119,0.8666666666666667,117,8000,0.0,0.8666666666666667,117,117,0,0,s1s3,135,1.0,135
28.28148148148148,1.0,135,3.7563025210084033,4.0,1.0,135,1.0,1.0,135,135,135,135,0.8814814814814815,119,135,1.0,119,119,0.8814814814814815,0.3925925925925926,53,0.0,0,0.0,0,1.0,1.9555555555555555,2.0,135,0.3925925925925926,53,1.0,135,0.8814814814814815,119,1.0,135,0,119,16,0,0.8814814814814815,0.11851851851851852,0.0,0,0.11851851851851852,16,0.8814814814814815,119,0.8814814814814815,119,10000,0.0,0.8814814814814815,119,119,0,0,s1s3,135,1.0,135
28.28148148148148,1.0,135,3.764705882352941,4.0,1.0,135,1.0,1.0,135,135,135,135,0.8814814814814815,119,135,1.0,119,119,0.8814814814814815,0.4074074074074074,55,0.0,0,0.0,0,1.0,2.0,2.0,135,0.4074074074074074,55,1.0,135,0.8814814814814815,119,1.0,135,0,119,16,0,0.8814814814814815,0.11851851851851852,0.0,0,0.11851851851851852,16,0.8814814814814815,119,0.8814814814814815,119,12000,0.0,0.8814814814814815,119,119,0,0,s1s3,135,1.0,135
28.28148148148148,0.9925925925925926,134,4.126050420168068,4.0,0.9925925925925926,134,1.0,1.0,134,134,134,134,0.8880597014925373,119,134,0.9915966386554622,118,119,0.8740740740740741,0.45185185185185184,61,0.007407407407407408,1,0.007407407407407408,1,1.0,1.9179104477611941,2.0,134,0.45185185185185184,61,0.9925925925925926,134,0.8888888888888888,120,1.0,135,0,120,15,0,0.8888888888888888,0.1111111111111111,0.0,0,0.1111111111111111,15,0.8814814814814815,119,0.8740740740740741,118,14000,0.0,0.8740740740740741,118,118,0,0,s1s3,135,0.9925925925925926,134
28.28148148148148,0.9925925925925926,134,4.084745762711864,4.0,0.9925925925925926,134,1.0,1.0,134,134,134,134,0.8805970149253731,118,134,1.0,118,118,0.874074074074074,0.45925925925925926,62,0.007407407407407408,1,0.007407407407407408,1,1.0,1.8656716417910448,2.0,134,0.45925925925925926,62,0.9925925925925926,134,0.8814814814814815,119,1.0,135,0,119,16,0,0.8814814814814815,0.11851851851851852,0.0,0,0.11851851851851852,16,0.8740740740740741,118,0.8740740740740741,118,16000,1.1102230246251565e-16,0.8740740740740741,118,118,0,0,s1s3,135,0.9925925925925926,134
28.28148148148148,0.9925925925925926,134,4.161016949152542,4.0,0.9925925925925926,134,1.0,1.0,134,134,134,134,0.8805970149253731,118,134,1.0,118,118,0.874074074074074,0.48148148148148145,65,0.007407407407407408,1,0.007407407407407408,1,1.0,1.8432835820895523,2.0,134,0.48148148148148145,65,0.9925925925925926,134,0.8814814814814815,119,1.0,135,0,119,16,0,0.8814814814814815,0.11851851851851852,0.0,0,0.11851851851851852,16,0.8740740740740741,118,0.8740740740740741,118,18000,1.1102230246251565e-16,0.8740740740740741,118,118,0,0,s1s3,135,0.9925925925925926,134
28.28148148148148,0.9925925925925926,134,4.186440677966102,4.0,0.9925925925925926,134,1.0,1.0,134,134,134,134,0.8805970149253731,118,134,1.0,118,118,0.874074074074074,0.4962962962962963,67,0.007407407407407408,1,0.007407407407407408,1,1.0,1.8134328358208955,1.5,134,0.4962962962962963,67,0.9925925925925926,134,0.8814814814814815,119,1.0,135,0,119,16,0,0.8814814814814815,0.11851851851851852,0.0,0,0.11851851851851852,16,0.8740740740740741,118,0.8740740740740741,118,20000,1.1102230246251565e-16,0.8740740740740741,118,118,0,0,s1s3,135,0.9925925925925926,134
