avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
14.93581081081081,3.9527027027027026,42,184,54,16,0,296,0.14189189189189189,0.6216216216216216,0.18243243243243243,0.05405405405405406,0.0,2000,s1s2
7.347972972972973,4.128378378378378,0,253,0,43,0,296,0,0.8547297297297297,0,0.14527027027027026,0.0,4000,s1s2
6.969594594594595,3.9966216216216215,0,256,0,40,0,296,0,0.8648648648648649,0,0.13513513513513514,0.0,6000,s1s2
6.577702702702703,3.7736486486486487,0,266,0,30,0,296,0,0.8986486486486487,0,0.10135135135135136,0.0,8000,s1s2
6.41554054054054,4.138513513513513,0,252,0,44,0,296,0,0.8513513513513513,0,0.14864864864864866,0.0,10000,s1s2
7.0641891891891895,4.547297297297297,40,227,0,29,0,296,0.13513513513513514,0.7668918918918919,0,0.09797297297297297,0.0,12000,s1s2
7.0608108108108105,4.347972972972973,27,232,0,37,0,296,0.09121621621621621,0.7837837837837838,0,0.125,0.0,14000,s1s2
8.10472972972973,5.449324324324325,150,130,0,16,0,296,0.5067567567567568,0.4391891891891892,0,0.05405405405405406,0.0,16000,s1s2
9.067567567567568,5.331081081081081,139,145,0,12,0,296,0.46959459459459457,0.48986486486486486,0,0.04054054054054054,0.0,18000,s1s2
13.341216216216216,6.922297297297297,183,87,18,8,0,296,0.6182432432432432,0.2939189189189189,0.060810810810810814,0.02702702702702703,0.0,20000,s1s2
