avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
6.733333333333333,2.4962962962962965,3,87,7,2,36,135,0.022222222222222223,0.6444444444444445,0.05185185185185185,0.014814814814814815,0.26666666666666666,2000,s1s3
5.637037037037037,2.1185185185185187,2,90,5,2,36,135,0.014814814814814815,0.6666666666666666,0.037037037037037035,0.014814814814814815,0.26666666666666666,4000,s1s3
5.666666666666667,1.5185185185185186,9,84,5,8,29,135,0.06666666666666667,0.6222222222222222,0.037037037037037035,0.05925925925925926,0.21481481481481482,6000,s1s3
10.42962962962963,1.474074074074074,14,83,29,5,4,135,0.1037037037037037,0.6148148148148148,0.21481481481481482,0.037037037037037035,0.02962962962962963,8000,s1s3
7.837037037037037,2.6814814814814816,8,74,14,13,26,135,0.05925925925925926,0.5481481481481482,0.1037037037037037,0.0962962962962963,0.1925925925925926,10000,s1s3
10.851851851851851,3.8296296296296295,8,78,27,12,10,135,0.05925925925925926,0.5777777777777777,0.2,0.08888888888888889,0.07407407407407407,12000,s1s3
10.4,4.103703703703704,19,66,18,13,19,135,0.14074074074074075,0.4888888888888889,0.13333333333333333,0.0962962962962963,0.14074074074074075,14000,s1s3
12.14074074074074,3.5407407407407407,12,70,33,11,9,135,0.08888888888888889,0.5185185185185185,0.24444444444444444,0.08148148148148149,0.06666666666666667,16000,s1s3
12.177777777777777,3.4814814814814814,16,70,33,11,5,135,0.11851851851851852,0.5185185185185185,0.24444444444444444,0.08148148148148149,0.037037037037037035,18000,s1s3
11.192592592592593,3.096296296296296,44,42,28,10,11,135,0.32592592592592595,0.3111111111111111,0.2074074074074074,0.07407407407407407,0.08148148148148149,20000,s1s3
