avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
5.258426966292135,2.5280898876404496,1,82,6,0,89,0.011235955056179775,0.9213483146067416,0.06741573033707865,0.0,5000,s1s2
4.820224719101123,1.9438202247191012,2,85,2,0,89,0.02247191011235955,0.9550561797752809,0.02247191011235955,0.0,10000,s1s2
4.730337078651686,1.9550561797752808,8,77,4,0,89,0.0898876404494382,0.8651685393258427,0.0449438202247191,0.0,15000,s1s2
4.932584269662922,2.202247191011236,6,79,3,1,89,0.06741573033707865,0.8876404494382022,0.033707865168539325,0.011235955056179775,20000,s1s2
5.033707865168539,2.168539325842697,10,75,3,1,89,0.11235955056179775,0.8426966292134831,0.033707865168539325,0.011235955056179775,25000,s1s2
4.921348314606742,2.101123595505618,8,76,5,0,89,0.0898876404494382,0.8539325842696629,0.056179775280898875,0.0,30000,s1s2
4.550561797752809,1.7640449438202248,4,82,3,0,89,0.0449438202247191,0.9213483146067416,0.033707865168539325,0.0,35000,s1s2
4.719101123595506,2.0112359550561796,18,64,7,0,89,0.20224719101123595,0.7191011235955056,0.07865168539325842,0.0,40000,s1s2
4.662921348314606,1.8651685393258426,17,68,4,0,89,0.19101123595505617,0.7640449438202247,0.0449438202247191,0.0,45000,s1s2
4.573033707865169,1.696629213483146,8,77,4,0,89,0.0898876404494382,0.8651685393258427,0.0449438202247191,0.0,50000,s1s2
