avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
11.434782608695652,2.9130434782608696,26,59,6,1,0,92,0.2826086956521739,0.6413043478260869,0.06521739130434782,0.010869565217391304,0.0,2000,s1s2
7.5978260869565215,3.010869565217391,2,82,0,8,0,92,0.021739130434782608,0.8913043478260869,0,0.08695652173913043,0.0,4000,s1s2
7.684782608695652,3.25,0,84,0,8,0,92,0,0.9130434782608695,0,0.08695652173913043,0.0,6000,s1s2
7.510869565217392,3.5434782608695654,0,82,0,10,0,92,0,0.8913043478260869,0,0.10869565217391304,0.0,8000,s1s2
7.869565217391305,3.902173913043478,0,80,0,12,0,92,0,0.8695652173913043,0,0.13043478260869565,0.0,10000,s1s2
8.880434782608695,3.597826086956522,0,84,0,8,0,92,0,0.9130434782608695,0,0.08695652173913043,0.0,12000,s1s2
8.532608695652174,3.902173913043478,0,84,0,8,0,92,0,0.9130434782608695,0,0.08695652173913043,0.0,14000,s1s2
8.83695652173913,3.739130434782609,0,83,0,9,0,92,0,0.9021739130434783,0,0.09782608695652174,0.0,16000,s1s2
9.423913043478262,4.076086956521739,0,81,0,11,0,92,0,0.8804347826086957,0,0.11956521739130435,0.0,18000,s1s2
14.065217391304348,3.739130434782609,4,76,2,10,0,92,0.043478260869565216,0.8260869565217391,0.021739130434782608,0.10869565217391304,0.0,20000,s1s2
