avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,hit_stage3_rate,hit_stage3_total,stage2_available_rate,stage2_available_total,stage2_stop_reason_count_STOP_AT_OTHER,stage2_stop_reason_count_STOP_AT_STAGE3,stage2_stop_reason_count_STOP_WITH_INVALID_EDGE,stage2_stop_reason_count_STOP_WITH_MISSING_TARGET,stage2_stop_reason_rate_STOP_AT_OTHER,stage2_stop_reason_rate_STOP_AT_STAGE3,stage2_stop_reason_rate_STOP_WITH_INVALID_EDGE,stage2_stop_reason_rate_STOP_WITH_MISSING_TARGET,stage2_stop_success_rate,stage2_stop_success_total,stage2_stop_token_rate,stage2_stop_token_total,stage3_after_bridge_rate,stage3_after_bridge_total,stage3_stop_success_rate,stage3_stop_success_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,task_type,total_pairs,used_stage2_rate,used_stage2_total
27.406666666666666,0.9933333333333333,447,4.23448275862069,4.0,0.9888888888888889,445,1.0,1.0,445,445,445,445,0.3235955056179775,144,445,0.7916666666666666,114,144,0.2533333333333333,0.45111111111111113,203,0.0,0,0.011111111111111112,5,1.0,1.883668903803132,2.0,447,0.45555555555555555,205,0.9888888888888889,445,0.3288888888888889,148,1.0,450,0,148,13,289,0,0.3288888888888889,0.028888888888888888,0.6422222222222222,0.0,0,0.6711111111111111,302,0.32222222222222224,145,0.25333333333333335,114,5000,5.551115123125783e-17,0.25333333333333335,114,114,0,0,s1s3,450,0.9933333333333333,447
27.406666666666666,0.9466666666666667,426,3.606299212598425,4.0,0.9244444444444444,416,0.9951923076923077,0.9951923076923077,414,414,416,416,0.2922705314009662,121,414,0.7933884297520661,96,121,0.21333333333333335,0.3622222222222222,163,0.011111111111111112,5,0.07555555555555556,34,1.0,1.9248826291079812,2.0,426,0.38222222222222224,172,0.9244444444444444,416,0.3333333333333333,150,1.0,450,2,150,43,255,0.0044444444444444444,0.3333333333333333,0.09555555555555556,0.5666666666666667,0.0,0,0.6622222222222223,298,0.2822222222222222,127,0.21333333333333335,96,10000,0.0,0.21333333333333335,96,96,0,0,s1s3,450,0.9466666666666667,426
27.406666666666666,0.9022222222222223,406,2.7960526315789473,3.0,0.8933333333333333,402,0.9378109452736318,0.9378109452736318,377,377,402,402,0.36074270557029176,136,377,0.8308823529411765,113,136,0.25111111111111106,0.4222222222222222,190,0.006666666666666667,3,0.10666666666666667,48,1.0,1.667487684729064,1.0,406,0.47333333333333333,213,0.8933333333333333,402,0.4266666666666667,192,1.0,450,5,192,69,184,0.011111111111111112,0.4266666666666667,0.15333333333333332,0.4088888888888889,0.0,0,0.5622222222222222,253,0.3377777777777778,152,0.2511111111111111,113,15000,5.551115123125783e-17,0.2511111111111111,113,113,0,0,s1s3,450,0.9022222222222223,406
27.406666666666666,0.9,405,2.779220779220779,3.0,0.8955555555555555,403,0.9354838709677419,0.9354838709677419,377,377,403,403,0.3687002652519894,139,377,0.8345323741007195,116,139,0.2577777777777778,0.3888888888888889,175,0.006666666666666667,3,0.10444444444444445,47,0.9975369458128078,1.7832512315270936,2.0,405,0.44222222222222224,199,0.8955555555555555,403,0.4311111111111111,194,1.0,450,5,194,77,174,0.011111111111111112,0.4311111111111111,0.1711111111111111,0.38666666666666666,0.0,0,0.5577777777777778,251,0.3422222222222222,154,0.2577777777777778,116,20000,0.0,0.2577777777777778,116,116,0,0,s1s3,450,0.9022222222222223,406
27.406666666666666,0.9,405,2.9615384615384617,3.0,0.8911111111111111,401,0.940149625935162,0.940149625935162,377,377,401,401,0.3819628647214854,144,377,0.8194444444444444,118,144,0.2622222222222222,0.38,171,0.006666666666666667,3,0.10888888888888888,49,1.0,1.876543209876543,2.0,405,0.42444444444444446,191,0.8911111111111111,401,0.44,198,1.0,450,7,198,96,149,0.015555555555555555,0.44,0.21333333333333335,0.33111111111111113,0.0,0,0.5444444444444444,245,0.3466666666666667,156,0.26222222222222225,118,25000,5.551115123125783e-17,0.26222222222222225,118,118,0,0,s1s3,450,0.9,405
27.406666666666666,0.9111111111111111,410,2.6392405063291138,2.0,0.8888888888888888,400,0.9525,0.9525,381,381,400,400,0.3779527559055118,144,381,0.7013888888888888,101,144,0.22444444444444445,0.4111111111111111,185,0.008888888888888889,4,0.1111111111111111,50,1.0,1.773170731707317,1.0,410,0.4577777777777778,206,0.8888888888888888,400,0.43555555555555553,196,1.0,450,4,195,88,163,0.008888888888888889,0.43333333333333335,0.19555555555555557,0.3622222222222222,0.0,0,0.5577777777777778,251,0.3511111111111111,158,0.22444444444444445,101,30000,0.0,0.22444444444444445,101,101,0,0,s1s3,450,0.9111111111111111,410
27.406666666666666,0.9044444444444445,407,2.7311827956989245,2.0,0.8777777777777778,395,0.9518987341772152,0.9518987341772152,376,376,395,395,0.449468085106383,169,376,0.7337278106508875,124,169,0.27555555555555555,0.42444444444444446,191,0.013333333333333334,6,0.12222222222222222,55,1.0,1.7641277641277642,1.0,407,0.4711111111111111,212,0.8777777777777778,395,0.5177777777777778,233,1.0,450,1,232,81,136,0.0022222222222222222,0.5155555555555555,0.18,0.3022222222222222,0.0,0,0.4822222222222222,217,0.41333333333333333,186,0.27555555555555555,124,35000,0.0,0.27555555555555555,124,124,0,0,s1s3,450,0.9044444444444445,407
27.406666666666666,0.9133333333333333,411,2.6405228758169934,2.0,0.88,396,0.9494949494949495,0.9494949494949495,376,376,396,396,0.3617021276595745,136,376,0.6911764705882353,94,136,0.20888888888888893,0.42,189,0.006666666666666667,3,0.12,54,0.9975728155339806,1.7718446601941749,1.0,411,0.47333333333333333,213,0.88,396,0.4288888888888889,193,1.0,450,2,192,78,178,0.0044444444444444444,0.4266666666666667,0.17333333333333334,0.39555555555555555,0.0,0,0.5688888888888889,256,0.34,153,0.2088888888888889,94,40000,-2.7755575615628914e-17,0.2088888888888889,94,94,0,0,s1s3,450,0.9155555555555556,412
27.406666666666666,0.8955555555555555,403,2.485207100591716,2.0,0.8844444444444445,398,0.9396984924623115,0.9396984924623115,374,374,398,398,0.4144385026737968,155,374,0.7225806451612903,112,155,0.24888888888888888,0.4488888888888889,202,0.008888888888888889,4,0.11555555555555555,52,0.9975247524752475,1.6856435643564356,1.0,403,0.5,225,0.8844444444444445,398,0.48444444444444446,218,1.0,450,2,217,71,160,0.0044444444444444444,0.4822222222222222,0.15777777777777777,0.35555555555555557,0.0,0,0.5133333333333333,231,0.37555555555555553,169,0.24888888888888888,112,45000,0.0,0.24888888888888888,112,112,0,0,s1s3,450,0.8977777777777778,404
27.406666666666666,0.9022222222222223,406,2.454022988505747,2.0,0.8466666666666667,381,0.94750656167979,0.94750656167979,361,361,381,381,0.42382271468144045,153,361,0.8366013071895425,128,153,0.28444444444444444,0.4088888888888889,184,0.008888888888888889,4,0.15333333333333332,69,1.0,1.7142857142857142,1.0,406,0.48444444444444446,218,0.8466666666666667,381,0.49333333333333335,222,1.0,450,2,221,82,145,0.0044444444444444444,0.4911111111111111,0.18222222222222223,0.32222222222222224,0.0,0,0.5044444444444445,227,0.38666666666666666,174,0.28444444444444444,128,50000,0.0,0.28444444444444444,128,128,0,0,s1s3,450,0.9022222222222223,406
