avg_bridge_candidates_available,bridge_hit_any_rate,bridge_hit_any_total,bridge_to_stage3_hops_mean,bridge_to_stage3_hops_median,eventA_rate,eventA_total,eventB_rate_given_A,eventB_rate_given_A_and_available,eventB_success,eventB_success_available,eventB_total,eventB_total_available,eventC_rate_given_AB,eventC_success,eventC_total,eventD_rate_given_ABC,eventD_success,eventD_total,expected_success_from_chain,first_bridge_rate,first_bridge_total,first_direct_target_rate,first_direct_target_total,first_invalid_rate,first_invalid_total,first_stage2_bridge_rate_given_A,first_stage2_index_mean,first_stage2_index_median,first_stage2_is_bridge_total,first_stage2_rate,first_stage2_total,first_valid_rate,first_valid_total,stage2_available_rate,stage2_available_total,stage3_after_bridge_rate,stage3_after_bridge_total,step,success_gap_vs_expected,success_rate,success_total,success_with_bridge,success_with_stage2_no_bridge,success_without_stage2,total_pairs,used_stage2_rate,used_stage2_total
27.406666666666666,0.7933333333333333,357,2.0120967741935485,1.0,0.8577777777777778,386,0.9222797927461139,0.9222797927461139,356,356,386,386,0.6938202247191011,247,356,0.5465587044534413,135,247,0.29999999999999993,0.39111111111111113,176,0.03111111111111111,14,0.14222222222222222,64,1.0,1.6022408963585435,2.0,357,0.39111111111111113,176,0.8577777777777778,386,1.0,450,0.5511111111111111,248,2000,5.551115123125783e-17,0.3,135,135,0,0,450,0.7933333333333333,357
27.406666666666666,0.78,351,1.5806451612903225,1.0,0.8244444444444444,371,0.9433962264150944,0.9433962264150944,350,350,371,371,0.6171428571428571,216,350,0.24074074074074073,52,216,0.11555555555555555,0.44666666666666666,201,0.028888888888888888,13,0.17555555555555555,79,1.0,1.6695156695156694,1.0,351,0.44666666666666666,201,0.8244444444444444,371,1.0,450,0.4822222222222222,217,4000,0.0,0.11555555555555555,52,52,0,0,450,0.78,351
27.406666666666666,0.7844444444444445,353,1.7476190476190476,1.0,0.7977777777777778,359,0.9721448467966574,0.9721448467966574,349,349,359,359,0.5902578796561605,206,349,0.16019417475728157,33,206,0.07333333333333333,0.4488888888888889,202,0.03777777777777778,17,0.20222222222222222,91,1.0,1.6458923512747876,1.0,353,0.45555555555555555,205,0.7977777777777778,359,1.0,450,0.4666666666666667,210,6000,0.0,0.07333333333333333,33,33,0,0,450,0.7844444444444445,353
27.406666666666666,0.7911111111111111,356,1.551219512195122,1.0,0.8044444444444444,362,0.9751381215469613,0.9751381215469613,353,353,362,362,0.5722379603399433,202,353,0.08415841584158416,17,202,0.03777777777777778,0.4577777777777778,206,0.03333333333333333,15,0.19555555555555557,88,1.0,1.5393258426966292,1.0,356,0.46444444444444444,209,0.8044444444444444,362,1.0,450,0.45555555555555555,205,8000,0.0,0.03777777777777778,17,17,0,0,450,0.7911111111111111,356
27.406666666666666,0.7555555555555555,340,1.5080213903743316,1.0,0.7733333333333333,348,0.9626436781609196,0.9626436781609196,335,335,348,348,0.5462686567164179,183,335,0.04371584699453552,8,183,0.017777777777777778,0.36444444444444446,164,0.04,18,0.22666666666666666,102,1.0,1.6970588235294117,2.0,340,0.37333333333333335,168,0.7733333333333333,348,1.0,450,0.41555555555555557,187,10000,0.0,0.017777777777777778,8,8,0,0,450,0.7555555555555555,340
27.406666666666666,0.7777777777777778,350,1.4123711340206186,1.0,0.7866666666666666,354,0.9661016949152542,0.9661016949152542,342,342,354,354,0.5497076023391813,188,342,0.06382978723404255,12,188,0.026666666666666658,0.35777777777777775,161,0.035555555555555556,16,0.21333333333333335,96,1.0,1.76,2.0,350,0.3688888888888889,166,0.7866666666666666,354,1.0,450,0.4311111111111111,194,12000,1.0408340855860843e-17,0.02666666666666667,12,12,0,0,450,0.7777777777777778,350
27.406666666666666,0.7666666666666667,345,1.419889502762431,1.0,0.7666666666666667,345,0.9797101449275363,0.9797101449275363,338,338,345,345,0.5207100591715976,176,338,0.011363636363636364,2,176,0.0044444444444444444,0.44,198,0.04888888888888889,22,0.23333333333333334,105,1.0,1.5855072463768116,1.0,345,0.45111111111111113,203,0.7666666666666667,345,1.0,450,0.4022222222222222,181,14000,0.0,0.0044444444444444444,2,2,0,0,450,0.7666666666666667,345
27.406666666666666,0.7488888888888889,337,1.456140350877193,1.0,0.7577777777777778,341,0.9706744868035191,0.9706744868035191,331,331,341,341,0.5045317220543807,167,331,0.0,0,167,0.0,0.37777777777777777,170,0.05333333333333334,24,0.24222222222222223,109,1.0,1.6973293768545994,1.0,337,0.38666666666666666,174,0.7577777777777778,341,1.0,450,0.38,171,16000,0.0,0.0,0,0,0,0,450,0.7488888888888889,337
27.406666666666666,0.7533333333333333,339,1.4857142857142858,1.0,0.7511111111111111,338,0.9822485207100592,0.9822485207100592,332,332,338,338,0.5150602409638554,171,332,0.0,0,171,0.0,0.4066666666666667,183,0.05333333333333334,24,0.24888888888888888,112,1.0,1.6430678466076696,1.0,339,0.41555555555555557,187,0.7511111111111111,338,1.0,450,0.3888888888888889,175,18000,0.0,0.0,0,0,0,0,450,0.7533333333333333,339
27.406666666666666,0.7266666666666667,327,1.4969325153374233,1.0,0.7177777777777777,323,0.978328173374613,0.978328173374613,316,316,323,323,0.49683544303797467,157,316,0.0,0,157,0.0,0.33111111111111113,149,0.05555555555555555,25,0.2822222222222222,127,1.0,1.8256880733944953,2.0,327,0.34444444444444444,155,0.7177777777777777,323,1.0,450,0.3622222222222222,163,20000,0.0,0.0,0,0,0,0,450,0.7266666666666667,327
