avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
6.317777777777778,1.9444444444444444,29,35,1,11,374,450,0.06444444444444444,0.07777777777777778,0.0022222222222222222,0.024444444444444446,0.8311111111111111,2000,s1s3
6.4911111111111115,2.968888888888889,18,37,0,0,395,450,0.04,0.08222222222222222,0,0,0.8777777777777778,4000,s1s3
6.366666666666666,2.7666666666666666,31,30,0,0,389,450,0.06888888888888889,0.06666666666666667,0,0,0.8644444444444445,6000,s1s3
6.248888888888889,2.8866666666666667,40,30,0,0,380,450,0.08888888888888889,0.06666666666666667,0,0,0.8444444444444444,8000,s1s3
5.851111111111111,2.5533333333333332,48,26,0,0,376,450,0.10666666666666667,0.057777777777777775,0,0,0.8355555555555556,10000,s1s3
6.208888888888889,3.048888888888889,46,27,0,0,377,450,0.10222222222222223,0.06,0,0,0.8377777777777777,12000,s1s3
6.182222222222222,2.9466666666666668,49,25,0,0,376,450,0.10888888888888888,0.05555555555555555,0,0,0.8355555555555556,14000,s1s3
5.993333333333333,2.888888888888889,42,25,0,0,383,450,0.09333333333333334,0.05555555555555555,0,0,0.8511111111111112,16000,s1s3
6.013333333333334,2.88,37,25,0,0,388,450,0.08222222222222222,0.05555555555555555,0,0,0.8622222222222222,18000,s1s3
6.042222222222223,3.082222222222222,30,25,0,0,395,450,0.06666666666666667,0.05555555555555555,0,0,0.8777777777777778,20000,s1s3
