avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
6.970370370370371,3.6814814814814816,2,21,1,3,108,135,0.014814814814814815,0.15555555555555556,0.007407407407407408,0.022222222222222223,0.8,2000,s1s3
6.688888888888889,3.8074074074074074,2,11,0,0,122,135,0.014814814814814815,0.08148148148148149,0,0,0.9037037037037037,4000,s1s3
7.022222222222222,4.118518518518519,0,10,0,0,125,135,0,0.07407407407407407,0,0,0.9259259259259259,6000,s1s3
6.866666666666666,4.140740740740741,0,10,0,0,125,135,0,0.07407407407407407,0,0,0.9259259259259259,8000,s1s3
6.822222222222222,4.0962962962962965,0,10,0,0,125,135,0,0.07407407407407407,0,0,0.9259259259259259,10000,s1s3
6.814814814814815,4.0814814814814815,0,9,0,0,126,135,0,0.06666666666666667,0,0,0.9333333333333333,12000,s1s3
6.962962962962963,4.311111111111111,0,7,0,0,128,135,0,0.05185185185185185,0,0,0.9481481481481482,14000,s1s3
6.814814814814815,4.074074074074074,0,7,0,0,128,135,0,0.05185185185185185,0,0,0.9481481481481482,16000,s1s3
6.8,4.0,0,7,0,0,128,135,0,0.05185185185185185,0,0,0.9481481481481482,18000,s1s3
7.111111111111111,4.474074074074074,0,7,0,0,128,135,0,0.05185185185185185,0,0,0.9481481481481482,20000,s1s3
